Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
PID-2861-31_R2	(1, 38.53149647303887)	(2, 37.830611182123754)	(3, 38.28149410595086)	(4, 37.94248922974956)	(5, 38.44348624721867)	(6, 38.653729110448324)	(7, 38.61734791459546)	(8, 38.99498366709274)	(9, 38.672181034890876)	(10, 38.76010187946788)	(15, 38.858286667555525)	(20, 38.920692785858066)	(25, 38.975988435384735)	(30, 38.973014603870666)	(35, 38.9541685705718)	(40, 38.93831622311853)	(45, 38.966504121295436)	(50, 39.0115478646509)	(55, 38.96811475994629)	(60, 38.894700116115416)	(65, 38.89167529948619)	(70, 38.81861542620907)	(75, 38.75384918075013)	(80, 38.738489244114135)	(85, 38.7640948905519)	(90, 38.73090243976493)	(95, 38.74132097602648)	(100, 38.69997854627519)	(105, 38.6594338250996)	(110, 38.605576286397365)	(115, 38.51562016820832)	(120, 38.497840657322925)	(125, 38.52276213398206)	(130, 38.42871617994703)	(135, 38.32945874654878)	(140, 38.06216771776441)	(145, 38.24805089188136)	(150, 37.94384520305523)
PID-2861-32_R1	(1, 39.19264677217003)	(2, 38.567601475145835)	(3, 38.97071555561951)	(4, 38.68586431955039)	(5, 39.07412751717362)	(6, 39.03414839632182)	(7, 39.093452503208404)	(8, 39.20785349012754)	(9, 39.11821967323348)	(10, 39.17027476249001)	(15, 39.36578805160749)	(20, 39.44161120886453)	(25, 39.43124226812801)	(30, 39.39799117450849)	(35, 39.41247436812789)	(40, 39.43099213673359)	(45, 39.45282394219684)	(50, 39.469498005535954)	(55, 39.44816497894248)	(60, 39.43239403173271)	(65, 39.44573605021387)	(70, 39.41996807540023)	(75, 39.405080727819666)	(80, 39.34903008015897)	(85, 39.3225674831925)	(90, 39.35326296353695)	(95, 39.39547138095317)	(100, 39.38302081072959)	(105, 39.36451425018961)	(110, 39.30025795682799)	(115, 39.2862728513198)	(120, 39.21631755648656)	(125, 39.011767598969186)	(130, 38.94902560835486)	(135, 39.17953522395684)	(140, 39.237714456231245)	(145, 39.29930762139755)	(150, 39.10881758565883)
PID-2861-32_R2	(1, 38.60701544612172)	(2, 37.909903074179844)	(3, 38.354571369140984)	(4, 38.06965733864121)	(5, 38.48728216546594)	(6, 38.7804902936817)	(7, 38.63395948974292)	(8, 38.96605306914321)	(9, 38.69755454939109)	(10, 38.760334139031215)	(15, 38.89477091672692)	(20, 38.95887335736105)	(25, 39.006957671382224)	(30, 38.99737006458256)	(35, 38.97439993998)	(40, 38.95550075481651)	(45, 38.98083580788902)	(50, 39.02262092475252)	(55, 38.975880931120784)	(60, 38.899258946206395)	(65, 38.89368873870781)	(70, 38.81862947535688)	(75, 38.755610431721756)	(80, 38.74145184337794)	(85, 38.76630506286121)	(90, 38.7361675712574)	(95, 38.75115437029099)	(100, 38.70345289460335)	(105, 38.65984845876941)	(110, 38.60805863182154)	(115, 38.51718792017565)	(120, 38.498370493142964)	(125, 38.51858507951489)	(130, 38.43132323573982)	(135, 38.32836807158693)	(140, 38.06953837111088)	(145, 38.25415292297144)	(150, 37.9525251823724)
PID-2861-33_R1	(1, 39.240924515845606)	(2, 38.5800692988988)	(3, 38.98558235354781)	(4, 38.75893743853925)	(5, 39.13412917983852)	(6, 39.1865507841397)	(7, 39.16647732763178)	(8, 39.24998355633114)	(9, 39.15867531427708)	(10, 39.20841655995199)	(15, 39.399459261826316)	(20, 39.470074440855534)	(25, 39.45899159671122)	(30, 39.418125337291244)	(35, 39.43895702314347)	(40, 39.45571645491596)	(45, 39.478424839550726)	(50, 39.49192945779166)	(55, 39.469317063655815)	(60, 39.45677334995475)	(65, 39.46805854832519)	(70, 39.44051733287879)	(75, 39.42588128004823)	(80, 39.3723649523132)	(85, 39.344136857789465)	(90, 39.37613769067781)	(95, 39.41970461491686)	(100, 39.403506563778556)	(105, 39.38367588505723)	(110, 39.32529880061715)	(115, 39.30749794240934)	(120, 39.24323878982673)	(125, 39.04755599693806)	(130, 38.99218021037878)	(135, 39.211640788464976)	(140, 39.26238208011113)	(145, 39.323317438351566)	(150, 39.13228246733025)
PID-2861-33_R2	(1, 38.71109894866083)	(2, 37.99496701927848)	(3, 38.38663978295981)	(4, 37.878843047819814)	(5, 38.47283221692326)	(6, 38.727498767739874)	(7, 38.603277202903506)	(8, 38.93383960885993)	(9, 38.67047131209109)	(10, 38.7257038499298)	(15, 38.84884102189433)	(20, 38.91520384723147)	(25, 38.967041503613174)	(30, 38.95306769174123)	(35, 38.93007534566017)	(40, 38.91393408731118)	(45, 38.93582963926075)	(50, 38.976280579494606)	(55, 38.9342071698023)	(60, 38.85703312974128)	(65, 38.85331092772253)	(70, 38.77944150911931)	(75, 38.71100667539598)	(80, 38.70184760482182)	(85, 38.728443331109304)	(90, 38.69572793639368)	(95, 38.71561182717959)	(100, 38.6643260152743)	(105, 38.62173965677357)	(110, 38.56242110304288)	(115, 38.47011032744044)	(120, 38.45117766550564)	(125, 38.475551593583006)	(130, 38.38402663489264)	(135, 38.27709515389353)	(140, 38.00745332249276)	(145, 38.19464434947698)	(150, 37.883107378498366)
PID-2861-34_R1	(1, 39.27598360786295)	(2, 38.702782157964315)	(3, 39.087883607635405)	(4, 38.792037844811695)	(5, 39.19180211113614)	(6, 39.15409382473338)	(7, 39.19529715868107)	(8, 39.34404146728285)	(9, 39.24643498324152)	(10, 39.25675978236701)	(15, 39.4583161633618)	(20, 39.52382471497468)	(25, 39.51678923779705)	(30, 39.479806421113345)	(35, 39.49744140837246)	(40, 39.51597482969561)	(45, 39.5360209329617)	(50, 39.54919856737658)	(55, 39.530832839127356)	(60, 39.523315780384074)	(65, 39.531075226342146)	(70, 39.50566708596964)	(75, 39.49366571904737)	(80, 39.44103314497862)	(85, 39.414847831838)	(90, 39.44370061967999)	(95, 39.48458249713664)	(100, 39.47063406679221)	(105, 39.45574552220329)	(110, 39.39921035261681)	(115, 39.38373810985867)	(120, 39.32185735722187)	(125, 39.13881536405828)	(130, 39.087519949057516)	(135, 39.288047991579106)	(140, 39.33204285702628)	(145, 39.39157031034673)	(150, 39.19929215322183)
PID-2861-34_R2	(1, 38.864432657760666)	(2, 38.201042598167376)	(3, 38.65907586028001)	(4, 38.254055370108695)	(5, 38.649732979277736)	(6, 38.89259327521906)	(7, 38.82765274336202)	(8, 39.12632002894336)	(9, 38.86315387083342)	(10, 38.92677075886097)	(15, 39.01469400664651)	(20, 39.067614001595075)	(25, 39.112361305351506)	(30, 39.10763467256343)	(35, 39.08694976451556)	(40, 39.06968752032409)	(45, 39.09304745933393)	(50, 39.1294893903591)	(55, 39.09042813051697)	(60, 39.02369911758511)	(65, 39.01533941159591)	(70, 38.94848154376123)	(75, 38.88973324154794)	(80, 38.87602174705096)	(85, 38.8960039083515)	(90, 38.86047295401873)	(95, 38.87277453551741)	(100, 38.83506148582491)	(105, 38.79213712321395)	(110, 38.73957460793757)	(115, 38.65901916505949)	(120, 38.6324339122901)	(125, 38.65065584720578)	(130, 38.566320661507895)	(135, 38.479830456157465)	(140, 38.22798661008087)	(145, 38.39725441510138)	(150, 38.11020960001218)
PID-2861-35_R1	(1, 39.26280414221144)	(2, 38.64842789095221)	(3, 39.02448671564087)	(4, 38.74014729357048)	(5, 39.14035549383224)	(6, 39.12132997770773)	(7, 39.19129268482121)	(8, 39.31132546824772)	(9, 39.19428817188346)	(10, 39.23587503517572)	(15, 39.439370297810186)	(20, 39.50346823087534)	(25, 39.49430641028588)	(30, 39.4569755266382)	(35, 39.475528846237935)	(40, 39.49529068183894)	(45, 39.5131886651928)	(50, 39.529877870154095)	(55, 39.50582175960018)	(60, 39.4962505966415)	(65, 39.50947519933622)	(70, 39.48435099055541)	(75, 39.46726864254458)	(80, 39.41486283167202)	(85, 39.389766475602165)	(90, 39.42119696127624)	(95, 39.45837024313279)	(100, 39.44853112888941)	(105, 39.42629539740686)	(110, 39.36992156755642)	(115, 39.35480902589059)	(120, 39.29706595201473)	(125, 39.111638310199496)	(130, 39.05466425342885)	(135, 39.264785585001036)	(140, 39.304053434676064)	(145, 39.36632735134865)	(150, 39.17655223514937)
PID-2861-35_R2	(1, 38.66353979859291)	(2, 38.033337545254)	(3, 38.502372393294465)	(4, 38.264078151608274)	(5, 38.523085769002044)	(6, 38.69583634253812)	(7, 38.70382121671955)	(8, 39.031075859782455)	(9, 38.76793669599168)	(10, 38.817508201033306)	(15, 38.92039460718964)	(20, 38.97910714906739)	(25, 39.03399897001077)	(30, 39.02530675129523)	(35, 39.00099969527609)	(40, 38.980191535304144)	(45, 39.00687978585389)	(50, 39.04851230810577)	(55, 39.00764083496549)	(60, 38.934107702453275)	(65, 38.93326602385959)	(70, 38.86278935551373)	(75, 38.789434424221646)	(80, 38.777623450773966)	(85, 38.81049503906989)	(90, 38.77279141848326)	(95, 38.79104722586789)	(100, 38.748571686743595)	(105, 38.70700372505291)	(110, 38.65110450295623)	(115, 38.56121847159524)	(120, 38.54895018395031)	(125, 38.5695540123795)	(130, 38.47976266947585)	(135, 38.384949871511274)	(140, 38.11831277179148)	(145, 38.302605859817845)	(150, 37.99145841437915)
PID-2861-36_R1	(1, 39.24510649927279)	(2, 38.64971014302855)	(3, 39.036978524190936)	(4, 38.827929595735164)	(5, 39.141989671096105)	(6, 39.14228916812827)	(7, 39.14037613083528)	(8, 39.292007734510854)	(9, 39.17885026833062)	(10, 39.20793966632287)	(15, 39.40235805575219)	(20, 39.462192814046126)	(25, 39.457036640492205)	(30, 39.414084615141874)	(35, 39.43166942672599)	(40, 39.448117941831796)	(45, 39.47025973676125)	(50, 39.48457718627385)	(55, 39.459416251729216)	(60, 39.447165245186184)	(65, 39.45869519453675)	(70, 39.42803157431272)	(75, 39.41089480500705)	(80, 39.354286895400584)	(85, 39.32436750785881)	(90, 39.35869183627328)	(95, 39.39996860088927)	(100, 39.385295727804895)	(105, 39.362722357124554)	(110, 39.3069538924216)	(115, 39.28570535616502)	(120, 39.212223127261105)	(125, 39.012651559708694)	(130, 38.95276679621845)	(135, 39.17777743423343)	(140, 39.22866356482139)	(145, 39.29230628324821)	(150, 39.086787091469276)
PID-2861-36_R2	(1, 38.79490256051244)	(2, 38.206974911507984)	(3, 38.635139612413404)	(4, 38.337694134912184)	(5, 38.68094393977115)	(6, 38.949132300942104)	(7, 38.82770497296104)	(8, 39.08363267437747)	(9, 38.85960889431311)	(10, 38.894985483753224)	(15, 38.984991071377664)	(20, 39.03628499720647)	(25, 39.073249623600454)	(30, 39.06218572334741)	(35, 39.041695999031454)	(40, 39.02334631454615)	(45, 39.046011655750455)	(50, 39.0806949681157)	(55, 39.04381383137457)	(60, 38.96649676528129)	(65, 38.96133323984196)	(70, 38.88844997966913)	(75, 38.82871658182489)	(80, 38.814338171499315)	(85, 38.83453895540388)	(90, 38.798656316448515)	(95, 38.81137084150487)	(100, 38.76473191133684)	(105, 38.72031964731523)	(110, 38.67185436492242)	(115, 38.578231662368935)	(120, 38.56097625308617)	(125, 38.5791229785154)	(130, 38.49296814804578)	(135, 38.40229901631225)	(140, 38.14501751071749)	(145, 38.32048615176397)	(150, 38.02502375063746)
PID-2861-37_R1	(1, 33.259808986442174)	(2, 27.871079325432834)	(3, 30.11090646085839)	(4, 29.546535970027225)	(5, 32.31225236071554)	(6, 33.79454811726759)	(7, 33.95379196952408)	(8, 34.89489761996747)	(9, 34.77576122406807)	(10, 35.369031724782346)	(15, 36.65073090089038)	(20, 37.17914124760784)	(25, 37.42142298811332)	(30, 37.504450094788)	(35, 37.62141983235665)	(40, 37.63424920483857)	(45, 37.778047793480596)	(50, 37.895663646829355)	(55, 37.88608536896122)	(60, 37.816763429047434)	(65, 37.9155738893586)	(70, 37.847056221958724)	(75, 37.79382698715199)	(80, 37.678847180187745)	(85, 37.51721609855605)	(90, 37.69775835217037)	(95, 37.864426827440695)	(100, 37.85019396188255)	(105, 37.820865326816616)	(110, 37.64953105114376)	(115, 37.68216403494502)	(120, 37.3945248459122)	(125, 36.69583064961576)	(130, 36.443895747197345)	(135, 37.188738834554684)	(140, 37.47818059650724)	(145, 37.68990719979873)	(150, 37.360916941062186)
PID-2861-37_R2	(1, 39.333159630192)	(2, 38.93548126252235)	(3, 39.29201893963217)	(4, 38.89883289458316)	(5, 39.272126935067966)	(6, 39.463634648385906)	(7, 39.31170429735582)	(8, 39.55818007025992)	(9, 39.299700811313464)	(10, 39.36453221444551)	(15, 39.42586140286251)	(20, 39.46531657397507)	(25, 39.49257059684998)	(30, 39.48686355019272)	(35, 39.45690979352101)	(40, 39.44529929976637)	(45, 39.45502820763507)	(50, 39.46895975990897)	(55, 39.444151292154125)	(60, 39.40097281633474)	(65, 39.39232648670356)	(70, 39.33536598282151)	(75, 39.294372327748555)	(80, 39.263083452879684)	(85, 39.27236791996821)	(90, 39.23368968111282)	(95, 39.24519457042857)	(100, 39.21745221278572)	(105, 39.18256033582059)	(110, 39.14088886583572)	(115, 39.06311544613622)	(120, 39.02899509047373)	(125, 39.03583440600245)	(130, 38.96770548841193)	(135, 38.8941419011374)	(140, 38.68270741934771)	(145, 38.82060966910932)	(150, 38.540141369192526)
PID-2861-38_R1	(1, 39.23930937636348)	(2, 38.62235690531974)	(3, 39.00976757999406)	(4, 38.782506352226854)	(5, 39.155441649342414)	(6, 39.18065256527303)	(7, 39.121702433462026)	(8, 39.30205801150551)	(9, 39.11781226740583)	(10, 39.21689060799568)	(15, 39.412034429503805)	(20, 39.47840679529636)	(25, 39.471218755387675)	(30, 39.43730997030925)	(35, 39.45402662051159)	(40, 39.46996003795461)	(45, 39.49121788966282)	(50, 39.50957189593841)	(55, 39.48678065112506)	(60, 39.47666011317155)	(65, 39.48894818734327)	(70, 39.45953789472294)	(75, 39.44523147658241)	(80, 39.3922182887906)	(85, 39.36376768371984)	(90, 39.39523475977317)	(95, 39.43612618512416)	(100, 39.42570129032542)	(105, 39.40745256889855)	(110, 39.34882872147423)	(115, 39.33194669443394)	(120, 39.26484379704074)	(125, 39.07306133581373)	(130, 39.014692960714704)	(135, 39.23509629590128)	(140, 39.28259678146556)	(145, 39.34460582707535)	(150, 39.14519762393999)
PID-2861-38_R2	(1, 38.754703214428446)	(2, 38.130395726317104)	(3, 38.55315888083479)	(4, 38.16029244075838)	(5, 38.641063434272326)	(6, 38.83849027825137)	(7, 38.71415162481347)	(8, 39.05022384037486)	(9, 38.78672283758465)	(10, 38.83102849349209)	(15, 38.955145324746525)	(20, 39.01557195362162)	(25, 39.06335076755258)	(30, 39.05598787869388)	(35, 39.031586809203645)	(40, 39.014305297356216)	(45, 39.037978154738866)	(50, 39.0780046444102)	(55, 39.03804039141104)	(60, 38.962057675582244)	(65, 38.957572761362535)	(70, 38.88385093825315)	(75, 38.820021079882274)	(80, 38.80842835127246)	(85, 38.829060407484704)	(90, 38.7996986328254)	(95, 38.80953561318988)	(100, 38.76786490785524)	(105, 38.72493840479716)	(110, 38.67177585517508)	(115, 38.58427193202533)	(120, 38.560559516878875)	(125, 38.58246400479264)	(130, 38.49818878081258)	(135, 38.40470295863797)	(140, 38.1513034131208)	(145, 38.32283237807417)	(150, 38.02179842630339)
PID-2861-39_R1	(1, 39.22008094505308)	(2, 38.57838172938141)	(3, 39.011431076825204)	(4, 38.79352324949397)	(5, 39.13752730725401)	(6, 39.11675707791606)	(7, 39.12682506068013)	(8, 39.2835761016274)	(9, 39.11446837898791)	(10, 39.19693934474041)	(15, 39.388366124922115)	(20, 39.458941640755164)	(25, 39.449447745773604)	(30, 39.4122198792809)	(35, 39.428399446631346)	(40, 39.44587473881184)	(45, 39.46975554922389)	(50, 39.4855534825658)	(55, 39.46337433235461)	(60, 39.44772448231551)	(65, 39.45943696962923)	(70, 39.431991640812946)	(75, 39.416129659771855)	(80, 39.36466822766245)	(85, 39.33537231000259)	(90, 39.36541810878378)	(95, 39.41021462035228)	(100, 39.39533799545903)	(105, 39.379203149010515)	(110, 39.31907179471763)	(115, 39.30046400334798)	(120, 39.2323231378743)	(125, 39.03532454871121)	(130, 38.9740619950796)	(135, 39.19838528419019)	(140, 39.24866411567764)	(145, 39.31521563691985)	(150, 39.12353562809611)
PID-2861-39_R2	(1, 38.492843994983204)	(2, 37.76498424370249)	(3, 38.30359266508292)	(4, 37.99550092990334)	(5, 38.374710449973875)	(6, 38.363190538006634)	(7, 38.50813128114603)	(8, 38.870819375231044)	(9, 38.60996883128296)	(10, 38.648920002406655)	(15, 38.76353559689544)	(20, 38.83051167426438)	(25, 38.88977278437799)	(30, 38.87924267627005)	(35, 38.85803793659203)	(40, 38.83782521098917)	(45, 38.868252465218305)	(50, 38.908744644904786)	(55, 38.86960553192442)	(60, 38.78676293961304)	(65, 38.786862666713695)	(70, 38.70898343241585)	(75, 38.637033059136954)	(80, 38.6252153926509)	(85, 38.65655110842132)	(90, 38.61932133006702)	(95, 38.635793115321896)	(100, 38.59092607279952)	(105, 38.548338452743735)	(110, 38.48853579901278)	(115, 38.38870892494189)	(120, 38.370783674860284)	(125, 38.395056602093916)	(130, 38.29764424321704)	(135, 38.19546600688755)	(140, 37.90072170852028)	(145, 38.10302477015196)	(150, 37.78880297645267)
PID-2861-3_R1	(1, 37.72002119281033)	(2, 35.85632908304791)	(3, 36.95083562978838)	(4, 36.573308631078326)	(5, 37.56175128852968)	(6, 37.62159942184924)	(7, 37.84349313786331)	(8, 38.18165233580394)	(9, 37.949193981151105)	(10, 38.13601926866652)	(15, 38.6577115670812)	(20, 38.84535226319987)	(25, 38.8964256998959)	(30, 38.88099549570571)	(35, 38.930858712047296)	(40, 38.941873757292626)	(45, 39.00070132635102)	(50, 39.0386214727018)	(55, 39.012678272048156)	(60, 38.985368797376125)	(65, 39.02215987337896)	(70, 38.98106847786729)	(75, 38.9512781183051)	(80, 38.876542695599476)	(85, 38.809226394188364)	(90, 38.878451969739196)	(95, 38.95558067303823)	(100, 38.936652494164136)	(105, 38.91562601109198)	(110, 38.81360363132231)	(115, 38.8112940419265)	(120, 38.673836683346245)	(125, 38.27826270792711)	(130, 38.136248404061206)	(135, 38.578453430037754)	(140, 38.70501543057246)	(145, 38.80953218988273)	(150, 38.541614468467074)
PID-2861-3_R2	(1, 39.18891892842434)	(2, 38.75255124904842)	(3, 39.109765823983956)	(4, 38.834536112299205)	(5, 39.170430810806515)	(6, 39.340880908431856)	(7, 39.2229771814243)	(8, 39.43284953671927)	(9, 39.23270681425999)	(10, 39.27340790146931)	(15, 39.346042388011405)	(20, 39.392291381381824)	(25, 39.41689141590722)	(30, 39.41419816548733)	(35, 39.38883674965715)	(40, 39.372491941713605)	(45, 39.38308515305825)	(50, 39.40105819621884)	(55, 39.375180258630515)	(60, 39.324232743921165)	(65, 39.31563396873524)	(70, 39.26103138839451)	(75, 39.21402525878385)	(80, 39.19235228526053)	(85, 39.20565260396531)	(90, 39.17267603280629)	(95, 39.177214403154416)	(100, 39.14957930030827)	(105, 39.12059203828404)	(110, 39.07323160661117)	(115, 38.999460603562625)	(120, 38.967237693282165)	(125, 38.97947865668814)	(130, 38.91118034669164)	(135, 38.83793393815277)	(140, 38.63149823542169)	(145, 38.7813709087247)	(150, 38.483076333219344)
PID-2861-40_R1	(1, 39.23425000757827)	(2, 38.55646645754132)	(3, 38.99080886772317)	(4, 38.71307005559835)	(5, 39.142566555483896)	(6, 39.198689639096756)	(7, 39.14510867236065)	(8, 39.259696263025475)	(9, 39.14954901466839)	(10, 39.225619583781366)	(15, 39.41171780353117)	(20, 39.48265175879228)	(25, 39.47540459267448)	(30, 39.43892893655314)	(35, 39.45144870752341)	(40, 39.472840330924)	(45, 39.49282154654553)	(50, 39.51094011597604)	(55, 39.488711844547126)	(60, 39.47633074893666)	(65, 39.4916374028237)	(70, 39.46385198355135)	(75, 39.4482002664346)	(80, 39.39417348000616)	(85, 39.36615629730217)	(90, 39.394451579538675)	(95, 39.43763397634916)	(100, 39.423595344097194)	(105, 39.40820983273777)	(110, 39.34898702822089)	(115, 39.33470646279491)	(120, 39.27076691190691)	(125, 39.07305101307554)	(130, 39.02181420533262)	(135, 39.23874613124916)	(140, 39.28712825047799)	(145, 39.34746242833781)	(150, 39.15433477045761)
PID-2861-40_R2	(1, 38.59923924643795)	(2, 37.891422759681106)	(3, 38.39596188079019)	(4, 38.1961673825081)	(5, 38.57646054126602)	(6, 38.81307810424143)	(7, 38.68614368604857)	(8, 39.00213550360987)	(9, 38.74888965310348)	(10, 38.776536633100754)	(15, 38.88746363730439)	(20, 38.941753704016584)	(25, 38.99056527532159)	(30, 38.98658960871728)	(35, 38.9625916517762)	(40, 38.948044457112196)	(45, 38.96881842428108)	(50, 39.00698249755682)	(55, 38.968096058884896)	(60, 38.89644557334326)	(65, 38.89578498123979)	(70, 38.82302652122944)	(75, 38.75859436135816)	(80, 38.74618165882685)	(85, 38.77238608909154)	(90, 38.738642258554044)	(95, 38.75291696115272)	(100, 38.70549334237949)	(105, 38.66782479075925)	(110, 38.61051787289)	(115, 38.515493049490374)	(120, 38.49808105367638)	(125, 38.521110657314814)	(130, 38.43422519964516)	(135, 38.3334258711404)	(140, 38.06493792343106)	(145, 38.25230524909169)	(150, 37.94747403088099)
PID-2861-4_R1	(1, 39.29049733677249)	(2, 38.723637117027444)	(3, 39.11138199528852)	(4, 38.8266364406696)	(5, 39.192667710983635)	(6, 39.25238013283799)	(7, 39.20418223733035)	(8, 39.34655720704772)	(9, 39.24584675726427)	(10, 39.27111527519158)	(15, 39.4519991493448)	(20, 39.52511077153112)	(25, 39.516167029189816)	(30, 39.48004571177442)	(35, 39.495540178055236)	(40, 39.51427001615897)	(45, 39.53692541237641)	(50, 39.55028488349331)	(55, 39.52672808890057)	(60, 39.51857909364692)	(65, 39.53102628959131)	(70, 39.50282604278497)	(75, 39.487371365514704)	(80, 39.437597000773806)	(85, 39.41656193822219)	(90, 39.44318880256294)	(95, 39.482959220315365)	(100, 39.469805624914066)	(105, 39.45331357546287)	(110, 39.399998571615384)	(115, 39.38286273142666)	(120, 39.324872755879014)	(125, 39.14380660343681)	(130, 39.09177348159788)	(135, 39.29852016590742)	(140, 39.339241292539135)	(145, 39.39534655532808)	(150, 39.19841929318224)
PID-2861-4_R2	(1, 38.650893022552204)	(2, 38.117431944917946)	(3, 38.60160330790506)	(4, 38.252694743373176)	(5, 38.620703565622605)	(6, 38.77365909591675)	(7, 38.76244273704588)	(8, 39.09745143542427)	(9, 38.81948480606508)	(10, 38.87073752916549)	(15, 38.963615196911334)	(20, 39.02016535158588)	(25, 39.06717623322904)	(30, 39.05350285887278)	(35, 39.04260678211849)	(40, 39.01891691936415)	(45, 39.04740880457943)	(50, 39.085486397840135)	(55, 39.04889626929683)	(60, 38.982886207425366)	(65, 38.97765639822727)	(70, 38.912115209337756)	(75, 38.84125325986578)	(80, 38.8288796169339)	(85, 38.85613132426164)	(90, 38.82345151389359)	(95, 38.84032661654241)	(100, 38.79749361239347)	(105, 38.76226356732569)	(110, 38.71184193799894)	(115, 38.61873476124177)	(120, 38.60532960842382)	(125, 38.620717034947674)	(130, 38.536637637873426)	(135, 38.44652138686915)	(140, 38.20037220100915)	(145, 38.37627794155962)	(150, 38.06870167492578)
PID-2861-5_R1	(1, 39.28135400183907)	(2, 38.661658241496646)	(3, 39.06305107846844)	(4, 38.86231265082455)	(5, 39.19680823752911)	(6, 39.26055480094661)	(7, 39.203109611228584)	(8, 39.35479534538529)	(9, 39.219987957374705)	(10, 39.28522285702593)	(15, 39.461714559107534)	(20, 39.53393717519319)	(25, 39.52748897180976)	(30, 39.48656595915993)	(35, 39.50195551443792)	(40, 39.52121020288027)	(45, 39.54301141724765)	(50, 39.558926544846244)	(55, 39.537057765679116)	(60, 39.52553088974466)	(65, 39.53580254444557)	(70, 39.508541973113466)	(75, 39.49403703557517)	(80, 39.442351722021876)	(85, 39.422117307308916)	(90, 39.44605910967696)	(95, 39.484456800667246)	(100, 39.476546120589106)	(105, 39.46161338667291)	(110, 39.406535329499576)	(115, 39.39429378230645)	(120, 39.33773734358042)	(125, 39.1587819143868)	(130, 39.107531079486115)	(135, 39.30845773183836)	(140, 39.347534586219204)	(145, 39.40556462584967)	(150, 39.21486197262536)
PID-2861-5_R2	(1, 38.68487997050023)	(2, 38.038536400935406)	(3, 38.496137491306435)	(4, 38.11469433669873)	(5, 38.593033948067344)	(6, 38.67493313542352)	(7, 38.696446492001925)	(8, 39.01662162351393)	(9, 38.77188093671087)	(10, 38.81510820031486)	(15, 38.93019726823462)	(20, 38.9891434223819)	(25, 39.04054075692899)	(30, 39.030224507563624)	(35, 39.00338677402929)	(40, 38.986905172469974)	(45, 39.00703327627674)	(50, 39.045386749086354)	(55, 39.00741592807251)	(60, 38.93412008791354)	(65, 38.9372488291582)	(70, 38.864364495616044)	(75, 38.803207990593364)	(80, 38.795707295488846)	(85, 38.823862688961036)	(90, 38.790463856022576)	(95, 38.80761440109386)	(100, 38.770538846953556)	(105, 38.73063410328314)	(110, 38.672447290215246)	(115, 38.58505930234021)	(120, 38.56976680618375)	(125, 38.591565630538)	(130, 38.5057994043373)	(135, 38.41636038756481)	(140, 38.16094613394205)	(145, 38.332844048875245)	(150, 38.02377797557687)
PID-2861-6_R1	(1, 39.24878817283087)	(2, 38.59567988839969)	(3, 39.04176430594153)	(4, 38.846265724048855)	(5, 39.16163783145096)	(6, 39.10394979746039)	(7, 39.12191322371331)	(8, 39.271636313228996)	(9, 39.15659909478766)	(10, 39.2264971538839)	(15, 39.42179066579534)	(20, 39.48564957238624)	(25, 39.48024140378511)	(30, 39.43722583984332)	(35, 39.45419282653084)	(40, 39.47570135061177)	(45, 39.49482279621389)	(50, 39.51360030708689)	(55, 39.48923010400338)	(60, 39.4758414949714)	(65, 39.48931155629633)	(70, 39.46184937186505)	(75, 39.44645201836525)	(80, 39.39425173936276)	(85, 39.368060298805524)	(90, 39.39726060156703)	(95, 39.43924066237398)	(100, 39.42373006500559)	(105, 39.40987513678447)	(110, 39.34999462215362)	(115, 39.33697361359076)	(120, 39.27264511337551)	(125, 39.08186766971992)	(130, 39.02702798305789)	(135, 39.24130490077662)	(140, 39.28856041945546)	(145, 39.35389896305313)	(150, 39.159205965058305)
PID-2861-6_R2	(1, 38.72390583503308)	(2, 37.996563097524856)	(3, 38.495763280591625)	(4, 38.11912541613584)	(5, 38.52758873347283)	(6, 38.6802162476154)	(7, 38.68656637600417)	(8, 38.99404372919321)	(9, 38.753596975877876)	(10, 38.7906354309)	(15, 38.9028747202841)	(20, 38.96874412540816)	(25, 39.01521753539818)	(30, 39.00204004427839)	(35, 38.9810097129485)	(40, 38.959935385359486)	(45, 38.984187144725425)	(50, 39.02525237770314)	(55, 38.98309176984178)	(60, 38.91005402251371)	(65, 38.9087189854264)	(70, 38.838661092947014)	(75, 38.77177430498543)	(80, 38.75944034764963)	(85, 38.78549256180171)	(90, 38.75574609513561)	(95, 38.76684692714277)	(100, 38.722643139459834)	(105, 38.6827004333428)	(110, 38.62667413201824)	(115, 38.53807368115478)	(120, 38.51707615173752)	(125, 38.54181490777067)	(130, 38.450500277006554)	(135, 38.34889655084992)	(140, 38.09129850375276)	(145, 38.27592957416946)	(150, 37.97016133802738)
