Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
PID-2861-3_R1	(1, 0.0003403556262486797)	(2, 0.023938345712823807)	(3, 0.0013614225049947187)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09071809567332771)	(35, 0.07926449447610663)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 6.883973833556528e-05)	(115, 0.0)	(120, 0.00023025728027468772)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 4.651184424113601e-05)	(145, 0.0)	(150, 0.0)
PID-2861-3_R2	(1, 0.0)	(2, 0.0)	(3, 0.0011345187541622658)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 2.269042656867428e-05)	(25, 0.0)	(30, 0.00018152695482406746)	(35, 4.538476637624198e-05)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 6.817654999386411e-05)	(65, 4.547637411412023e-05)	(70, 2.275015214164245e-05)	(75, 0.0)	(80, 0.0)	(85, 4.561155285900055e-05)	(90, 9.130708604620002e-05)	(95, 0.0)	(100, 2.2881001858394972e-05)	(105, 4.58301128131142e-05)	(110, 0.0)	(115, 2.2985340639300473e-05)	(120, 0.00036841164843950036)	(125, 2.3073330736814513e-05)	(130, 2.312259553909638e-05)	(135, 4.6361492144624673e-05)	(140, 2.325617090866976e-05)	(145, 2.3447340555739487e-05)	(150, 7.516372538481948e-05)
PID-2861-40_R1	(1, 0.00031358349630964484)	(2, 0.03376248976933843)	(3, 0.002195084474167514)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09756819582043522)	(35, 0.095439796618107)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 4.185716034745629e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 2.099602188373369e-05)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 4.216867596893602e-05)	(115, 8.446159953377197e-05)	(120, 0.0003594778774142376)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 2.132106604477381e-05)	(145, 0.0)	(150, 0.0)
PID-2861-40_R2	(1, 0.0)	(2, 0.0)	(3, 0.0015679174815482243)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.0002926836814840568)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 8.371432069491258e-05)	(65, 4.187473173999979e-05)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 4.196494122914893e-05)	(90, 0.00010498010941866844)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 0.0005074981798789236)	(125, 0.0)	(130, 0.0)	(135, 2.1260107852527137e-05)	(140, 0.0)	(145, 0.0)	(150, 0.0001375423114535609)
PID-2861-4_R1	(1, 0.00010962039553231115)	(2, 0.025431931763496188)	(3, 0.0023020283061785346)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.0974545827661272)	(35, 0.09121144808917499)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 8.782187265213711e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 6.611198709494012e-05)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 4.42888723986654e-05)	(115, 2.2179091282707784e-05)	(120, 0.0003776175840071401)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 2.24187298623759e-05)	(145, 0.0)	(150, 0.0)
PID-2861-4_R2	(1, 0.0002192407910646223)	(2, 0.0)	(3, 0.0021924079106462233)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.0003507926488769483)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 0.0001097773408151714)	(65, 4.393361367372219e-05)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 4.404236699535485e-05)	(90, 0.00024241061934811376)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 0.0005108943783626013)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.00014458085648253572)
PID-2861-5_R1	(1, 0.0)	(2, 0.028239489542053502)	(3, 0.003267378955278917)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09762696231244503)	(35, 0.0964651013630451)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 2.3367931113208513e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 2.343806397841448e-05)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 0.0003304111612890283)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
PID-2861-5_R2	(1, 0.00011669210554567562)	(2, 0.0)	(3, 0.0021004578998221612)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.0002567288035947634)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 2.3367931113208513e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 0.0001171903198920724)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 0.0005192175391684732)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
PID-2861-6_R1	(1, 0.0002200321687030644)	(2, 0.029374294521859093)	(3, 0.0019802895183275793)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09897166721492012)	(35, 0.09171314118608768)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 6.608459356653265e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 2.210214373112477e-05)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 6.658563934199184e-05)	(115, 0.0)	(120, 0.00031163146640857646)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 8.979860866035741e-05)	(145, 2.2630476009432383e-05)	(150, 0.0)
PID-2861-6_R2	(1, 0.0002200321687030644)	(2, 0.0)	(3, 0.0015402251809214507)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.0001760278652110629)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 4.4056395711021764e-05)	(65, 2.203838778614918e-05)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 2.208734218594008e-05)	(90, 0.00011051071865562386)	(95, 0.0)	(100, 0.0)	(105, 4.433709940045157e-05)	(110, 0.0)	(115, 8.890661094000293e-05)	(120, 0.00042292841869735374)	(125, 4.459386361680314e-05)	(130, 2.233743873119774e-05)	(135, 2.2383723272715227e-05)	(140, 0.0)	(145, 0.0)	(150, 0.00014499173184649147)
PID-2861-7_R1	(1, 0.0)	(2, 0.026437322890590795)	(3, 0.003924290116572071)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09672514238197075)	(35, 0.09412829084960234)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 8.273399448826128e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 4.171315075904378e-05)	(115, 2.0889150885261326e-05)	(120, 0.0005858208752247564)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 4.223029149247551e-05)	(145, 2.1284914976342883e-05)	(150, 0.0)
PID-2861-7_R2	(1, 0.00010327079254137029)	(2, 0.0)	(3, 0.002788311398616998)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.0004130905077171503)	(35, 2.0655758360676395e-05)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 0.0001034174931103266)	(65, 4.1389469318710704e-05)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 4.149629842643962e-05)	(90, 0.0002283924163751549)	(95, 0.0)	(100, 0.0)	(105, 4.1660599841814705e-05)	(110, 0.0)	(115, 4.177830177052265e-05)	(120, 0.0006276652234550961)	(125, 2.0961082396757235e-05)	(130, 2.1002345331903213e-05)	(135, 2.1049538404672325e-05)	(140, 0.0)	(145, 0.0)	(150, 0.0)
PID-2861-8_R1	(1, 0.00020422855217273653)	(2, 0.025017997641160222)	(3, 0.0016338284173818922)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09907333448656791)	(35, 0.08827324101474604)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 4.090052317904224e-05)	(65, 0.0)	(70, 0.0)	(75, 6.144834989673605e-05)	(80, 0.0)	(85, 0.0)	(90, 4.105316138079845e-05)	(95, 0.0)	(100, 0.0)	(105, 0.00010296644261855196)	(110, 2.0618726752385588e-05)	(115, 4.129882321068202e-05)	(120, 0.0003722354538139555)	(125, 0.0)	(130, 0.0)	(135, 6.240211967520114e-05)	(140, 0.00018778465023231046)	(145, 0.0)	(150, 0.0)
PID-2861-8_R2	(1, 0.00010211427608636826)	(2, 0.0)	(3, 0.0014295998652091556)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.0002655026485931525)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 8.180104635808448e-05)	(65, 2.0460194793330548e-05)	(70, 0.0)	(75, 0.0)	(80, 8.198008129964662e-05)	(85, 2.051160033556978e-05)	(90, 0.0001642126455231938)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0002890917624747742)	(120, 0.0006617519178914764)	(125, 0.0)	(130, 2.075597408824195e-05)	(135, 2.0800706558400377e-05)	(140, 0.0)	(145, 0.0)	(150, 6.722304943919172e-05)
PID-2861-9_R1	(1, 0.0003830232600450244)	(2, 0.029875814283511905)	(3, 0.0018193604852138657)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09623651084906266)	(35, 0.09197130005129095)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 3.8359744976743444e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 3.852053414113461e-05)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 3.871067890207998e-05)	(115, 0.0)	(120, 0.00038835494399144994)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 1.9601105737576868e-05)	(145, 0.0)	(150, 0.0)
PID-2861-9_R2	(1, 9.57558150112561e-05)	(2, 0.0)	(3, 0.0017236046702026099)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.00030642471116119457)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 7.671948995348689e-05)	(65, 3.8381247843453636e-05)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 3.8488221161016436e-05)	(90, 0.00015408213656453845)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 0.000504861427188885)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 6.328561176302323e-05)
