strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,t_test_p,t_test_p_adj_BH,mwu_p,category
VU,stat,1389501,-0.071743,258.5,257.5,0.005591848244353833,0.9942834195137917,0.999350858119739,1,Not significant
VU,stat,1390501,-0.071265,232,248,-0.09621531525930317,0.8785533074364675,0.9681664031342464,1,Not significant
VU,stat,1391501,-0.070787,257,235,0.12910760262887827,0.8494089299057985,0.9566608823511068,1,Not significant
VU,stat,1392501,-0.070308,300,277.5,0.11247472925841265,0.8855477208840756,0.9681664031342464,1,Not significant
VU,stat,1393501,-0.06983,403,272.5,0.5645236088636786,0.41373883774416725,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1394501,-0.069352,419.5,388,0.11261415825269548,0.8440438826344135,0.9549453817655247,0.6666666666666667,Not significant
VU,stat,1395501,-0.068873,455.5,401.5,0.18205106628473636,0.7680146058371222,0.942639234963586,1,Not significant
VU,stat,1396501,-0.068395,305,316.5,-0.0533962569780927,0.9383069255266552,0.9798023915241892,1,Not significant
VU,stat,1397501,-0.067917,296.5,247.5,0.26060357957903163,0.711236010454287,0.9412563256715453,1,Not significant
VU,stat,1398501,-0.067439,316.5,263,0.26714270013603886,0.6953279661525469,0.9412563256715453,1,Not significant
VU,stat,1399501,-0.06696,313.5,275.5,0.18641312423088138,0.7611331492542522,0.9412563256715453,1,Not significant
VU,stat,1400501,-0.066482,314.5,256.5,0.29410119127223516,0.5944860780512355,0.9412563256715453,1,Not significant
VU,stat,1401501,-0.066004,260,245,0.08572987402588404,0.9100849818611323,0.9740658292894878,1,Not significant
VU,stat,1402501,-0.065525,330.5,259,0.35169817382113777,0.6107723861410412,0.9412563256715453,1,Not significant
VU,stat,1403501,-0.065047,333,245.5,0.43979915275656906,0.5497233635648253,0.9412563256715453,1,Not significant
VU,stat,1404501,-0.064569,324.5,270,0.26525907094830775,0.6951970759386487,0.9412563256715453,1,Not significant
VU,stat,1405501,-0.064091,346.5,262.5,0.4005379295837288,0.509304119922301,0.9412563256715453,1,Not significant
VU,stat,1406501,-0.063612,366.5,265.5,0.46510133732965825,0.5126694177325951,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1407501,-0.063134,443.5,338.5,0.3897782707260671,0.6044979012622497,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1408501,-0.062656,392.5,271,0.5343998024251179,0.49641317012074593,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1409501,-0.062177,394,260,0.5996840064279217,0.38315813280031774,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1410501,-0.061699,350,242,0.5323478745577344,0.46150166788272806,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1411501,-0.061221,308,231.5,0.41191815743466503,0.4661234338022737,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1412501,-0.060743,376,273,0.4618317107577849,0.4648350006416255,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1413501,-0.060264,425,340,0.32192809488736235,0.5865124176259895,0.9412563256715453,1,Not significant
VU,stat,1414501,-0.059786,433.5,317,0.45154915308242766,0.5690742656621434,0.9412563256715453,1,Not significant
VU,stat,1415501,-0.059308,326.5,239,0.4500723735656823,0.5354013585271122,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1416501,-0.058829,394,282,0.4825004670575826,0.39109657064676745,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1417501,-0.058351,400.5,327.5,0.29030733598389763,0.5765664932137688,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1418501,-0.057873,495,360.5,0.45742926572614956,0.48382886015258464,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1419501,-0.057395,518,363.5,0.5109967337669595,0.4415323395170428,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1420501,-0.056916,448.5,406,0.143628257734085,0.7875554111040921,0.9436755499713635,1,Not significant
VU,stat,1421501,-0.056438,494.5,504.5,-0.02888374834724639,0.9640070760452017,0.9865097235897016,1,Not significant
VU,stat,1422501,-0.05596,481,499.5,-0.05444778402237646,0.9263431981332816,0.9768443943443927,1,Not significant
VU,stat,1423501,-0.055481,341.5,339.5,0.008474004045358644,0.9870014516697749,0.9979681344661058,1,Not significant
VU,stat,1424501,-0.055003,289,205,0.49544558299523267,0.557652443487,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1425501,-0.054525,387,315,0.29698173775713155,0.6629819717725604,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1426501,-0.054047,367,366,0.003936414559170157,0.9952493147579338,0.9994427690537305,1,Not significant
VU,stat,1427501,-0.053568,290.5,263.5,0.14073520176731433,0.8495692667617185,0.9566608823511068,1,Not significant
VU,stat,1428501,-0.05309,428.5,260.5,0.7180118318339915,0.3688385013064174,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1429501,-0.052612,403,346.5,0.21792448639075374,0.8099553677700456,0.9473916682114255,1,Not significant
VU,stat,1430501,-0.052133,365.5,292,0.3239030370724201,0.7121096615299694,0.9412563256715453,1,Not significant
VU,stat,1431501,-0.051655,451.5,418,0.11122304539997556,0.8831349142932593,0.9681664031342464,1,Not significant
VU,stat,1432501,-0.051177,468.5,485.5,-0.051422247760005375,0.9376208538614749,0.979706132270706,1,Not significant
VU,stat,1433501,-0.050698,418,388.5,0.10558834367317257,0.8814604999601693,0.9681664031342464,1,Not significant
VU,stat,1434501,-0.05022,352.5,281,0.3270531270652298,0.6975266062913918,0.9412563256715453,1,Not significant
VU,stat,1435501,-0.049742,275.5,219.5,0.3278313790357994,0.6000388585615584,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1436501,-0.049264,306,239,0.3565210347119031,0.5941466657243522,0.9412563256715453,1,Not significant
VU,stat,1437501,-0.048785,341,269,0.3421655664675483,0.5846787049667026,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1438501,-0.048307,331,284,0.2209402873025355,0.7408422132063708,0.9412563256715453,1,Not significant
VU,stat,1439501,-0.047829000000000003,371.5,302.5,0.29642706837663935,0.6099867743143359,0.9412563256715453,1,Not significant
VU,stat,1440501,-0.04735,367,259,0.502827965156659,0.4407384077707803,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1441501,-0.046872,415,279,0.5728462144050994,0.39189554734230303,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1442501,-0.046394,357.5,281.5,0.3448083195855221,0.6315986195443417,0.9412563256715453,1,Not significant
VU,stat,1443501,-0.045916,334,234.5,0.5102601799586756,0.5897230580383487,0.9412563256715453,1,Not significant
VU,stat,1444501,-0.045437,361,272.5,0.40574260722288225,0.48427660303512415,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1445501,-0.044959,379.5,251.5,0.5935414856099392,0.4200548379383745,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1446501,-0.044481,347,264.5,0.39166794046423525,0.5252901066852832,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1447501,-0.044002,447,378,0.24188859696224513,0.7066430171975149,0.9412563256715453,1,Not significant
VU,stat,1448501,-0.043524,401,283,0.502800183623038,0.47875209802829094,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1449501,-0.043046,398.5,342,0.22058339910457397,0.7589345605953332,0.9412563256715453,1,Not significant
VU,stat,1450501,-0.042568,350,318.5,0.13606154957602856,0.8480399081018422,0.9563493052989042,1,Not significant
VU,stat,1451501,-0.042089,287.5,271.5,0.08260975802737612,0.8978856777025317,0.9698250344800173,1,Not significant
VU,stat,1452501,-0.041611,364,355,0.03611942580665181,0.9589874053944256,0.9856819048031696,1,Not significant
VU,stat,1453501,-0.041133,357.5,284,0.33205231216106973,0.6374812584881044,0.9412563256715453,1,Not significant
VU,stat,1454501,-0.040654,380,441,-0.2147792372265727,0.761832878102337,0.9412563256715453,1,Not significant
VU,stat,1455501,-0.040176,398,448,-0.17073030151395535,0.8071991768938379,0.9473916682114255,1,Not significant
VU,stat,1456501,-0.039698,429,371.5,0.20761543696094942,0.8101571108781022,0.9473916682114255,1,Not significant
VU,stat,1457501,-0.03922,507,479,0.08196009126716022,0.9152524962582439,0.9756490966819616,1,Not significant
VU,stat,1458501,-0.038741,569.5,569.5,0,1,1,1,Not significant
VU,stat,1459501,-0.038263,480,491.5,-0.03415701073206201,0.9596787045218093,0.9856819048031696,1,Not significant
VU,stat,1460501,-0.037785,459.5,480,-0.06296954431948405,0.9283776882276809,0.9773565836242116,1,Not significant
VU,stat,1461501,-0.037306,448.5,405,0.14718607714727414,0.8431045365774332,0.9549453817655247,1,Not significant
VU,stat,1462501,-0.036828,341,334.5,0.02776552838271142,0.9592978998155586,0.9856819048031696,1,Not significant
VU,stat,1463501,-0.03635,292,302.5,-0.050966773281939555,0.949764502633843,0.9829392814327004,1,Not significant
VU,stat,1464501,-0.035872,319,307.5,0.0529700135382671,0.9347950350442031,0.9792202137093488,1,Not significant
VU,stat,1465501,-0.035393,370,351.5,0.07400058144377678,0.9132680378129121,0.9756490966819616,1,Not significant
VU,stat,1466501,-0.034915,369,329.5,0.16334235105234443,0.7925232132766706,0.9436961822864188,1,Not significant
VU,stat,1467501,-0.034437,349,349,0,1,1,1,Not significant
VU,stat,1468501,-0.033958,347.5,349,-0.006214058598782439,0.9922122471722805,0.999350858119739,1,Not significant
VU,stat,1469501,-0.03348,394.5,308,0.35709494931855723,0.6141327898722713,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1470501,-0.033002,424.5,276.5,0.6184850733183315,0.3661666798140921,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1471501,-0.032524,439.5,292,0.5898947962633869,0.3730804462163274,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1472501,-0.032045,368.5,270.5,0.44603602526825437,0.46480944141223346,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1473501,-0.031567,396.5,260.5,0.6060374934254703,0.416737216857832,0.9412563256715453,0.41421617824252505,Not significant
VU,stat,1474501,-0.031089,379.5,237,0.6792128265172073,0.4164385321754409,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1475501,-0.03061,456.5,370.5,0.30114131767838814,0.5547589404662814,0.9412563256715453,1,Not significant
VU,stat,1476501,-0.030132,368.5,279,0.4013994972658822,0.5360862169338433,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1477501,-0.029654,328.5,251,0.38820600637155755,0.5155194197686916,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1478501,-0.029176,344,268,0.36017556424432545,0.6234010154372215,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1479501,-0.028697,385,305.5,0.3336860657635341,0.560148064962582,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1480501,-0.028219,347,233.5,0.5715131128685988,0.44929044375997707,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1481501,-0.027741,431.5,305.5,0.49818817936022547,0.46027874209902914,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1482501,-0.027262,468,335,0.48234743423826976,0.5088766735314301,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1483501,-0.026784,342.5,228.5,0.5839098227898194,0.40304946952576826,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1484501,-0.026306,462,304,0.6038215279724719,0.3257277806014214,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1485501,-0.025828,372.5,292.5,0.34880380087875695,0.5658222350575253,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1486501,-0.025349,451.5,336.5,0.424119482870541,0.5303461006460779,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1487501,-0.024871,462,320.5,0.5275684947973165,0.3919136571237385,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1488501,-0.024393,471.5,299.5,0.6547017678863108,0.38405249761406024,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1489501,-0.023914,374,291.5,0.35954238668714017,0.6494752928598573,0.9412563256715453,1,Not significant
VU,stat,1490501,-0.023436,361,282,0.35630367448837746,0.6427417622825237,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1491501,-0.022958,294,225.5,0.3826887215809834,0.6088056167158851,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1492501,-0.02248,384,275,0.48167469230913434,0.48332749523528895,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1493501,-0.022001,477,340.5,0.4863344679934404,0.490130391591957,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1494501,-0.021523,372.5,280.5,0.409239654740731,0.5455907496738455,0.9412563256715453,1,Not significant
VU,stat,1495501,-0.021045,429.5,296.5,0.5346260265924598,0.4239358133536905,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1496501,-0.020566,431.5,271,0.6710677078250835,0.2733225695134262,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1497501,-0.020088,359,248,0.533643723436176,0.42545650917733296,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1498501,-0.01961,283.5,224.5,0.3366332902010819,0.6673688018593849,0.9412563256715453,1,Not significant
VU,stat,1499501,-0.019132,390,281,0.47290399352868456,0.43237221418939625,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1500501,-0.018653,409,313.5,0.38363540013970987,0.5488247067049861,0.9412563256715453,1,Not significant
VU,stat,1501501,-0.018175,504.5,337,0.5821056779244987,0.4282045283959172,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1502501,-0.017697,476.5,331,0.5256449971027243,0.4677641047926129,0.9412563256715453,0.41421617824252505,Not significant
VU,stat,1503501,-0.017218,314,247.5,0.343336033924655,0.6855124785681261,0.9412563256715453,1,Not significant
VU,stat,1504501,-0.01674,336,301,0.15869774601905823,0.8010706829825032,0.9473916682114255,1,Not significant
VU,stat,1505501,-0.016262,458.5,339.5,0.43351015935032267,0.5522967222585806,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1506501,-0.015783,331,274,0.2726553238466909,0.7562176034444051,0.9412563256715453,1,Not significant
VU,stat,1507501,-0.015305,387,287.5,0.42877161031267264,0.6309936630581179,0.9412563256715453,1,Not significant
VU,stat,1508501,-0.014827,524.5,320.5,0.7106184159585266,0.33345359090244003,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1509501,-0.014349,488,335.5,0.5405683813627028,0.44121206597076934,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1510501,-0.01387,438.5,331.5,0.40356797233214525,0.5132140632383551,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1511501,-0.013392,445.5,316.5,0.49321993209358067,0.44880767544146466,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1512501,-0.012914,421,314,0.42305567417476914,0.4730538290092364,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1513501,-0.012435,324,230.5,0.49122706245528663,0.3174878813034205,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1514501,-0.011957,372,260.5,0.5140192488295231,0.38729788269562443,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1515501,-0.011479,396,255,0.6350031832207517,0.21555058836163005,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1516501,-0.011001,645.5,455.5,0.50296604150514,0.3880820440751297,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1517501,-0.010522,487,371.5,0.39055956154374594,0.5268151840371047,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1518501,-0.010044,532,378,0.493040011280117,0.40957860369290106,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1519501,-0.009566,382,244.5,0.643738173083515,0.3184866757786186,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1520501,-0.009087,535,431,0.3118510221994113,0.586458169947878,0.9412563256715453,1,Not significant
VU,stat,1521501,-0.008609,346.5,266,0.3814291066360241,0.5810601107041562,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1522501,-0.008131,333.5,277.5,0.2651989899471166,0.6814876007352293,0.9412563256715453,1,Not significant
VU,stat,1523501,-0.007653,396,275.5,0.5234481115084519,0.43933344971901966,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1524501,-0.007174,302.5,259.5,0.221200603804076,0.715156224307145,0.9412563256715453,1,Not significant
VU,stat,1525501,-0.006696,348,301.5,0.2069293039486436,0.6948646518004845,0.9412563256715453,1,Not significant
VU,stat,1526501,-0.006218,448.5,312.5,0.5212517953698118,0.44838318851558023,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1527501,-0.005739,415.5,291,0.5138293238620607,0.4268429885330806,0.9412563256715453,0.41421617824252505,Not significant
VU,stat,1528501,-0.005261,420,332.5,0.3370349872775706,0.5135128473026006,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1529501,-0.004783,457,281,0.7016240348371436,0.4107273340777229,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1530501,-0.004305,385,273.5,0.4933176127897072,0.4850374219542528,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1531501,-0.003826,335.5,270.5,0.3106841723733682,0.5983417478094001,0.9412563256715453,1,Not significant
VU,stat,1532501,-0.003348,363.5,250,0.5400272692575073,0.5280132932218518,0.9412563256715453,1,Not significant
VU,stat,1533501,-0.00287,393,273,0.525628361338754,0.4690610930446173,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1534501,-0.002391,453,296,0.6139138744172854,0.34505870886301726,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1535501,-0.001913,389.5,276.5,0.49434384782696217,0.5480769086074766,0.9412563256715453,1,Not significant
VU,stat,1536501,-0.001435,334,226,0.5635253300588646,0.41435039163691895,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1537501,-9.57e-4,355,244,0.5409378768291581,0.47697632180778315,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1538501,-4.78e-4,368.5,254,0.5368361223229039,0.37498726712410047,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1539501,0,397,276,0.5244707403647887,0.3809951107735973,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1540501,5.22e-4,532.5,388.5,0.45486692670549045,0.3684081000669434,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1541501,0.001045,416,288.5,0.5280122094956097,0.39794238205712484,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1542501,0.001567,366,265.5,0.4631317874798888,0.4978428824848177,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1543501,0.00209,414,291,0.5086116145910414,0.46543771484156304,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1544501,0.002612,383,245.5,0.6416213676102639,0.3103620640928466,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1545501,0.003135,362,253.5,0.5140039500798648,0.2959073275219357,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1546501,0.003657,436,311.5,0.4850959717529245,0.5087079038110099,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1547501,0.00418,427,271.5,0.6532838718161288,0.41113703492670556,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1548501,0.004702,381,251,0.60210363354255,0.38165938204119143,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1549501,0.005225,377.5,255,0.5659793973535834,0.4253214141018984,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1550501,0.005747,421.5,283,0.5747305781101999,0.4102822056080135,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1551501,0.00627,432,317.5,0.44427472050394035,0.5392097230366808,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1552501,0.006792,453,283,0.6787089972143528,0.3292038212632176,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1553501,0.007315,454.5,293.5,0.6309197910840549,0.32748921798577546,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1554501,0.007837,579.5,330,0.812342636760656,0.2718230199668491,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1555501,0.008359,448,308,0.5405683813627028,0.415080155861465,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1556501,0.008882,329.5,251,0.3925911010572797,0.5979956189516037,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1557501,0.009404,489.5,385,0.34645041402143123,0.6256834159131147,0.9412563256715453,1,Not significant
VU,stat,1558501,0.009927,512,378.5,0.4358505100142684,0.5640852293280851,0.9412563256715453,1,Not significant
VU,stat,1559501,0.010449,374.5,272.5,0.4587094887944624,0.5153169912340237,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1560501,0.010972,456,362,0.3330441270815362,0.693007082028642,0.9412563256715453,1,Not significant
VU,stat,1561501,0.011494,431.5,370,0.22183528866264282,0.7527936130709125,0.9412563256715453,1,Not significant
VU,stat,1562501,0.012017,325.5,251.5,0.3720991433601084,0.5907009408765149,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1563501,0.012539,436,322,0.43726744666230927,0.5602286938394062,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1564501,0.013062,587.5,413.5,0.5067015222810873,0.4579974067308318,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1565501,0.013584,591,393,0.588628817918926,0.39700184259076393,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1566501,0.014107,518.5,328.5,0.658450618490896,0.418108354875914,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1567501,0.014629,389.5,289,0.43055383556099047,0.5701011264891568,0.9412563256715453,1,Not significant
VU,stat,1568501,0.015152,310,211,0.5550252165670525,0.4900125260940907,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1569501,0.015674,304.5,262,0.21687541636888216,0.7322209954067185,0.9412563256715453,1,Not significant
VU,stat,1570501,0.016196,380,291,0.384980265422664,0.6121051199415852,0.9412563256715453,1,Not significant
VU,stat,1571501,0.016719,396,301,0.39573694331990755,0.5300534256017093,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1572501,0.017241,389.5,288,0.43555451661935685,0.5323148453980819,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1573501,0.017764,445,305,0.5449960934035115,0.3129197275286205,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1574501,0.018286,343,242.5,0.5002238290983224,0.42517945543667535,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1575501,0.018809,356.5,276.5,0.366622596209181,0.603356909696279,0.9412563256715453,1,Not significant
VU,stat,1576501,0.019331,365,301,0.2781329770076776,0.6337832471839651,0.9412563256715453,1,Not significant
VU,stat,1577501,0.019854,367,296,0.31018288721426307,0.5212584889029378,0.9412563256715453,1,Not significant
VU,stat,1578501,0.020376,324,311,0.05907923275402222,0.9078131304390968,0.9731012120801427,1,Not significant
VU,stat,1579501,0.020899,271,235,0.20563209478887184,0.7553247531194378,0.9412563256715453,1,Not significant
VU,stat,1580501,0.021421,499,304,0.7149684918936751,0.3038449613197496,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1581501,0.021944,399,283.5,0.493040011280117,0.41797838311937663,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1582501,0.022466,318.5,219,0.5403625026551269,0.4497055846630169,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1583501,0.022989,348,254.5,0.45142164977303295,0.4881651344144259,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1584501,0.023511,314,216.5,0.5363975341649021,0.484650343383078,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1585501,0.024033,375,274.5,0.45008444637804457,0.6031727119312928,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1586501,0.024556,348,241.5,0.5270641170129552,0.4548867844374199,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1587501,0.025078,356.5,268.5,0.4089799884584756,0.5474853685706208,0.9412563256715453,1,Not significant
VU,stat,1588501,0.025601,366,274,0.4176677553235158,0.581221205762062,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1589501,0.026123,280.5,207.5,0.4348894343745057,0.5394224560864792,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1590501,0.026646,308.5,215.5,0.5175826200603197,0.38512896777049066,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1591501,0.027168,383,327.5,0.22584948550014433,0.7244402431559394,0.9412563256715453,1,Not significant
VU,stat,1592501,0.027691,403,314.5,0.3577198216486782,0.5773854028963652,0.9412563256715453,1,Not significant
VU,stat,1593501,0.028213,385,304.5,0.33841621767593133,0.6165179481560258,0.9412563256715453,1,Not significant
VU,stat,1594501,0.028736,277,221,0.32583960665775674,0.7070737429371775,0.9412563256715453,1,Not significant
VU,stat,1595501,0.029258,327,238,0.458329062190139,0.5462253169962623,0.9412563256715453,1,Not significant
VU,stat,1596501,0.029781,362.5,270.5,0.42235240107548166,0.49476429048672516,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1597501,0.030303,341,238,0.518810165716229,0.4840578473431178,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1598501,0.030825,363,265.5,0.45125768719159715,0.4676597623808511,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1599501,0.031348,461,307,0.5865280950591586,0.4113755174217182,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1600501,0.03187,385,280,0.45943161863729726,0.4318978113407618,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1601501,0.032393,344,254.5,0.4347429086264026,0.46905525940328735,0.9412563256715453,0.41421617824252505,Not significant
VU,stat,1602501,0.032915,358,241,0.5709264410342949,0.41156776447617244,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1603501,0.033438,430,317.5,0.43758006792993215,0.4861981541390084,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1604501,0.03396,366.5,264,0.47327526877535836,0.42644950256006586,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1605501,0.034483,370,255,0.5370280236574542,0.3916926786137438,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1606501,0.035005,376.5,278.5,0.4349725373318965,0.4560536478193317,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1607501,0.035528,397,260.5,0.6078556348644497,0.4046549855583079,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1608501,0.03605,465,283,0.7164286631635113,0.3566994111478328,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1609501,0.036573,370,290.5,0.3489871071117832,0.6580381904185961,0.9412563256715453,1,Not significant
VU,stat,1610501,0.037095,488.5,340.5,0.5207037639563141,0.3735633303759994,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1611501,0.037618,391,272.5,0.5209123776430635,0.3283746279031085,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1612501,0.03814,392,260.5,0.5895702818367,0.41488593602721513,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1613501,0.038662,372.5,279,0.41697530352033635,0.4715586900353571,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1614501,0.039185,363.5,264.5,0.45868764180556865,0.5271308540325532,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1615501,0.039707,402,335.5,0.2608827349787452,0.6572342902871976,0.9412563256715453,1,Not significant
VU,stat,1616501,0.04023,398.5,268,0.5723467235326993,0.4492262436946629,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1617501,0.040752,459.5,303.5,0.5983683450333526,0.41901443607391514,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1618501,0.041275,405,279,0.5376567859427995,0.4509734257126443,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1619501,0.041797,363,263,0.4649067487034483,0.50291606752975,0.9412563256715453,0.6666666666666667,Not significant
VU,stat,1620501,0.04232,606.5,372.5,0.7032672197709864,0.34307504666432026,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1621501,0.042842,429.5,296.5,0.5346260265924598,0.41693802280515146,0.9412563256715453,0.3333333333333333,Not significant
VU,stat,1622501,0.043365,448,291,0.6224795791493203,0.378197912071954,0.9412563256715453,0.3333333333333333,Not significant
