strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,category
VU,stat,3189501,0.862069,417.5,301.5,0.4696181954613298,No substantial change
VU,stat,3190501,0.862591,462.5,339,0.4481680922673307,No substantial change
VU,stat,3191501,0.863114,453.5,364,0.31716410032982617,No substantial change
VU,stat,3192501,0.863636,482.5,357.5,0.4325857004896909,No substantial change
VU,stat,3193501,0.864159,376,275.5,0.44868034310647975,No substantial change
VU,stat,3194501,0.864681,454,285,0.671730378238811,No substantial change
VU,stat,3195501,0.865204,369.5,279,0.40530924231696336,No substantial change
VU,stat,3196501,0.865726,326.5,273.5,0.2555421587538743,No substantial change
VU,stat,3197501,0.866249,335,251.5,0.4136026955396076,No substantial change
VU,stat,3198501,0.866771,331,289,0.19576172430653888,No substantial change
VU,stat,3199501,0.867294,350,255,0.45685767497347085,No substantial change
VU,stat,3200501,0.867816,440,335,0.39334242817952486,No substantial change
VU,stat,3201501,0.868339,497,375.5,0.4044329440480144,No substantial change
VU,stat,3202501,0.868861,364.5,322,0.17885812621232025,No substantial change
VU,stat,3203501,0.869383,378,301,0.3286227474613706,No substantial change
VU,stat,3204501,0.869906,393.5,331.5,0.24735476539489865,No substantial change
VU,stat,3205501,0.870428,462.5,312.5,0.5655971758542251,No substantial change
VU,stat,3206501,0.870951,470,386,0.28405990929691943,No substantial change
VU,stat,3207501,0.871473,448,388,0.2074420798704763,No substantial change
VU,stat,3208501,0.871996,577.5,447,0.3695461151201021,No substantial change
VU,stat,3209501,0.872518,609.5,476,0.35666464731226843,No substantial change
VU,stat,3210501,0.873041,546,381.5,0.517217894085322,No substantial change
VU,stat,3211501,0.873563,375.5,264.5,0.5055451854002461,No substantial change
VU,stat,3212501,0.874086,380,278,0.4509145356074403,No substantial change
VU,stat,3213501,0.874608,403.5,306,0.3990370205851285,No substantial change
VU,stat,3214501,0.875131,305.5,255.5,0.2578490888811082,No substantial change
VU,stat,3215501,0.875653,300.5,243,0.30640867710540465,No substantial change
VU,stat,3216501,0.876176,328,258,0.34632474919482964,No substantial change
VU,stat,3217501,0.876698,381.5,286.5,0.4131479180776255,No substantial change
VU,stat,3218501,0.87722,333.5,273.5,0.2861459283920285,No substantial change
VU,stat,3219501,0.877743,386.5,304.5,0.34402618601851487,No substantial change
VU,stat,3220501,0.878265,375.5,318,0.23978614222991643,No substantial change
VU,stat,3221501,0.878788,381.5,297,0.36122012603376474,No substantial change
VU,stat,3222501,0.87931,363.5,270,0.4289959568687635,No substantial change
VU,stat,3223501,0.879833,346,288,0.2647032261944122,No substantial change
VU,stat,3224501,0.880355,389,289,0.4287006624855131,No substantial change
VU,stat,3225501,0.880878,350,318,0.13832815654797342,No substantial change
VU,stat,3226501,0.8814,437,305,0.5188240370503497,No substantial change
VU,stat,3227501,0.881923,410,320,0.3575520046180837,No substantial change
VU,stat,3228501,0.882445,374.5,313,0.25880306152613264,No substantial change
VU,stat,3229501,0.882968,419.5,322.5,0.3793716501292067,No substantial change
VU,stat,3230501,0.88349,403.5,330,0.2901026490319645,No substantial change
VU,stat,3231501,0.884013,408.5,326.5,0.32325308659925256,No substantial change
VU,stat,3232501,0.884535,444,331,0.4237284595428882,No substantial change
VU,stat,3233501,0.885057,470,351.5,0.41913606749246446,No substantial change
VU,stat,3234501,0.88558,443.5,357.5,0.310990862635312,No substantial change
VU,stat,3235501,0.886102,401.5,324,0.3094061746326898,No substantial change
VU,stat,3236501,0.886625,391.5,298,0.3936999768288792,No substantial change
VU,stat,3237501,0.887147,466.5,324,0.525883267967134,No substantial change
VU,stat,3238501,0.88767,331,261.5,0.3400202705602764,No substantial change
VU,stat,3239501,0.888192,376,285.5,0.3972419163147945,No substantial change
VU,stat,3240501,0.888715,433.5,340.5,0.34837719520976373,No substantial change
VU,stat,3241501,0.889237,474,371.5,0.35152484835966297,No substantial change
VU,stat,3242501,0.88976,539,451.5,0.2555592852716471,No substantial change
VU,stat,3243501,0.890282,417.5,379.5,0.13767631194594818,No substantial change
VU,stat,3244501,0.890805,498.5,325,0.6171537864823791,No substantial change
VU,stat,3245501,0.891327,390,313,0.31731146681699235,No substantial change
VU,stat,3246501,0.89185,411.5,376,0.1301597687439883,No substantial change
VU,stat,3247501,0.892372,330,332.5,-0.010888316142736243,No substantial change
VU,stat,3248501,0.892894,269.5,308.5,-0.1949852163969124,No substantial change
VU,stat,3249501,0.893417,254,303.5,-0.2568680194835162,No substantial change
VU,stat,3250501,0.893939,306.5,300,0.030924573194900707,No substantial change
VU,stat,3251501,0.894462,293.5,319.5,-0.12245542783694216,No substantial change
VU,stat,3252501,0.894984,282,264,0.09515723304034003,No substantial change
VU,stat,3253501,0.895507,292.5,290,0.012383724455832348,No substantial change
VU,stat,3254501,0.896029,273.5,286,-0.06447431398583292,No substantial change
VU,stat,3255501,0.896552,265,318,-0.2630344058337938,No substantial change
VU,stat,3256501,0.897074,355.5,394,-0.14834606983696097,No substantial change
VU,stat,3257501,0.897597,319.5,317,0.0113330908075871,No substantial change
VU,stat,3258501,0.898119,292.5,301,-0.0413268622889352,No substantial change
VU,stat,3259501,0.898642,285.5,302.5,-0.08344439679911403,No substantial change
VU,stat,3260501,0.899164,286,310.5,-0.11857812144209202,No substantial change
VU,stat,3261501,0.899687,246.5,283,-0.19921440645397084,No substantial change
VU,stat,3262501,0.900209,221.5,265.5,-0.26140516224913524,No substantial change
VU,stat,3263501,0.900731,246,287,-0.22239242133644802,No substantial change
VU,stat,3264501,0.901254,217,220,-0.019808481080180334,No substantial change
VU,stat,3265501,0.901776,230.5,246.5,-0.09682089594857356,No substantial change
VU,stat,3266501,0.902299,237.5,266,-0.16349873228287934,No substantial change
VU,stat,3267501,0.902821,238,286,-0.2650535734704459,No substantial change
VU,stat,3268501,0.903344,286.5,301.5,-0.07362286314317992,No substantial change
VU,stat,3269501,0.903866,259,268.5,-0.051969990298858744,No substantial change
VU,stat,3270501,0.904389,242,272,-0.16859960397574497,No substantial change
VU,stat,3271501,0.904911,269,300,-0.15735632793925683,No substantial change
VU,stat,3272501,0.905434,277.5,299.5,-0.11006823155131741,No substantial change
VU,stat,3273501,0.905956,282.5,345,-0.2883454943629814,No substantial change
VU,stat,3274501,0.906479,285,335.5,-0.2353508471480795,No substantial change
VU,stat,3275501,0.907001,285,308,-0.11196843164279734,No substantial change
VU,stat,3276501,0.907524,297,336,-0.17799830197799454,No substantial change
VU,stat,3277501,0.908046,283.5,315.5,-0.15429127004032017,No substantial change
VU,stat,3278501,0.908568,288.5,302,-0.06597723067959635,No substantial change
VU,stat,3279501,0.909091,260,297.5,-0.19437804516685134,No substantial change
VU,stat,3280501,0.909613,250.5,298.5,-0.2529203280695967,No substantial change
VU,stat,3281501,0.910136,429,366,0.22913399921550323,No substantial change
VU,stat,3282501,0.910658,385,286.5,0.4263233068253589,No substantial change
VU,stat,3283501,0.911181,451.5,311,0.5378114073502557,No substantial change
VU,stat,3284501,0.911703,435,364,0.2570769505373944,No substantial change
VU,stat,3285501,0.912226,389,303,0.3604523615132411,No substantial change
VU,stat,3286501,0.912748,364,236,0.6251515908368551,No substantial change
VU,stat,3287501,0.913271,351.5,325.5,0.1108671459068998,No substantial change
VU,stat,3288501,0.913793,377,333.5,0.17687776208407918,No substantial change
VU,stat,3289501,0.914316,390,307.5,0.3428877135230085,No substantial change
VU,stat,3290501,0.914838,510.5,371.5,0.45854875033920534,No substantial change
VU,stat,3291501,0.915361,321.5,321.5,0,No substantial change
VU,stat,3292501,0.915883,368.5,343.5,0.1013545202769696,No substantial change
VU,stat,3293501,0.916405,295,300,-0.024247546246677347,No substantial change
VU,stat,3294501,0.916928,312.5,299.5,0.061300186760663795,No substantial change
VU,stat,3295501,0.91745,308,321,-0.059642946427401776,No substantial change
VU,stat,3296501,0.917973,306.5,287,0.0948363370150937,No substantial change
VU,stat,3297501,0.918495,358,324.5,0.1417411092651179,No substantial change
VU,stat,3298501,0.919018,344,327.5,0.0709136582772854,No substantial change
VU,stat,3299501,0.91954,304.5,266.5,0.1923066951471566,No substantial change
VU,stat,3300501,0.920063,373.5,297.5,0.3282185745939312,No substantial change
VU,stat,3301501,0.920585,469,341.5,0.45770234422528616,No substantial change
VU,stat,3302501,0.921108,435.5,309,0.49506588069449,No substantial change
VU,stat,3303501,0.92163,330.5,256.5,0.3656914459006376,No substantial change
VU,stat,3304501,0.922153,421.5,368,0.19582686488506934,No substantial change
VU,stat,3305501,0.922675,493,360,0.45359074004823685,No substantial change
VU,stat,3306501,0.923197,409,307.5,0.4115144327151466,No substantial change
VU,stat,3307501,0.92372,447.5,389,0.20211752716542697,No substantial change
VU,stat,3308501,0.924242,375.5,297,0.3383499767135059,No substantial change
VU,stat,3309501,0.924765,334.5,275.5,0.2799538920703033,No substantial change
VU,stat,3310501,0.925287,402.5,314.5,0.35592876612269003,No substantial change
VU,stat,3311501,0.92581,453.5,335.5,0.4347897843283388,No substantial change
VU,stat,3312501,0.926332,393,344,0.19212074755650857,No substantial change
VU,stat,3313501,0.926855,351.5,285.5,0.3000339437096924,No substantial change
VU,stat,3314501,0.927377,351,287,0.29042029362887284,No substantial change
VU,stat,3315501,0.9279,344,302,0.1878600153770191,No substantial change
VU,stat,3316501,0.928422,401.5,321,0.32282669039501133,No substantial change
VU,stat,3317501,0.928945,363,297.5,0.28707987980044497,No substantial change
VU,stat,3318501,0.929467,417,306,0.4465157307520119,No substantial change
VU,stat,3319501,0.92999,461.5,362,0.350340950562569,No substantial change
VU,stat,3320501,0.930512,431.5,330,0.38689453493313924,No substantial change
VU,stat,3321501,0.931034,412.5,343,0.2661855429603658,No substantial change
VU,stat,3322501,0.931557,448.5,354.5,0.3393223576797451,No substantial change
VU,stat,3323501,0.932079,577.5,457,0.3376267812453502,No substantial change
VU,stat,3324501,0.932602,429,332.5,0.3676233071109936,No substantial change
VU,stat,3325501,0.933124,293.5,247,0.2488494615253746,No substantial change
VU,stat,3326501,0.933647,347.5,331.5,0.0680041074982821,No substantial change
VU,stat,3327501,0.934169,386.5,329,0.2323808301896058,No substantial change
VU,stat,3328501,0.934692,377,287,0.3935137865929766,No substantial change
VU,stat,3329501,0.935214,460,383.5,0.26240728344144193,No substantial change
VU,stat,3330501,0.935737,530.5,403.5,0.3947840776369844,No substantial change
VU,stat,3331501,0.936259,425.5,306,0.4756274789933108,No substantial change
VU,stat,3332501,0.936782,481.5,376.5,0.3548859331715311,No substantial change
VU,stat,3333501,0.937304,362.5,296,0.2923838192733469,No substantial change
VU,stat,3334501,0.937827,341.5,294,0.21606942345372596,No substantial change
VU,stat,3335501,0.938349,446,396.5,0.16972284421632625,No substantial change
VU,stat,3336501,0.938871,377,336.5,0.16395801865834722,No substantial change
VU,stat,3337501,0.939394,452.5,304.5,0.5714755640642354,No substantial change
VU,stat,3338501,0.939916,379,285,0.4112359291189876,No substantial change
VU,stat,3339501,0.940439,432,357,0.27510723813436877,No substantial change
VU,stat,3340501,0.940961,407.5,294,0.4709839042820754,No substantial change
VU,stat,3341501,0.941484,498.5,395,0.3357408513337307,No substantial change
VU,stat,3342501,0.942006,419.5,352,0.2530953818025259,No substantial change
VU,stat,3343501,0.942529,443,311.5,0.5080745355310166,No substantial change
VU,stat,3344501,0.943051,505,439,0.202062448103799,No substantial change
VU,stat,3345501,0.943574,489.5,347.5,0.4942958819928252,No substantial change
VU,stat,3346501,0.944096,435,341,0.3512436617119182,No substantial change
VU,stat,3347501,0.944619,435,342.5,0.3449114128882016,No substantial change
VU,stat,3348501,0.945141,423,321,0.3980843659976466,No substantial change
VU,stat,3349501,0.945664,308,228.5,0.43073618563683175,No substantial change
VU,stat,3350501,0.946186,381.5,286,0.4156679100561411,No substantial change
VU,stat,3351501,0.946708,404.5,294,0.4603235475936132,No substantial change
VU,stat,3352501,0.947231,359,267,0.42714410213549736,No substantial change
VU,stat,3353501,0.947753,430.5,332,0.3748299960499191,No substantial change
VU,stat,3354501,0.948276,434.5,374,0.21631790692676364,No substantial change
VU,stat,3355501,0.948798,436.5,368.5,0.24431703453437043,No substantial change
VU,stat,3356501,0.949321,489,335.5,0.5435216987520501,No substantial change
VU,stat,3357501,0.949843,458,316,0.535423039919841,No substantial change
VU,stat,3358501,0.950366,314.5,330.5,-0.07159025462840253,No substantial change
VU,stat,3359501,0.950888,331.5,345,-0.05758749155294365,No substantial change
VU,stat,3360501,0.951411,443,386.5,0.19683828463017086,No substantial change
VU,stat,3361501,0.951933,420.5,339,0.3108205271188002,No substantial change
VU,stat,3362501,0.952456,432.5,330,0.39023410827827115,No substantial change
VU,stat,3363501,0.952978,393.5,354,0.15261427542448894,No substantial change
VU,stat,3364501,0.953501,367,270,0.4428206557923818,No substantial change
VU,stat,3365501,0.954023,352.5,262,0.4280564457487057,No substantial change
VU,stat,3366501,0.954545,417.5,311,0.42486161723081206,No substantial change
VU,stat,3367501,0.955068,411.5,297.5,0.46800276222631976,No substantial change
VU,stat,3368501,0.95559,385.5,318.5,0.275437487658734,No substantial change
VU,stat,3369501,0.956113,386,307.5,0.3280144370414783,No substantial change
VU,stat,3370501,0.956635,416,301.5,0.4644255262410073,No substantial change
VU,stat,3371501,0.957158,451,341.5,0.40124185496529047,No substantial change
VU,stat,3372501,0.95768,599.5,402,0.5765642522352951,No substantial change
VU,stat,3373501,0.958203,588.5,406.5,0.5337870629634164,No substantial change
VU,stat,3374501,0.958725,461.5,367.5,0.3285863979220476,No substantial change
VU,stat,3375501,0.959248,431.5,302.5,0.5124254170169982,No substantial change
VU,stat,3376501,0.95977,382.5,312,0.2939137187177659,No substantial change
VU,stat,3377501,0.960293,398,337.5,0.23788092860545557,No substantial change
VU,stat,3378501,0.960815,408,292.5,0.48013252750072866,No substantial change
VU,stat,3379501,0.961338,512,388.5,0.39822921159228986,No substantial change
VU,stat,3380501,0.96186,605.5,461.5,0.3917963120485546,No substantial change
VU,stat,3381501,0.962382,552.5,401.5,0.4605744767614794,No substantial change
VU,stat,3382501,0.962905,471,380,0.30972764128183533,No substantial change
VU,stat,3383501,0.963427,369,294,0.3278046612240316,No substantial change
VU,stat,3384501,0.96395,299.5,251.5,0.2519976029832586,No substantial change
VU,stat,3385501,0.964472,390,273,0.5145731728297582,No substantial change
VU,stat,3386501,0.964995,389.5,260,0.5831117050332146,No substantial change
VU,stat,3387501,0.965517,357.5,238,0.5869816683578083,No substantial change
VU,stat,3388501,0.96604,342.5,250.5,0.4512933846526806,No substantial change
VU,stat,3389501,0.966562,436,343.5,0.34401803595882613,No substantial change
VU,stat,3390501,0.967085,488.5,401,0.2847563255134648,No substantial change
VU,stat,3391501,0.967607,416,307.5,0.43599711791448986,No substantial change
VU,stat,3392501,0.96813,430,317.5,0.43758006792993215,No substantial change
VU,stat,3393501,0.968652,498,381.5,0.3844626852335505,No substantial change
VU,stat,3394501,0.969175,383,285,0.426382472872853,No substantial change
VU,stat,3395501,0.969697,296.5,259.5,0.1922975661881228,No substantial change
VU,stat,3396501,0.970219,321.5,273,0.2359177864080949,No substantial change
VU,stat,3397501,0.970742,348.5,279.5,0.3183103730252331,No substantial change
VU,stat,3398501,0.971264,297.5,215,0.4685530086058456,No substantial change
VU,stat,3399501,0.971787,326,259.5,0.3291374258731966,No substantial change
VU,stat,3400501,0.972309,392.5,288.5,0.44412133513350693,No substantial change
VU,stat,3401501,0.972832,392.5,313,0.3265299968463711,No substantial change
VU,stat,3402501,0.973354,353.5,268,0.3994772143516263,No substantial change
VU,stat,3403501,0.973877,460,299,0.6214883767462702,No substantial change
VU,stat,3404501,0.974399,352,285,0.3046135095851933,No substantial change
VU,stat,3405501,0.974922,297.5,286,0.05687452141691644,No substantial change
VU,stat,3406501,0.975444,423,325.5,0.37800011995431415,No substantial change
VU,stat,3407501,0.975967,415.5,290.5,0.5163103133658156,No substantial change
VU,stat,3408501,0.976489,400.5,299,0.4216567582106052,No substantial change
VU,stat,3409501,0.977011,414,294,0.49381461266296084,No substantial change
VU,stat,3410501,0.977534,393,336.5,0.22392280764828945,No substantial change
VU,stat,3411501,0.978056,344.5,265,0.37851162325372983,No substantial change
VU,stat,3412501,0.978579,415.5,279.5,0.5720001939271545,No substantial change
VU,stat,3413501,0.979101,353,262,0.43010137173373,No substantial change
VU,stat,3414501,0.979624,316.5,270,0.22924609237751048,No substantial change
VU,stat,3415501,0.980146,362.5,259,0.4850288972157429,No substantial change
VU,stat,3416501,0.980669,363.5,255.5,0.508632072981973,No substantial change
VU,stat,3417501,0.981191,376,278.5,0.4330553343376057,No substantial change
VU,stat,3418501,0.981714,393,269,0.5469231397019823,No substantial change
VU,stat,3419501,0.982236,378,277,0.4485002581718844,No substantial change
VU,stat,3420501,0.982759,439.5,328.5,0.41996979482107455,No substantial change
VU,stat,3421501,0.983281,489.5,342.5,0.5152048717558061,No substantial change
VU,stat,3422501,0.983804,403,302,0.4162312892028885,No substantial change
VU,stat,3423501,0.984326,438,352.5,0.3133076123150175,No substantial change
VU,stat,3424501,0.984848,421,326.5,0.3667372415199653,No substantial change
VU,stat,3425501,0.985371,601,422,0.5101219920040004,No substantial change
VU,stat,3426501,0.985893,640.5,437.5,0.5499155536219554,No substantial change
VU,stat,3427501,0.986416,470.5,354,0.41044536264553927,No substantial change
VU,stat,3428501,0.986938,430.5,298.5,0.5282823061320389,No substantial change
VU,stat,3429501,0.987461,349,255.5,0.4499037452720309,No substantial change
VU,stat,3430501,0.987983,346,274.5,0.3339658886315259,No substantial change
VU,stat,3431501,0.988506,339,273.5,0.30974444034378734,No substantial change
VU,stat,3432501,0.989028,396,311.5,0.34626826705560787,No substantial change
VU,stat,3433501,0.989551,557,401,0.4740750908851114,No substantial change
VU,stat,3434501,0.990073,429.5,343,0.3244495549656513,No substantial change
VU,stat,3435501,0.990596,435.5,413.5,0.07478538942758986,No substantial change
VU,stat,3436501,0.991118,451,383,0.23578304133042385,No substantial change
VU,stat,3437501,0.991641,366.5,339.5,0.11040162388908001,No substantial change
VU,stat,3438501,0.992163,391,306.5,0.35128153361657066,No substantial change
VU,stat,3439501,0.992685,400,291.5,0.4565041165742282,No substantial change
VU,stat,3440501,0.993208,478.5,393,0.2839896122274192,No substantial change
VU,stat,3441501,0.99373,389.5,296,0.3960261524327193,No substantial change
VU,stat,3442501,0.994253,360,271,0.40970405497580314,No substantial change
VU,stat,3443501,0.994775,367,252.5,0.5394966752040556,No substantial change
VU,stat,3444501,0.995298,271.5,255.5,0.0876289068667402,No substantial change
VU,stat,3445501,0.99582,309.5,267,0.21309966752671078,No substantial change
VU,stat,3446501,0.996343,294,216.5,0.44144913010963943,No substantial change
VU,stat,3447501,0.996865,333.5,234.5,0.5080988386692085,No substantial change
VU,stat,3448501,0.997388,359,280.5,0.3559830732142584,No substantial change
VU,stat,3449501,0.99791,468,339,0.46522325644706053,No substantial change
VU,stat,3450501,0.998433,364.5,308.5,0.24064832517751927,No substantial change
VU,stat,3451501,0.998955,400.5,348,0.20271493655998196,No substantial change
VU,stat,3452501,0.999478,299,321.5,-0.10467325312984226,No substantial change
VU,stat,3453501,1,343.5,350.5,-0.029104345192522987,No substantial change
VU,stat,3454501,-0.999522,404.5,322.5,0.32684054211936114,No substantial change
VU,stat,3455501,-0.999043,383.5,276,0.47455831072476445,No substantial change
VU,stat,3456501,-0.998565,332,262,0.3416164298094744,No substantial change
VU,stat,3457501,-0.998087,320.5,270.5,0.24469576279192565,No substantial change
VU,stat,3458501,-0.997609,361,323,0.16046467219324612,No substantial change
VU,stat,3459501,-0.99713,333.5,303.5,0.13599024492890302,No substantial change
VU,stat,3460501,-0.996652,372.5,332,0.1660571840025991,No substantial change
VU,stat,3461501,-0.996174,357.5,365,-0.02995322210162777,No substantial change
VU,stat,3462501,-0.995695,303,315,-0.05603403491432786,No substantial change
VU,stat,3463501,-0.995217,281.5,310.5,-0.1414583461402518,No substantial change
VU,stat,3464501,-0.994739,240.5,285,-0.24492502528206214,No substantial change
VU,stat,3465501,-0.994261,276.5,277,-0.002606495814481335,No substantial change
VU,stat,3466501,-0.993782,356.5,324.5,0.1356835984447497,No substantial change
VU,stat,3467501,-0.993304,343,303.5,0.17651205991713023,No substantial change
VU,stat,3468501,-0.992826,409,373.5,0.1309926001525118,No substantial change
VU,stat,3469501,-0.992347,497.5,379,0.3924986772599194,No substantial change
VU,stat,3470501,-0.991869,409.5,363,0.1738939036452578,No substantial change
VU,stat,3471501,-0.991391,391,436.5,-0.1588130463220877,No substantial change
VU,stat,3472501,-0.990913,377.5,346.5,0.12362129207522754,No substantial change
VU,stat,3473501,-0.990434,400,305,0.39119075732447595,No substantial change
VU,stat,3474501,-0.989956,400.5,327,0.29251160691062766,No substantial change
VU,stat,3475501,-0.989478,453.5,392,0.21024889641331432,No substantial change
VU,stat,3476501,-0.988999,348,253,0.45994992115441824,No substantial change
VU,stat,3477501,-0.988521,371.5,293,0.3424615461163485,No substantial change
VU,stat,3478501,-0.988043,319.5,279.5,0.19296764810380437,No substantial change
VU,stat,3479501,-0.987565,337.5,286,0.23887235515980373,No substantial change
VU,stat,3480501,-0.987086,285.5,252,0.18006701186292629,No substantial change
VU,stat,3481501,-0.986608,331,259,0.35387911912066394,No substantial change
VU,stat,3482501,-0.98613,401,304,0.39953091301133475,No substantial change
VU,stat,3483501,-0.985651,296.5,240.5,0.3019952107759617,No substantial change
VU,stat,3484501,-0.985173,328,256,0.3575520046180837,No substantial change
VU,stat,3485501,-0.984695,464.5,394,0.23748296692627666,No substantial change
VU,stat,3486501,-0.984217,337,346.5,-0.040106760955355314,No substantial change
VU,stat,3487501,-0.983738,321.5,313.5,0.03635329452590847,No substantial change
VU,stat,3488501,-0.98326,423,410,0.045033753614503735,No substantial change
VU,stat,3489501,-0.982782,403,422,-0.06646316017921772,No substantial change
VU,stat,3490501,-0.982303,385,310.5,0.3102651773617822,No substantial change
VU,stat,3491501,-0.981825,365.5,283.5,0.3665226710102085,No substantial change
VU,stat,3492501,-0.981347,341.5,249.5,0.45284576295282986,No substantial change
VU,stat,3493501,-0.980868,357.5,277.5,0.3654554704282834,No substantial change
VU,stat,3494501,-0.98039,328.5,291.5,0.17239748712183314,No substantial change
VU,stat,3495501,-0.979912,415.5,321.5,0.3700297394423972,No substantial change
VU,stat,3496501,-0.979434,440.5,349,0.3359149827107614,No substantial change
VU,stat,3497501,-0.978955,358,303,0.24064179379130562,No substantial change
VU,stat,3498501,-0.978477,352,286,0.29956028185890793,No substantial change
VU,stat,3499501,-0.977999,389.5,337,0.20887473687981084,No substantial change
VU,stat,3500501,-0.97751999999999994,469.5,368.5,0.3494605385587049,No substantial change
VU,stat,3501501,-0.977042,342.5,359,-0.06787985597516225,No substantial change
VU,stat,3502501,-0.976564,353,330.5,0.0950179117634886,No substantial change
VU,stat,3503501,-0.976086,277,307,-0.14835267932099114,No substantial change
VU,stat,3504501,-0.975607,328,329,-0.004391769117157747,No substantial change
VU,stat,3505501,-0.975129,336.5,294.5,0.1923388707798564,No substantial change
VU,stat,3506501,-0.974651,342.5,356.5,-0.05779808859599902,No substantial change
VU,stat,3507501,-0.974172,346.5,334,0.05300724966316157,No substantial change
VU,stat,3508501,-0.973694,305.5,289,0.08010288731805085,No substantial change
VU,stat,3509501,-0.973216,243,244,-0.005924833957105295,No substantial change
VU,stat,3510501,-0.972738,297,296,0.004865755171815889,No substantial change
VU,stat,3511501,-0.972259,272,237.5,0.1956791380320291,No substantial change
VU,stat,3512501,-0.971781,378.5,315.5,0.26265329500318274,No substantial change
VU,stat,3513501,-0.971303,356.5,251.5,0.503343676638361,No substantial change
VU,stat,3514501,-0.970824,332.5,295.5,0.1701962102110196,No substantial change
VU,stat,3515501,-0.970346,326.5,304.5,0.10064076364009825,No substantial change
VU,stat,3516501,-0.969868,314.5,300,0.06809751638340832,No substantial change
VU,stat,3517501,-0.96939,318.5,300.5,0.08392838154511487,No substantial change
VU,stat,3518501,-0.968911,301,303,-0.009554306713248827,No substantial change
VU,stat,3519501,-0.968433,341,356,-0.06210550194222536,No substantial change
VU,stat,3520501,-0.967955,362.5,325,0.15754127698648002,No substantial change
VU,stat,3521501,-0.967476,380,328,0.21230360371286405,No substantial change
VU,stat,3522501,-0.966998,329,280.5,0.23008681312644857,No substantial change
VU,stat,3523501,-0.96652,395,354.5,0.15606702582494922,No substantial change
VU,stat,3524501,-0.966042,377.5,348,0.1173893383637131,No substantial change
VU,stat,3525501,-0.965563,453,476.5,-0.07296516386370679,No substantial change
VU,stat,3526501,-0.965085,411,387,0.08680482753727274,No substantial change
VU,stat,3527501,-0.964607,453,496.5,-0.13228266748213888,No substantial change
VU,stat,3528501,-0.964128,388,396,-0.029443777892481968,No substantial change
VU,stat,3529501,-0.96365,428,453,-0.08190025364508806,No substantial change
VU,stat,3530501,-0.963172,475,502.5,-0.08119608284798073,No substantial change
VU,stat,3531501,-0.962694,393.5,347,0.1814279729292255,No substantial change
VU,stat,3532501,-0.962215,418,308.5,0.4382324529314649,No substantial change
VU,stat,3533501,-0.961737,331,275,0.2673995983951957,No substantial change
VU,stat,3534501,-0.961259,399.5,324,0.3022016900433521,No substantial change
VU,stat,3535501,-0.96078,402.5,311.5,0.36975661997797754,No substantial change
VU,stat,3536501,-0.960302,345.5,277.5,0.31619793915079014,No substantial change
VU,stat,3537501,-0.959824,309.5,270,0.19698000216343384,No substantial change
VU,stat,3538501,-0.959346,303.5,242.5,0.32371176918119204,No substantial change
VU,stat,3539501,-0.958867,295,247,0.256203912664526,No substantial change
VU,stat,3540501,-0.958389,351.5,311,0.17661010894193263,No substantial change
VU,stat,3541501,-0.957911,403.5,335.5,0.26625590707759694,No substantial change
VU,stat,3542501,-0.957432,430.5,346.5,0.3131578852596303,No substantial change
VU,stat,3543501,-0.956954,352.5,310.5,0.18302998906567441,No substantial change
VU,stat,3544501,-0.956476,343.5,293.5,0.22694959570804782,No substantial change
VU,stat,3545501,-0.955998,289,298,-0.044242837961482775,No substantial change
VU,stat,3546501,-0.955519,262,260.5,0.008283439258941962,No substantial change
VU,stat,3547501,-0.955041,336,362,-0.10752846430444513,No substantial change
VU,stat,3548501,-0.954563,328.5,294,0.16007721548596515,No substantial change
VU,stat,3549501,-0.954084,338.5,341,-0.010615905449175705,No substantial change
VU,stat,3550501,-0.953606,299,228,0.39111166003336334,No substantial change
VU,stat,3551501,-0.953128,317.5,272.5,0.22050036199523937,No substantial change
VU,stat,3552501,-0.95265,320,237.5,0.4301443916690521,No substantial change
VU,stat,3553501,-0.952171,376.5,346.5,0.11979451253471439,No substantial change
VU,stat,3554501,-0.951693,315,287.5,0.13178987255554112,No substantial change
VU,stat,3555501,-0.951215,285,230,0.30932805810772873,No substantial change
VU,stat,3556501,-0.950736,349.5,275.5,0.3432401368042789,No substantial change
VU,stat,3557501,-0.950258,374,284,0.39714734038295463,No substantial change
VU,stat,3558501,-0.94978,461,346,0.41399471279261335,No substantial change
VU,stat,3559501,-0.949302,376,265.5,0.5020208008734837,No substantial change
VU,stat,3560501,-0.948823,415,338,0.29608808995210273,No substantial change
VU,stat,3561501,-0.948345,464.5,381.5,0.2839955395481224,No substantial change
VU,stat,3562501,-0.947867,438,379,0.20873302143008182,No substantial change
VU,stat,3563501,-0.947388,318.5,282,0.17559820985750674,No substantial change
VU,stat,3564501,-0.94691,338.5,265.5,0.3504439727708431,No substantial change
VU,stat,3565501,-0.946432,345.5,280,0.30325888344329216,No substantial change
VU,stat,3566501,-0.945953,292.5,253,0.20929923977645673,No substantial change
VU,stat,3567501,-0.945475,263.5,223.5,0.2375281304538969,No substantial change
VU,stat,3568501,-0.944997,315,255.5,0.3020285374496575,No substantial change
VU,stat,3569501,-0.944519,388,322,0.26899596407251075,No substantial change
VU,stat,3570501,-0.94404,369.5,313.5,0.23710892134411196,No substantial change
VU,stat,3571501,-0.943562,323,291.5,0.14803828149342846,No substantial change
