strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,category
mff,stat,753501,-0.607404,243,294,-0.27485984123058343,No substantial change
mff,stat,754501,-0.606882,325,393,-0.27408959434278957,No substantial change
mff,stat,755501,-0.606361,510,606.5,-0.2500103982616524,No substantial change
mff,stat,756501,-0.605839,441.5,482.5,-0.12811550450697667,No substantial change
mff,stat,757501,-0.605318,265.5,307.5,-0.21187454942244863,No substantial change
mff,stat,758501,-0.604797,336,376,-0.16227142889887716,No substantial change
mff,stat,759501,-0.604275,239.5,313,-0.38613700119643807,No substantial change
mff,stat,760501,-0.603754,242,326.5,-0.43207594427183615,No substantial change
mff,stat,761501,-0.603233,323.5,423.5,-0.38859625733969116,No substantial change
mff,stat,762501,-0.602711,235,283.5,-0.2706879783772292,No substantial change
mff,stat,763501,-0.60219,259.5,294,-0.18008161647848353,No substantial change
mff,stat,764501,-0.601668,263,301,-0.19470068746739977,No substantial change
mff,stat,765501,-0.601147,254,272.5,-0.10142773289212277,No substantial change
mff,stat,766501,-0.600626,239,324,-0.4389831949038763,No substantial change
mff,stat,767501,-0.600104,250.5,326,-0.3800613610358691,No substantial change
mff,stat,768501,-0.599583,239.5,306.5,-0.3558614179546012,No substantial change
mff,stat,769501,-0.599062,297.5,383,-0.36445472372965115,No substantial change
mff,stat,770501,-0.59854,384,454.5,-0.2431739834729509,No substantial change
mff,stat,771501,-0.598019,284.5,364,-0.35550979789211434,No substantial change
mff,stat,772501,-0.597497,330.5,411.5,-0.31624215891393403,No substantial change
mff,stat,773501,-0.596976,366,433,-0.24252337644268251,No substantial change
mff,stat,774501,-0.596455,307.5,378,-0.2977998239944704,No substantial change
mff,stat,775501,-0.595933,326,378,-0.2135142699899951,No substantial change
mff,stat,776501,-0.595412,431.5,511.5,-0.2453736805663736,No substantial change
mff,stat,777501,-0.594891,360,461.5,-0.3583337413160995,No substantial change
mff,stat,778501,-0.594369,280,362.5,-0.3725541679573304,No substantial change
mff,stat,779501,-0.593848,340,411,-0.27360364754398114,No substantial change
mff,stat,780501,-0.593326,321,390.5,-0.28274925101967613,No substantial change
mff,stat,781501,-0.592805,302,377.5,-0.3219280948873623,No substantial change
mff,stat,782501,-0.592284,355.5,476,-0.4211120136885282,No substantial change
mff,stat,783501,-0.591762,408.5,533,-0.38379945461349246,No substantial change
mff,stat,784501,-0.591241,356.5,487.5,-0.451500142193085,No substantial change
mff,stat,785501,-0.590719,392.5,499.5,-0.34779202401342885,No substantial change
mff,stat,786501,-0.590198,502.5,600.5,-0.25704064963934303,No substantial change
mff,stat,787501,-0.589677,553.5,652,-0.23628864744952524,No substantial change
mff,stat,788501,-0.589155,419.5,490.5,-0.22558232577941553,No substantial change
mff,stat,789501,-0.588634,341,401,-0.23383049743074785,No substantial change
mff,stat,790501,-0.588113,308,416,-0.43365317744619075,No substantial change
mff,stat,791501,-0.587591,437.5,521,-0.2520003555588171,No substantial change
mff,stat,792501,-0.58707,377,462,-0.29332832814739335,No substantial change
mff,stat,793501,-0.586548,421,524,-0.31574657847105425,No substantial change
mff,stat,794501,-0.586027,310.5,396,-0.35090716185912824,No substantial change
mff,stat,795501,-0.585506,342.5,369.5,-0.10947037629826191,No substantial change
mff,stat,796501,-0.584984,452.5,471.5,-0.05933997870452888,No substantial change
mff,stat,797501,-0.584463,280.5,316,-0.17192378756831014,No substantial change
mff,stat,798501,-0.583942,216.5,265,-0.29162533472383656,No substantial change
mff,stat,799501,-0.58342,344.5,395.5,-0.19917371176850038,No substantial change
mff,stat,800501,-0.582899,287,349,-0.2821762995339644,No substantial change
mff,stat,801501,-0.582377,240,307,-0.3552042497616608,No substantial change
mff,stat,802501,-0.581856,293,331,-0.1759305523849699,No substantial change
mff,stat,803501,-0.581335,232,319,-0.4594316186372972,No substantial change
mff,stat,804501,-0.580813,244,306.5,-0.3290059261278953,No substantial change
mff,stat,805501,-0.580292,304.5,367.5,-0.27130202181739427,No substantial change
mff,stat,806501,-0.579771,290,356.5,-0.29784917642895364,No substantial change
mff,stat,807501,-0.579249,256.5,313.5,-0.28950661719498483,No substantial change
mff,stat,808501,-0.578728,229,309.5,-0.43459181111732065,No substantial change
mff,stat,809501,-0.578206,225.5,319,-0.5004289905094885,No substantial change
mff,stat,810501,-0.577685,284,348.5,-0.295267726363741,No substantial change
mff,stat,811501,-0.577164,271,377,-0.4762716719147927,No substantial change
mff,stat,812501,-0.576642,269,317.5,-0.23915041910290413,No substantial change
mff,stat,813501,-0.576121,271.5,346,-0.34981983983236314,No substantial change
mff,stat,814501,-0.5756,265.5,296.5,-0.1593202437418501,No substantial change
mff,stat,815501,-0.575078,248.5,304,-0.29082547188129926,No substantial change
mff,stat,816501,-0.574557,214,242,-0.1773962508734475,No substantial change
mff,stat,817501,-0.574035,271.5,326.5,-0.26613079374206916,No substantial change
mff,stat,818501,-0.573514,245,289,-0.23828774349810825,No substantial change
mff,stat,819501,-0.572993,287.5,357,-0.3123621181973621,No substantial change
mff,stat,820501,-0.572471,279.5,338,-0.27417496343899433,No substantial change
mff,stat,821501,-0.57195,294,371.5,-0.33754605570223173,No substantial change
mff,stat,822501,-0.571429,283.5,342,-0.270647589943669,No substantial change
mff,stat,823501,-0.570907,261,372.5,-0.5131906187796393,No substantial change
mff,stat,824501,-0.570386,288,353.5,-0.2956414033670864,No substantial change
mff,stat,825501,-0.569864,312,341.5,-0.13033954942784207,No substantial change
mff,stat,826501,-0.569343,263,339,-0.36622247384404166,No substantial change
mff,stat,827501,-0.568822,237,317,-0.4195957812411481,No substantial change
mff,stat,828501,-0.5683,278.5,297,-0.09278560346073403,No substantial change
mff,stat,829501,-0.567779,240,298,-0.31227792485364314,No substantial change
mff,stat,830501,-0.567258,231,276,-0.2567754153621114,No substantial change
mff,stat,831501,-0.566736,236.5,347,-0.5530954792388658,No substantial change
mff,stat,832501,-0.566215,243.5,329,-0.4341658116528994,No substantial change
mff,stat,833501,-0.565693,216.5,268,-0.30786597573104746,No substantial change
mff,stat,834501,-0.565172,353.5,421,-0.2521100182569972,No substantial change
mff,stat,835501,-0.564651,309.5,393.5,-0.34642422629322184,No substantial change
mff,stat,836501,-0.564129,263.5,344.5,-0.38670102106707666,No substantial change
mff,stat,837501,-0.563608,263.5,341,-0.3719687773869579,No substantial change
mff,stat,838501,-0.563087,302,360,-0.2534483570045958,No substantial change
mff,stat,839501,-0.562565,272,346.5,-0.34924870088687426,No substantial change
mff,stat,840501,-0.562044,237.5,297,-0.3225354175824557,No substantial change
mff,stat,841501,-0.561522,193.5,285.5,-0.5611571792184323,No substantial change
mff,stat,842501,-0.561001,220.5,277,-0.3291073204916678,No substantial change
mff,stat,843501,-0.56048,276.5,375.5,-0.4415334272795646,No substantial change
mff,stat,844501,-0.559958,236.5,302.5,-0.3550949588225616,No substantial change
mff,stat,845501,-0.559437,228,327,-0.5202568113333408,No substantial change
mff,stat,846501,-0.558916,242,341,-0.4947646917495779,No substantial change
mff,stat,847501,-0.558394,260,327,-0.3307790124696281,No substantial change
mff,stat,848501,-0.557873,264,349.5,-0.40475452601698286,No substantial change
mff,stat,849501,-0.557351,247,301.5,-0.28764696031540704,No substantial change
mff,stat,850501,-0.55683,278.5,347,-0.31725833523822916,No substantial change
mff,stat,851501,-0.556309,219.5,273.5,-0.31731989325719834,No substantial change
mff,stat,852501,-0.555787,261,316,-0.2758747516072185,No substantial change
mff,stat,853501,-0.555266,249.5,315,-0.33631201305001834,No substantial change
mff,stat,854501,-0.554745,282,384.5,-0.447288435563033,No substantial change
mff,stat,855501,-0.554223,294.5,378,-0.360118600390612,No substantial change
mff,stat,856501,-0.553702,210.5,271,-0.36447261828747546,No substantial change
mff,stat,857501,-0.55318,236.5,269,-0.18576598921722895,No substantial change
mff,stat,858501,-0.552659,228,268.5,-0.23588826382067093,No substantial change
mff,stat,859501,-0.552138,221,249,-0.1720993726766493,No substantial change
mff,stat,860501,-0.551616,267.5,337,-0.3332096998933491,No substantial change
mff,stat,861501,-0.551095,238.5,289.5,-0.27957408198372496,No substantial change
mff,stat,862501,-0.550574,260,319.5,-0.29730430791853996,No substantial change
mff,stat,863501,-0.550052,274,340,-0.311358853177175,No substantial change
mff,stat,864501,-0.549531,290,393,-0.4384764122436719,No substantial change
mff,stat,865501,-0.549009,244,332,-0.4443020937840384,No substantial change
mff,stat,866501,-0.548488,266,340.5,-0.35622855251088165,No substantial change
mff,stat,867501,-0.547967,297,352,-0.24511249783653147,No substantial change
mff,stat,868501,-0.547445,302,347,-0.2003871132531821,No substantial change
mff,stat,869501,-0.546924,314,377,-0.26379996437703734,No substantial change
mff,stat,870501,-0.546403,321,430.5,-0.4234399402745409,No substantial change
mff,stat,871501,-0.545881,301,368,-0.28994227929731076,No substantial change
mff,stat,872501,-0.54536,271.5,354.5,-0.38483342943515453,No substantial change
mff,stat,873501,-0.544838,266.5,353.5,-0.4075746820502229,No substantial change
mff,stat,874501,-0.544317,257.5,322,-0.3224882560440363,No substantial change
mff,stat,875501,-0.543796,324,401.5,-0.30940617463268977,No substantial change
mff,stat,876501,-0.543274,293,382.5,-0.38455908315776616,No substantial change
mff,stat,877501,-0.542753,262,284.5,-0.11886184076913162,No substantial change
mff,stat,878501,-0.542231,233.5,308.5,-0.40184793943975594,No substantial change
mff,stat,879501,-0.54171,258,340.5,-0.40028373258881705,No substantial change
mff,stat,880501,-0.541189,345,438.5,-0.3459804807792017,No substantial change
mff,stat,881501,-0.540667,267.5,329.5,-0.30073957371954246,No substantial change
mff,stat,882501,-0.540146,279,301.5,-0.11189288007089722,No substantial change
mff,stat,883501,-0.539625,263,291,-0.1459563536159815,No substantial change
mff,stat,884501,-0.539103,334,403.5,-0.2727205708037282,No substantial change
mff,stat,885501,-0.538582,289,327.5,-0.1804254139241338,No substantial change
mff,stat,886501,-0.53806,246.5,306,-0.3119440063147402,No substantial change
mff,stat,887501,-0.537539,309.5,379.5,-0.2941604762012016,No substantial change
mff,stat,888501,-0.537018,284.5,373.5,-0.39267959048265516,No substantial change
mff,stat,889501,-0.536496,252,286,-0.1825914132784729,No substantial change
mff,stat,890501,-0.535975,259.5,309.5,-0.2542048708563837,No substantial change
mff,stat,891501,-0.535454,223.5,273,-0.28862611973653474,No substantial change
mff,stat,892501,-0.534932,228,316.5,-0.47317167526359966,No substantial change
mff,stat,893501,-0.534411,260.5,305,-0.22752587017174034,No substantial change
mff,stat,894501,-0.533889,282,353.5,-0.3260150524106053,No substantial change
mff,stat,895501,-0.533368,304,363,-0.25589822455216515,No substantial change
mff,stat,896501,-0.532847,298.5,401.5,-0.4276690562525095,No substantial change
mff,stat,897501,-0.532325,317,382,-0.2690897978963415,No substantial change
mff,stat,898501,-0.531804,307,372,-0.2770639657378519,No substantial change
mff,stat,899501,-0.531283,284,364.5,-0.36002788482225506,No substantial change
mff,stat,900501,-0.530761,275,328.5,-0.25646175191030773,No substantial change
mff,stat,901501,-0.53024,243.5,270.5,-0.15170682174447317,No substantial change
mff,stat,902501,-0.529718,304.5,410,-0.42918168159911363,No substantial change
mff,stat,903501,-0.529197,301.5,360,-0.2558389044295899,No substantial change
mff,stat,904501,-0.528676,243.5,293.5,-0.26943873102771004,No substantial change
mff,stat,905501,-0.528154,253.5,323.5,-0.35177996498916697,No substantial change
mff,stat,906501,-0.527633,239,290.5,-0.2815275454237802,No substantial change
mff,stat,907501,-0.527112,299.5,333,-0.1529661742824765,No substantial change
mff,stat,908501,-0.52659,263,307,-0.22317585607787696,No substantial change
mff,stat,909501,-0.526069,188,254.5,-0.436932994398058,No substantial change
mff,stat,910501,-0.525547,219,266.5,-0.28320466315800247,No substantial change
mff,stat,911501,-0.525026,216,286.5,-0.4075038265934363,No substantial change
mff,stat,912501,-0.524505,212.5,301.5,-0.5046951608750206,No substantial change
mff,stat,913501,-0.523983,228,285.5,-0.3244569211981012,No substantial change
mff,stat,914501,-0.523462,201.5,277,-0.4591061375212209,No substantial change
mff,stat,915501,-0.522941,241.5,308,-0.35090716185912824,No substantial change
mff,stat,916501,-0.522419,222,338,-0.6064635699320783,No substantial change
mff,stat,917501,-0.521898,348,384.5,-0.14389629211309832,No substantial change
mff,stat,918501,-0.521376,291,351,-0.27045187739627674,No substantial change
mff,stat,919501,-0.520855,416.5,494.5,-0.24765402539356324,No substantial change
mff,stat,920501,-0.520334,334,389,-0.21992205251213964,No substantial change
mff,stat,921501,-0.519812,306.5,342.5,-0.16021691415710748,No substantial change
mff,stat,922501,-0.519291,234.5,294,-0.32622823232098774,No substantial change
mff,stat,923501,-0.51877,239.5,342,-0.5139706691497176,No substantial change
mff,stat,924501,-0.518248,301.5,373,-0.307017628355153,No substantial change
mff,stat,925501,-0.517727,237,278.5,-0.23279026844177272,No substantial change
mff,stat,926501,-0.517205,282,331.5,-0.23331370771379423,No substantial change
mff,stat,927501,-0.516684,238,306.5,-0.36492550038283805,No substantial change
mff,stat,928501,-0.516163,206.5,268,-0.376091219038327,No substantial change
mff,stat,929501,-0.515641,230,262.5,-0.19068356160910976,No substantial change
mff,stat,930501,-0.51512,167,232.5,-0.47738261352134154,No substantial change
mff,stat,931501,-0.514599,217,284.5,-0.39073360986210254,No substantial change
mff,stat,932501,-0.514077,220.5,286,-0.37523649122086894,No substantial change
mff,stat,933501,-0.513556,233,293.5,-0.333030548455772,No substantial change
mff,stat,934501,-0.513034,252,282,-0.16227142889887716,No substantial change
mff,stat,935501,-0.512513,213.5,271.5,-0.34671612818387115,No substantial change
mff,stat,936501,-0.511992,268.5,292.5,-0.12351453648535433,No substantial change
mff,stat,937501,-0.51147,228.5,285,-0.31876775399403423,No substantial change
mff,stat,938501,-0.510949,204.5,280.5,-0.4558999276670441,No substantial change
mff,stat,939501,-0.510428,265.5,340,-0.3568228853335481,No substantial change
mff,stat,940501,-0.509906,273.5,358.5,-0.3904322859093481,No substantial change
mff,stat,941501,-0.509385,306.5,341,-0.15388466533339099,No substantial change
mff,stat,942501,-0.508863,247,267.5,-0.11502784970383169,No substantial change
mff,stat,943501,-0.508342,238.5,288.5,-0.27458205263997093,No substantial change
mff,stat,944501,-0.507821,221.5,316.5,-0.5148988008733231,No substantial change
mff,stat,945501,-0.50729900000000006,259.5,340,-0.38980020777982105,No substantial change
mff,stat,946501,-0.506778,271,342,-0.33570347353202634,No substantial change
mff,stat,947501,-0.506257,248.5,343.5,-0.46706424725581397,No substantial change
mff,stat,948501,-0.505735,271,361.5,-0.4157027955972462,No substantial change
mff,stat,949501,-0.505214,264,322,-0.28652275875616356,No substantial change
mff,stat,950501,-0.504692,292.5,335.5,-0.19787614172941662,No substantial change
mff,stat,951501,-0.504171,261,367.5,-0.4936944431538423,No substantial change
mff,stat,952501,-0.50365,294.5,342,-0.21572869105543707,No substantial change
mff,stat,953501,-0.503128,275,331,-0.2673995983951958,No substantial change
mff,stat,954501,-0.502607,257,305.5,-0.24940402062485148,No substantial change
mff,stat,955501,-0.502086,265,328.5,-0.30990101087176813,No substantial change
mff,stat,956501,-0.501564,284,314.5,-0.1471690873746071,No substantial change
mff,stat,957501,-0.501043,205,288,-0.4904449019368663,No substantial change
mff,stat,958501,-0.500521,254.5,337,-0.4050829351061631,No substantial change
mff,stat,959501,-0.5,275.5,337.5,-0.2928351833670356,No substantial change
mff,stat,960501,-0.499479,321.5,410.5,-0.3525634844498574,No substantial change
mff,stat,961501,-0.498957,261.5,332,-0.34437229509998335,No substantial change
mff,stat,962501,-0.498436,251,357.5,-0.5102558777149797,No substantial change
mff,stat,963501,-0.497914,263,367.5,-0.4826814504314244,No substantial change
mff,stat,964501,-0.497393,246,285.5,-0.21483243002360294,No substantial change
mff,stat,965501,-0.496872,271,298.5,-0.13943807991093346,No substantial change
mff,stat,966501,-0.49635,238,279.5,-0.23188670953524654,No substantial change
mff,stat,967501,-0.495829,246.5,324.5,-0.396630831621227,No substantial change
mff,stat,968501,-0.495308,257.5,311,-0.2723421480600217,No substantial change
mff,stat,969501,-0.494786,240,276,-0.20163386116965057,No substantial change
mff,stat,970501,-0.494265,254.5,312,-0.29388037278655305,No substantial change
mff,stat,971501,-0.493743,218.5,236,-0.11115357986124293,No substantial change
mff,stat,972501,-0.493222,219,273,-0.317970081318679,No substantial change
mff,stat,973501,-0.492701,237,273.5,-0.20665377389429743,No substantial change
mff,stat,974501,-0.492179,282,335.5,-0.25061760380139003,No substantial change
mff,stat,975501,-0.491658,391.5,459.5,-0.23105255399799388,No substantial change
mff,stat,976501,-0.491137,439,535.5,-0.28666563521489774,No substantial change
mff,stat,977501,-0.490615,390,451.5,-0.21125186373124755,No substantial change
mff,stat,978501,-0.490094,353.5,458.5,-0.3752115187856556,No substantial change
mff,stat,979501,-0.489572,262.5,272.5,-0.053938807110803726,No substantial change
mff,stat,980501,-0.489051,246,294,-0.25715783949712445,No substantial change
mff,stat,981501,-0.48853,249.5,310.5,-0.31555345288322084,No substantial change
mff,stat,982501,-0.488008,224.5,284,-0.3391754847635351,No substantial change
mff,stat,983501,-0.487487,208.5,306,-0.5534842692479881,No substantial change
mff,stat,984501,-0.486966,244.5,316,-0.3700900932248692,No substantial change
mff,stat,985501,-0.486444,226,287.5,-0.3472391834165499,No substantial change
mff,stat,986501,-0.485923,233,318.5,-0.4509634176020201,No substantial change
mff,stat,987501,-0.485401,265.5,343.5,-0.3715982380139464,No substantial change
mff,stat,988501,-0.48488,277.5,401.5,-0.5329122162798462,No substantial change
mff,stat,989501,-0.484359,254.5,336,-0.40079557670306504,No substantial change
mff,stat,990501,-0.483837,280.5,307,-0.1302378847613866,No substantial change
mff,stat,991501,-0.483316,210,243.5,-0.2135324444162195,No substantial change
mff,stat,992501,-0.482795,181.5,259,-0.5129825496908031,No substantial change
mff,stat,993501,-0.482273,209,263.5,-0.3343000195563318,No substantial change
mff,stat,994501,-0.481752,226,301.5,-0.41583522948489704,No substantial change
mff,stat,995501,-0.48123,247,330,-0.41795498266113806,No substantial change
mff,stat,996501,-0.480709,236.5,286,-0.27417496343899433,No substantial change
mff,stat,997501,-0.480188,249,316,-0.343778816109022,No substantial change
mff,stat,998501,-0.479666,231,304,-0.39617847202752804,No substantial change
mff,stat,999501,-0.479145,230.5,262,-0.1848000611081123,No substantial change
mff,stat,1000501,-0.478624,314.5,346.5,-0.13979533525792462,No substantial change
mff,stat,1001501,-0.478102,295.5,387,-0.3891754359668778,No substantial change
mff,stat,1002501,-0.477581,273,354.5,-0.3768846763196636,No substantial change
mff,stat,1003501,-0.477059,250,312.5,-0.3219280948873623,No substantial change
mff,stat,1004501,-0.476538,271,341.5,-0.33359272693621894,No substantial change
mff,stat,1005501,-0.476017,308,382.5,-0.3125293968851127,No substantial change
mff,stat,1006501,-0.475495,274,338,-0.3028473533216576,No substantial change
mff,stat,1007501,-0.474974,248.5,321.5,-0.37157288576566105,No substantial change
mff,stat,1008501,-0.474453,281,317,-0.1739127099184811,No substantial change
mff,stat,1009501,-0.473931,286,289.5,-0.017548201210847193,No substantial change
mff,stat,1010501,-0.47341,243,293,-0.26994435081646695,No substantial change
mff,stat,1011501,-0.472888,283,358.5,-0.3411710658700225,No substantial change
mff,stat,1012501,-0.472367,296.5,325.5,-0.13462543861963183,No substantial change
mff,stat,1013501,-0.471846,222.5,300.5,-0.4335596548574253,No substantial change
mff,stat,1014501,-0.471324,238.5,302.5,-0.3429458761564454,No substantial change
mff,stat,1015501,-0.470803,263.5,296.5,-0.1702291429087891,No substantial change
mff,stat,1016501,-0.470282,230.5,279,-0.2754983713998497,No substantial change
mff,stat,1017501,-0.46976,263,340.5,-0.3725919987197688,No substantial change
mff,stat,1018501,-0.469239,272,333,-0.29191552582092273,No substantial change
mff,stat,1019501,-0.468717,321.5,354.5,-0.14096688991156875,No substantial change
mff,stat,1020501,-0.468196,334,384.5,-0.2031354954877743,No substantial change
mff,stat,1021501,-0.467675,299.5,348.5,-0.21860265307963747,No substantial change
mff,stat,1022501,-0.467153,302,332,-0.13663469202184586,No substantial change
mff,stat,1023501,-0.466632,273,320.5,-0.23142340569888864,No substantial change
mff,stat,1024501,-0.466111,212,270,-0.34889514248763165,No substantial change
mff,stat,1025501,-0.465589,219,295.5,-0.432227260576359,No substantial change
mff,stat,1026501,-0.465068,239.5,260,-0.11848596729227434,No substantial change
mff,stat,1027501,-0.464546,262.5,329,-0.3257701611817565,No substantial change
mff,stat,1028501,-0.464025,221,312.5,-0.4998098201580177,No substantial change
mff,stat,1029501,-0.463504,298,331,-0.15151888634505603,No substantial change
mff,stat,1030501,-0.462982,279.5,345.5,-0.3058374275450684,No substantial change
mff,stat,1031501,-0.462461,317,387.5,-0.28971347002219255,No substantial change
mff,stat,1032501,-0.46194,358,459.5,-0.3601052740247781,No substantial change
mff,stat,1033501,-0.461418,367,415,-0.17733127339107435,No substantial change
mff,stat,1034501,-0.460897,254,329,-0.3732590869630755,No substantial change
mff,stat,1035501,-0.460375,270.5,336.5,-0.3149779107835018,No substantial change
mff,stat,1036501,-0.459854,295.5,346,-0.22761390745919227,No substantial change
mff,stat,1037501,-0.459333,207.5,309.5,-0.5768280729799776,No substantial change
mff,stat,1038501,-0.458811,217.5,305.5,-0.4901569790826388,No substantial change
mff,stat,1039501,-0.45829,250,316,-0.3379964635150159,No substantial change
mff,stat,1040501,-0.457769,228.5,308.5,-0.4330763240913483,No substantial change
mff,stat,1041501,-0.457247,253,298.5,-0.23859354657049495,No substantial change
mff,stat,1042501,-0.456726,244,291.5,-0.25661473563761006,No substantial change
mff,stat,1043501,-0.456204,227,271.5,-0.2582599005134466,No substantial change
mff,stat,1044501,-0.455683,287.5,349.5,-0.2817304995436988,No substantial change
mff,stat,1045501,-0.455162,322.5,354,-0.13445019977238096,No substantial change
mff,stat,1046501,-0.45464,264.5,304.5,-0.2031745057923066,No substantial change
mff,stat,1047501,-0.454119,281,316,-0.1693544279561769,No substantial change
mff,stat,1048501,-0.453597,298.5,383,-0.35961346066015215,No substantial change
mff,stat,1049501,-0.453076,250,301.5,-0.2702299072379977,No substantial change
mff,stat,1050501,-0.452555,256.5,320.5,-0.321365531011687,No substantial change
mff,stat,1051501,-0.452033,244,284,-0.21900978194179585,No substantial change
mff,stat,1052501,-0.451512,253.5,281,-0.14858438321758555,No substantial change
mff,stat,1053501,-0.450991,234.5,326.5,-0.47749506903105415,No substantial change
mff,stat,1054501,-0.450469,271.5,326,-0.26391976642671605,No substantial change
mff,stat,1055501,-0.449948,229,305.5,-0.4158247817217856,No substantial change
mff,stat,1056501,-0.449426,270.5,326,-0.26924337040426233,No substantial change
mff,stat,1057501,-0.448905,262.5,323.5,-0.3014482894390225,No substantial change
mff,stat,1058501,-0.448384,233,295.5,-0.34282817552325223,No substantial change
mff,stat,1059501,-0.447862,240.5,339.5,-0.49737468047468975,No substantial change
mff,stat,1060501,-0.447341,209,300,-0.5214595584149981,No substantial change
mff,stat,1061501,-0.44682,243,311.5,-0.358275849418221,No substantial change
mff,stat,1062501,-0.446298,321,414.5,-0.3687988043734473,No substantial change
mff,stat,1063501,-0.445777,307,452,-0.5580841170450083,No substantial change
mff,stat,1064501,-0.445255,250,313,-0.3242345622705312,No substantial change
mff,stat,1065501,-0.444734,264.5,321.5,-0.2815510152139215,No substantial change
mff,stat,1066501,-0.444213,274.5,365,-0.411090314762181,No substantial change
mff,stat,1067501,-0.443691,302.5,346,-0.19383689547476773,No substantial change
mff,stat,1068501,-0.44317,233.5,306,-0.39010910298298995,No substantial change
mff,stat,1069501,-0.442649,239,298.5,-0.32072031328405654,No substantial change
mff,stat,1070501,-0.442127,262.5,303.5,-0.20937909370219712,No substantial change
mff,stat,1071501,-0.441606,308.5,372.5,-0.27196993620010607,No substantial change
mff,stat,1072501,-0.441084,293,388,-0.4051559877648798,No substantial change
mff,stat,1073501,-0.440563,251,310,-0.3045808513234655,No substantial change
mff,stat,1074501,-0.440042,246.5,287,-0.2194630902977762,No substantial change
mff,stat,1075501,-0.43952,249,335,-0.4280153532770538,No substantial change
mff,stat,1076501,-0.438999,312,401,-0.36205620759267204,No substantial change
mff,stat,1077501,-0.438478,240,285.5,-0.25045633975432424,No substantial change
mff,stat,1078501,-0.437956,264.5,332,-0.32791551923289897,No substantial change
mff,stat,1079501,-0.437435,440.5,533.5,-0.27634625190401124,No substantial change
mff,stat,1080501,-0.436913,304,384.5,-0.338912274518241,No substantial change
mff,stat,1081501,-0.436392,274.5,336.5,-0.29380035560511847,No substantial change
mff,stat,1082501,-0.435871,227,281.5,-0.3104426247893146,No substantial change
mff,stat,1083501,-0.435349,265,342.5,-0.3701116283973274,No substantial change
mff,stat,1084501,-0.434828,236,304,-0.3652844640817443,No substantial change
mff,stat,1085501,-0.434307,221.5,277.5,-0.3251810726824501,No substantial change
mff,stat,1086501,-0.433785,224,284.5,-0.34492992024897784,No substantial change
mff,stat,1087501,-0.433264,264,308,-0.22239242133644802,No substantial change
mff,stat,1088501,-0.432742,223.5,271,-0.2780180201705537,No substantial change
mff,stat,1089501,-0.432221,199.5,241.5,-0.27563444261342734,No substantial change
mff,stat,1090501,-0.4317,242.5,308.5,-0.34728574207492785,No substantial change
mff,stat,1091501,-0.431178,295.5,348,-0.23592917567119584,No substantial change
mff,stat,1092501,-0.430657,264.5,302,-0.1912808272110532,No substantial change
mff,stat,1093501,-0.430136,216,304,-0.493040011280117,No substantial change
mff,stat,1094501,-0.429614,222,291,-0.390459476558178,No substantial change
mff,stat,1095501,-0.429093,261,367,-0.4917302562733284,No substantial change
mff,stat,1096501,-0.428571,253,332.5,-0.3942169556942418,No substantial change
mff,stat,1097501,-0.42805,286.5,312.5,-0.1253210507925446,No substantial change
mff,stat,1098501,-0.427529,291,327,-0.16827148258979868,No substantial change
mff,stat,1099501,-0.427007,292.5,351,-0.2630344058337938,No substantial change
mff,stat,1100501,-0.426486,305,361.5,-0.24518640450086918,No substantial change
mff,stat,1101501,-0.425965,287,351,-0.2904202936288729,No substantial change
mff,stat,1102501,-0.425443,282.5,376,-0.41248179437508736,No substantial change
mff,stat,1103501,-0.424922,306,391.5,-0.3554806545983888,No substantial change
mff,stat,1104501,-0.4244,333.5,415.5,-0.31716171558575945,No substantial change
mff,stat,1105501,-0.423879,347,401,-0.20866657387665946,No substantial change
mff,stat,1106501,-0.423358,287.5,373.5,-0.37754628695749953,No substantial change
mff,stat,1107501,-0.422836,374,452,-0.2732845025275511,No substantial change
mff,stat,1108501,-0.422315,277.5,340,-0.29304697490023346,No substantial change
mff,stat,1109501,-0.421794,241.5,290,-0.2640297111791612,No substantial change
mff,stat,1110501,-0.421272,284,330,-0.21657509474113373,No substantial change
mff,stat,1111501,-0.420751,266,310,-0.220841969773048,No substantial change
mff,stat,1112501,-0.420229,221,296.5,-0.42398573515457205,No substantial change
mff,stat,1113501,-0.419708,297,392,-0.40039072331444236,No substantial change
mff,stat,1114501,-0.419187,240.5,286,-0.24997825300834742,No substantial change
mff,stat,1115501,-0.418665,226,285,-0.3346391466369163,No substantial change
mff,stat,1116501,-0.418144,292,338,-0.21105487740216713,No substantial change
mff,stat,1117501,-0.417623,221.5,286,-0.3687084482233711,No substantial change
mff,stat,1118501,-0.417101,251,314,-0.32307719494085496,No substantial change
mff,stat,1119501,-0.41658,267.5,330.5,-0.3051113802191823,No substantial change
mff,stat,1120501,-0.416058,254,313.5,-0.303636946029873,No substantial change
mff,stat,1121501,-0.415537,294,329.5,-0.16446231017168733,No substantial change
mff,stat,1122501,-0.415016,331,385,-0.2180272287750461,No substantial change
mff,stat,1123501,-0.414494,232.5,294.5,-0.34103691783506696,No substantial change
mff,stat,1124501,-0.413973,249,312,-0.3254002867941673,No substantial change
mff,stat,1125501,-0.413452,318.5,370.5,-0.21818017004953344,No substantial change
mff,stat,1126501,-0.41293,291,343.5,-0.2392909459098163,No substantial change
