strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,t_test_p,t_test_p_adj_BH,mwu_p,category
Lac-4,stat,942501,-0.218783,356.5,424,-0.2501621881193111,0.30080089153325285,0.9756484734232224,0.22067136191984676,Not significant
Lac-4,stat,943501,-0.217954,300,329,-0.13312508323936056,0.7003438468988659,0.9816233855505551,1,Not significant
Lac-4,stat,944501,-0.217125,333.5,382,-0.19588587685116363,0.6447643513802754,0.9797836373613166,0.6666666666666666,Not significant
Lac-4,stat,945501,-0.216296,322,413,-0.35908109330482835,0.29123663661759064,0.9756484734232224,0.3333333333333333,Not significant
Lac-4,stat,946501,-0.215468,314,375.5,-0.2580483486226448,0.4527892404811932,0.9756484734232224,0.6666666666666666,Not significant
Lac-4,stat,947501,-0.214639,327.5,393.5,-0.2648687290826738,0.284641880482833,0.9756484734232224,0.3333333333333333,Not significant
Lac-4,stat,948501,-0.21381,351.5,360,-0.034472217257139476,0.8509366269449591,0.9913046107799296,1,Not significant
Lac-4,stat,949501,-0.212982,403,384,0.06967352780681128,0.7661059128162213,0.9903099068723386,1,Not significant
Lac-4,stat,950501,-0.212153,373,395,-0.08267702280922744,0.7214521006397001,0.9853166968359832,1,Not significant
Lac-4,stat,951501,-0.211324,392,406,-0.05062607306996795,0.8441108444793815,0.9913046107799296,0.6666666666666666,Not significant
Lac-4,stat,952501,-0.210495,318.5,345.5,-0.11739233813195808,0.38663100809850753,0.9756484734232224,0.3333333333333333,Not significant
Lac-4,stat,953501,-0.209667,353.5,374.5,-0.08325550364935222,0.6889189782084949,0.9805138400119019,1,Not significant
Lac-4,stat,954501,-0.208838,351,364.5,-0.05444778402237646,0.8055163833154351,0.9913046107799296,1,Not significant
Lac-4,stat,955501,-0.208009,358.5,396,-0.1435273113777049,0.5839466255571137,0.9788484046992368,0.6666666666666666,Not significant
Lac-4,stat,956501,-0.207181,375,441,-0.23388806017427743,0.19934314837041828,0.9756484734232224,0.3333333333333333,Not significant
Lac-4,stat,957501,-0.206352,397,431.5,-0.1202215520359972,0.3643024062509093,0.9756484734232224,0.6666666666666666,Not significant
