strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,category
AB30,stat,3264501,0.032438,393,388,0.018472660071478717,No substantial change
AB30,stat,3265501,0.03334,337.5,301.5,0.16272950003810832,No substantial change
AB30,stat,3266501,0.034241,344.5,349,-0.018723053505360854,No substantial change
AB30,stat,3267501,0.035142,406,386,0.07287887991709575,No substantial change
AB30,stat,3268501,0.036043,408,374.5,0.12360343351274448,No substantial change
AB30,stat,3269501,0.036944,385,278,0.4697735628587563,No substantial change
AB30,stat,3270501,0.037845,326,201,0.6976764630521489,No substantial change
AB30,stat,3271501,0.038746,288.5,208.5,0.4685239352008189,No substantial change
AB30,stat,3272501,0.039647,307.5,222.5,0.46678107437284216,No substantial change
AB30,stat,3273501,0.040548,371,312,0.24987315775855493,No substantial change
AB30,stat,3274501,0.041449,367,296,0.31018288721426307,No substantial change
AB30,stat,3275501,0.04235,375.5,303,0.3094951140413209,No substantial change
AB30,stat,3276501,0.043251,339.5,344.5,-0.021092408459559536,No substantial change
AB30,stat,3277501,0.044152,291.5,283.5,0.0401471482582676,No substantial change
AB30,stat,3278501,0.045053,314,326,-0.05410740533945056,No substantial change
AB30,stat,3279501,0.045955,327,323,0.017756470804157525,No substantial change
AB30,stat,3280501,0.046856,348.5,330,0.07869263162260742,No substantial change
AB30,stat,3281501,0.047757,383,351,0.12587336162039645,No substantial change
AB30,stat,3282501,0.048658,370,380,-0.03847414781463567,No substantial change
AB30,stat,3283501,0.049559,337.5,376.5,-0.15776236273373495,No substantial change
AB30,stat,3284501,0.05046,319.5,321.5,-0.009002806380952952,No substantial change
AB30,stat,3285501,0.051361,341,370.5,-0.11970180328166133,No substantial change
AB30,stat,3286501,0.052262,330.5,301,0.13488678474798954,No substantial change
AB30,stat,3287501,0.053163,370.5,349,0.08624650609618159,No substantial change
AB30,stat,3288501,0.054064,362,314.5,0.20292968020391616,No substantial change
AB30,stat,3289501,0.054965,305,289.5,0.07524589446101208,No substantial change
AB30,stat,3290501,0.055866,345.5,343.5,0.008375611570158321,No substantial change
AB30,stat,3291501,0.056767,296.5,282,0.07233694214721001,No substantial change
AB30,stat,3292501,0.057668,302.5,278,0.1218502594384493,No substantial change
AB30,stat,3293501,0.058569,359,336.5,0.09337733921273424,No substantial change
AB30,stat,3294501,0.059471,366,368.5,-0.009820970811027186,No substantial change
AB30,stat,3295501,0.060372,327.5,280.5,0.2234941358160197,No substantial change
AB30,stat,3296501,0.061273,349,229,0.6078794381127082,No substantial change
AB30,stat,3297501,0.062174,293,236,0.31211380506040665,No substantial change
AB30,stat,3298501,0.063075,323,241,0.42250101846396315,No substantial change
AB30,stat,3299501,0.063976,314,193.5,0.6984309927472168,No substantial change
AB30,stat,3300501,0.064877,277,208.5,0.40983859260452465,No substantial change
AB30,stat,3301501,0.065778,320,191.5,0.7407275129624051,No substantial change
AB30,stat,3302501,0.066679,340.5,183.5,0.8918747351688584,No substantial change
AB30,stat,3303501,0.06758,327.5,148.5,1.1410319756240468,Enriched in Meropenem
AB30,stat,3304501,0.068481,224,118,0.9247118726957629,No substantial change
AB30,stat,3305501,0.069382,186.5,111.5,0.742131920334933,No substantial change
AB30,stat,3306501,0.070283,272,201,0.43641115007141085,No substantial change
AB30,stat,3307501,0.071184,269,204.5,0.3955053296148753,No substantial change
AB30,stat,3308501,0.072086,267,187.5,0.5099491463043107,No substantial change
AB30,stat,3309501,0.072987,296,195,0.602123051879339,No substantial change
AB30,stat,3310501,0.073888,320,162.5,0.9776321869715455,No substantial change
AB30,stat,3311501,0.074789,214,99.5,1.1048423658574982,Enriched in Meropenem
AB30,stat,3312501,0.07569,266.5,110.5,1.2700891633677442,Enriched in Meropenem
AB30,stat,3313501,0.076591,301,105.5,1.512520488052517,Enriched in Meropenem
AB30,stat,3314501,0.077492,342,141.5,1.2731942720540155,Enriched in Meropenem
AB30,stat,3315501,0.078393,300,129,1.217591435072627,Enriched in Meropenem
AB30,stat,3316501,0.079294,306,166.5,0.8780094756213898,No substantial change
AB30,stat,3317501,0.080195,347,239.5,0.5349100068420807,No substantial change
AB30,stat,3318501,0.081096,383,205.5,0.8982059982432742,No substantial change
AB30,stat,3319501,0.081997,345.5,177.5,0.9608666859962142,No substantial change
AB30,stat,3320501,0.082898,389,196.5,0.9852408427275855,No substantial change
AB30,stat,3321501,0.083799,313,161.5,0.9546284922386934,No substantial change
AB30,stat,3322501,0.0847,357,243,0.5549677604233189,No substantial change
AB30,stat,3323501,0.085602,343,278,0.303123693449305,No substantial change
AB30,stat,3324501,0.086503,320.5,310.5,0.0457310883982595,No substantial change
AB30,stat,3325501,0.087404,390.5,329,0.2472349644067379,No substantial change
AB30,stat,3326501,0.088305,298,298.5,-0.0024186008026435123,No substantial change
AB30,stat,3327501,0.089206,307,315,-0.03711317301709946,No substantial change
AB30,stat,3328501,0.090107,330,362.5,-0.13551497065648097,No substantial change
AB30,stat,3329501,0.091008,321.5,317.5,0.018062145668419276,No substantial change
AB30,stat,3330501,0.091909,348.5,325,0.10071893795260638,No substantial change
AB30,stat,3331501,0.09281,327,336.5,-0.04131586911223456,No substantial change
AB30,stat,3332501,0.093711,327.5,299,0.13134942222670765,No substantial change
AB30,stat,3333501,0.094612,352,342.5,0.03947144078940824,No substantial change
AB30,stat,3334501,0.095513,353.5,345,0.03511385314386735,No substantial change
AB30,stat,3335501,0.096414,303,300.5,0.011952802761765472,No substantial change
AB30,stat,3336501,0.097315,259.5,284.5,-0.13269411394870115,No substantial change
AB30,stat,3337501,0.098217,284,292.5,-0.04254569496608482,No substantial change
AB30,stat,3338501,0.099118,337.5,339.5,-0.008524072306538517,No substantial change
AB30,stat,3339501,0.100019,387,385.5,0.005602706229375994,No substantial change
AB30,stat,3340501,0.10092,334.5,317.5,0.07524961898193283,No substantial change
AB30,stat,3341501,0.101821,358,323,0.14842542257033142,No substantial change
AB30,stat,3342501,0.102722,414.5,349,0.24814506528609812,No substantial change
AB30,stat,3343501,0.103623,393,378,0.05614307803753392,No substantial change
AB30,stat,3344501,0.104524,328.5,371,-0.17552581629847377,No substantial change
AB30,stat,3345501,0.105425,318.5,289,0.14022387975562142,No substantial change
AB30,stat,3346501,0.106326,413,346.5,0.2532864292822315,No substantial change
AB30,stat,3347501,0.107227,350.5,382,-0.1241581940251256,No substantial change
AB30,stat,3348501,0.108128,338,291.5,0.2135273630816879,No substantial change
AB30,stat,3349501,0.109029,339,268.5,0.33636318515093117,No substantial change
AB30,stat,3350501,0.10993,323,274.5,0.23472801568872614,No substantial change
AB30,stat,3351501,0.110831,345,307,0.16835770629535207,No substantial change
AB30,stat,3352501,0.111733,379.5,341.5,0.1522143071253757,No substantial change
AB30,stat,3353501,0.112634,364,342,0.08994212531279848,No substantial change
AB30,stat,3354501,0.113535,294.5,278,0.08318275110695338,No substantial change
AB30,stat,3355501,0.114436,326.5,283,0.20628093871454842,No substantial change
AB30,stat,3356501,0.115337,309.5,281,0.13936927899333848,No substantial change
AB30,stat,3357501,0.116238,308.5,287.5,0.10170853331768029,No substantial change
AB30,stat,3358501,0.117139,388,362,0.10006695510392222,No substantial change
AB30,stat,3359501,0.11804,344.5,303,0.18518618923134048,No substantial change
AB30,stat,3360501,0.118941,328,298,0.13838348415592208,No substantial change
AB30,stat,3361501,0.119842,293,283,0.05009861159036559,No substantial change
AB30,stat,3362501,0.120743,290,283.5,0.03270416507270556,No substantial change
AB30,stat,3363501,0.121644,305,288,0.08274043100793613,No substantial change
AB30,stat,3364501,0.122545,312,267,0.22470628717469437,No substantial change
AB30,stat,3365501,0.123446,286,271,0.07772229542451774,No substantial change
AB30,stat,3366501,0.124348,314,266.5,0.23662902613245104,No substantial change
AB30,stat,3367501,0.125249,261,242,0.10904275929529007,No substantial change
AB30,stat,3368501,0.12615,261.5,263.5,-0.010992015390273214,No substantial change
AB30,stat,3369501,0.127051,334.5,299,0.16186072644335592,No substantial change
AB30,stat,3370501,0.127952,392,440.5,-0.16828836480520545,No substantial change
AB30,stat,3371501,0.128853,413.5,382,0.11431469113552606,No substantial change
AB30,stat,3372501,0.129754,402.5,349,0.20576174679232714,No substantial change
AB30,stat,3373501,0.130655,319,322.5,-0.015742736545747153,No substantial change
AB30,stat,3374501,0.131556,333.5,320.5,0.05736240456584395,No substantial change
AB30,stat,3375501,0.132457,297,286,0.0544477840223765,No substantial change
AB30,stat,3376501,0.133358,270.5,304,-0.16844272961677026,No substantial change
AB30,stat,3377501,0.134259,280.5,277,0.018114794559604457,No substantial change
AB30,stat,3378501,0.13516,297.5,276,0.10822140141713683,No substantial change
AB30,stat,3379501,0.136061,310.5,311,-0.0023213119101211013,No substantial change
AB30,stat,3380501,0.136962,289.5,277,0.06367737194004824,No substantial change
AB30,stat,3381501,0.137864,299.5,271.5,0.14160380498442407,No substantial change
AB30,stat,3382501,0.138765,331,282.5,0.22858034950466757,No substantial change
AB30,stat,3383501,0.139666,258.5,260,-0.00834734271351985,No substantial change
AB30,stat,3384501,0.140567,316,277.5,0.1874367869396345,No substantial change
AB30,stat,3385501,0.141468,346,283.5,0.28742330269449573,No substantial change
AB30,stat,3386501,0.142369,390,321,0.2809008266273075,No substantial change
AB30,stat,3387501,0.14327,344,326,0.07753660047102025,No substantial change
AB30,stat,3388501,0.144171,374,322,0.2159775817730198,No substantial change
AB30,stat,3389501,0.145072,376,373.5,0.009624418888400372,No substantial change
AB30,stat,3390501,0.145973,316,306.5,0.04403748448632141,No substantial change
AB30,stat,3391501,0.146874,322,353,-0.1326074951565633,No substantial change
AB30,stat,3392501,0.147775,381,389.5,-0.03183233056834712,No substantial change
AB30,stat,3393501,0.148676,357.5,346.5,0.04508788952853819,No substantial change
AB30,stat,3394501,0.149577,347,272,0.3513290113279214,No substantial change
AB30,stat,3395501,0.150479,397.5,340,0.22542011403401604,No substantial change
AB30,stat,3396501,0.15138,351.5,319.5,0.1377087581255407,No substantial change
AB30,stat,3397501,0.152281,349.5,307,0.18705380000525712,No substantial change
AB30,stat,3398501,0.153182,406,317.5,0.35472313552564805,No substantial change
AB30,stat,3399501,0.154083,355.5,237,0.5849625007211562,No substantial change
AB30,stat,3400501,0.154984,326.5,244,0.4202018439835445,No substantial change
AB30,stat,3401501,0.155885,319,244,0.38667527620198305,No substantial change
AB30,stat,3402501,0.156786,369,281.5,0.3904858939801665,No substantial change
AB30,stat,3403501,0.157687,326,257.5,0.3402995321604969,No substantial change
AB30,stat,3404501,0.158588,388,324.5,0.2578381741879891,No substantial change
AB30,stat,3405501,0.159489,376,248,0.6003925412907621,No substantial change
AB30,stat,3406501,0.16039,346,249.5,0.47173222229946415,No substantial change
AB30,stat,3407501,0.161291,392,305.5,0.3596812742964786,No substantial change
AB30,stat,3408501,0.162192,346.5,301.5,0.20069735023712892,No substantial change
AB30,stat,3409501,0.163093,355.5,285.5,0.3163588142565725,No substantial change
AB30,stat,3410501,0.163995,406,349.5,0.21618727180973982,No substantial change
AB30,stat,3411501,0.164896,344.5,313,0.13834132577167305,No substantial change
AB30,stat,3412501,0.165797,324.5,331.5,-0.030790392113449288,No substantial change
AB30,stat,3413501,0.166698,292.5,287,0.027385887795079004,No substantial change
AB30,stat,3414501,0.167599,300,321,-0.09761079662642226,No substantial change
AB30,stat,3415501,0.1685,318.5,298.5,0.09356244099149534,No substantial change
AB30,stat,3416501,0.169401,310.5,319.5,-0.041222662726512954,No substantial change
AB30,stat,3417501,0.170302,357,333.5,0.09823731284451456,No substantial change
AB30,stat,3418501,0.171203,314,301,0.06100107213192489,No substantial change
AB30,stat,3419501,0.172104,320,328.5,-0.037821465434967325,No substantial change
AB30,stat,3420501,0.173005,381.5,328,0.21798724221644675,No substantial change
AB30,stat,3421501,0.173906,373,256.5,0.5402168046481838,No substantial change
AB30,stat,3422501,0.174807,417.5,290,0.5257232973464802,No substantial change
AB30,stat,3423501,0.175708,383.5,295,0.37851162325372983,No substantial change
AB30,stat,3424501,0.17661,354.5,222,0.6752259508894102,No substantial change
AB30,stat,3425501,0.177511,365.5,264.5,0.4666036838384117,No substantial change
AB30,stat,3426501,0.178412,379,268.5,0.49727576018567904,No substantial change
AB30,stat,3427501,0.179313,319.5,249,0.35967018887891344,No substantial change
AB30,stat,3428501,0.180214,371.5,296,0.3277650349096464,No substantial change
AB30,stat,3429501,0.181115,375.5,250,0.5868848128521847,No substantial change
AB30,stat,3430501,0.182016,337.5,325.5,0.05222995877255783,No substantial change
AB30,stat,3431501,0.182917,352,376.5,-0.09707443603463099,No substantial change
AB30,stat,3432501,0.183818,406.5,449.5,-0.14506576343941954,No substantial change
AB30,stat,3433501,0.184719,338,387,-0.1953103198622259,No substantial change
AB30,stat,3434501,0.18562,360.5,379.5,-0.07410062617464377,No substantial change
AB30,stat,3435501,0.186521,403.5,444,-0.13799100307232565,No substantial change
AB30,stat,3436501,0.187422,310.5,294,0.07877711338411687,No substantial change
AB30,stat,3437501,0.188323,337,357,-0.08317548284724127,No substantial change
AB30,stat,3438501,0.189224,451.5,456,-0.014307836683883371,No substantial change
AB30,stat,3439501,0.190126,375,341,0.13711885635907065,No substantial change
AB30,stat,3440501,0.191027,404,340.5,0.24670049473972344,No substantial change
AB30,stat,3441501,0.191928,335,308.5,0.11889060619571701,No substantial change
AB30,stat,3442501,0.192829,273.5,287.5,-0.07202112303918098,No substantial change
AB30,stat,3443501,0.19373,358.5,355,0.014154094309860312,No substantial change
AB30,stat,3444501,0.194631,402,371.5,0.11383329064033229,No substantial change
AB30,stat,3445501,0.195532,334.5,283,0.24120415780957855,No substantial change
AB30,stat,3446501,0.196433,355,288,0.301750212949732,No substantial change
AB30,stat,3447501,0.197334,364.5,340,0.10038406818923529,No substantial change
AB30,stat,3448501,0.198235,347.5,299.5,0.21445697482208415,No substantial change
AB30,stat,3449501,0.199136,383,305,0.32853514947470835,No substantial change
AB30,stat,3450501,0.200037,395,324.5,0.2836341750653268,No substantial change
AB30,stat,3451501,0.200938,396,334.5,0.2434942194381488,No substantial change
AB30,stat,3452501,0.201839,361.5,306,0.24046399425846607,No substantial change
AB30,stat,3453501,0.202741,365.5,355,0.042052381560392885,No substantial change
AB30,stat,3454501,0.203642,363,355,0.032150523603706245,No substantial change
AB30,stat,3455501,0.204543,349.5,368,-0.0744133106815765,No substantial change
AB30,stat,3456501,0.205444,354.5,334.5,0.08377941659805524,No substantial change
AB30,stat,3457501,0.206345,362,355,0.028170672691160914,No substantial change
AB30,stat,3458501,0.207246,334.5,295.5,0.17884808046392842,No substantial change
AB30,stat,3459501,0.208147,338.5,284.5,0.2507271812684148,No substantial change
AB30,stat,3460501,0.209048,344.5,324.5,0.08628550470515269,No substantial change
AB30,stat,3461501,0.209949,373,313.5,0.25071018745319895,No substantial change
AB30,stat,3462501,0.21085,350.5,282,0.3137192816118297,No substantial change
AB30,stat,3463501,0.211751,369,272,0.44001416481005673,No substantial change
AB30,stat,3464501,0.212652,367.5,209.5,0.810794006024375,No substantial change
AB30,stat,3465501,0.213553,422.5,308.5,0.45368085202012876,No substantial change
AB30,stat,3466501,0.214454,462,437.5,0.07860983469636647,No substantial change
AB30,stat,3467501,0.215355,370,274,0.43334937755578545,No substantial change
AB30,stat,3468501,0.216257,315,293.5,0.10199132527722655,No substantial change
AB30,stat,3469501,0.217158,294.5,281.5,0.06513271175023108,No substantial change
AB30,stat,3470501,0.218059,334,326.5,0.03276511092762146,No substantial change
AB30,stat,3471501,0.21896,358,323,0.14842542257033142,No substantial change
AB30,stat,3472501,0.219861,372,376.5,-0.017347243563896768,No substantial change
AB30,stat,3473501,0.220762,276,314,-0.1860962921134579,No substantial change
AB30,stat,3474501,0.221663,290.5,313.5,-0.10992727939751003,No substantial change
AB30,stat,3475501,0.222564,285,260,0.13245029602364966,No substantial change
AB30,stat,3476501,0.223465,302,310,-0.037719665949158585,No substantial change
AB30,stat,3477501,0.224366,352,305,0.20676618618704873,No substantial change
AB30,stat,3478501,0.225267,382,313.5,0.28510719523370975,No substantial change
AB30,stat,3479501,0.226168,340.5,342,-0.006341526873826712,No substantial change
AB30,stat,3480501,0.227069,313.5,328.5,-0.06742792752029066,No substantial change
AB30,stat,3481501,0.22797,354.5,318.5,0.15449225498321584,No substantial change
AB30,stat,3482501,0.228872,326,293,0.15397129980882954,No substantial change
AB30,stat,3483501,0.229773,378.5,274.5,0.4634871509805329,No substantial change
AB30,stat,3484501,0.230674,326.5,238.5,0.4530937255409192,No substantial change
AB30,stat,3485501,0.231575,355.5,250.5,0.5050389564242068,No substantial change
AB30,stat,3486501,0.232476,340,268,0.34330174567992944,No substantial change
AB30,stat,3487501,0.233377,452.5,338,0.4208945456883834,No substantial change
AB30,stat,3488501,0.234278,324,242,0.4209867656100302,No substantial change
AB30,stat,3489501,0.235179,362.5,311,0.22106641477169428,No substantial change
AB30,stat,3490501,0.23608,386.5,343.5,0.17015831510674717,No substantial change
AB30,stat,3491501,0.236981,353,320.5,0.13934382665243922,No substantial change
AB30,stat,3492501,0.237882,343,361.5,-0.07578707077830554,No substantial change
AB30,stat,3493501,0.238783,363.5,302.5,0.2650202217576374,No substantial change
AB30,stat,3494501,0.239684,322,305.5,0.07588830829588737,No substantial change
AB30,stat,3495501,0.240585,370.5,311.5,0.2502413792818319,No substantial change
AB30,stat,3496501,0.241486,336.5,296.5,0.18257440006431352,No substantial change
AB30,stat,3497501,0.242388,365,317.5,0.2011398721078513,No substantial change
AB30,stat,3498501,0.243289,333.5,274,0.2835108682240584,No substantial change
AB30,stat,3499501,0.24419,318.5,278,0.19620848953279293,No substantial change
AB30,stat,3500501,0.245091,299,284,0.07425455469342303,No substantial change
AB30,stat,3501501,0.245992,360,333.5,0.11031014514508974,No substantial change
AB30,stat,3502501,0.246893,347,308.5,0.16966517342884313,No substantial change
AB30,stat,3503501,0.247794,292.5,307,-0.06980203089941255,No substantial change
AB30,stat,3504501,0.248695,345.5,348,-0.010401595460469782,No substantial change
AB30,stat,3505501,0.249596,375,341,0.13711885635907065,No substantial change
AB30,stat,3506501,0.250497,368.5,320,0.2035927142077074,No substantial change
AB30,stat,3507501,0.251398,335.5,283.5,0.24296403125795468,No substantial change
AB30,stat,3508501,0.252299,321,295.5,0.11941516694477058,No substantial change
AB30,stat,3509501,0.2532,368,363.5,0.017750402137418634,No substantial change
AB30,stat,3510501,0.254101,368,347.5,0.08269278844614308,No substantial change
AB30,stat,3511501,0.255003,374.5,323.5,0.2112000064662435,No substantial change
AB30,stat,3512501,0.255904,350.5,296,0.2438172683816735,No substantial change
AB30,stat,3513501,0.256805,353.5,277,0.3518242387602104,No substantial change
AB30,stat,3514501,0.257706,307.5,274,0.16641051726607564,No substantial change
AB30,stat,3515501,0.258607,395.5,377,0.0691131712041276,No substantial change
AB30,stat,3516501,0.259508,332.5,345.5,-0.05533136999970664,No substantial change
AB30,stat,3517501,0.260409,299,291.5,0.036649600997608445,No substantial change
AB30,stat,3518501,0.26131,347,309.5,0.16499625336399615,No substantial change
AB30,stat,3519501,0.262211,328,291,0.1726766617097998,No substantial change
AB30,stat,3520501,0.263112,370.5,330.5,0.16482327079814224,No substantial change
AB30,stat,3521501,0.264013,420.5,477,-0.18188346575036732,No substantial change
AB30,stat,3522501,0.264914,374.5,344,0.12255715375665317,No substantial change
AB30,stat,3523501,0.265815,332.5,259,0.36040224270199805,No substantial change
AB30,stat,3524501,0.266716,347.5,296,0.23141580198191988,No substantial change
AB30,stat,3525501,0.267617,387,250.5,0.6275229629492018,No substantial change
AB30,stat,3526501,0.268519,357.5,339,0.07665796852940794,No substantial change
AB30,stat,3527501,0.26942,347.5,353.5,-0.02469723719852911,No substantial change
AB30,stat,3528501,0.270321,318.5,302,0.07674482293122147,No substantial change
AB30,stat,3529501,0.271222,326.5,307.5,0.08649658131982853,No substantial change
AB30,stat,3530501,0.272123,399,435.5,-0.12628397237651887,No substantial change
AB30,stat,3531501,0.273024,354.5,329.5,0.10550716223146427,No substantial change
AB30,stat,3532501,0.273925,324.5,289,0.1671489854984597,No substantial change
AB30,stat,3533501,0.274826,318.5,284.5,0.1628647199497185,No substantial change
AB30,stat,3534501,0.275727,400.5,290.5,0.46326407900418126,No substantial change
AB30,stat,3535501,0.276628,371,303.5,0.28972267036512117,No substantial change
AB30,stat,3536501,0.277529,348,324,0.10309349296410372,No substantial change
AB30,stat,3537501,0.27843,359,343.5,0.06367374500495111,No substantial change
AB30,stat,3538501,0.279331,322.5,306,0.07576750761796473,No substantial change
AB30,stat,3539501,0.280232,355.5,289.5,0.2962862116301786,No substantial change
AB30,stat,3540501,0.281134,340.5,302,0.17310624868699218,No substantial change
AB30,stat,3541501,0.282035,368.5,365,0.013768155327689977,No substantial change
AB30,stat,3542501,0.282936,335,332.5,0.01080675495658291,No substantial change
AB30,stat,3543501,0.283837,373.5,344.5,0.11660426008494577,No substantial change
AB30,stat,3544501,0.284738,361.5,360.5,0.00399638771029531,No substantial change
AB30,stat,3545501,0.285639,380,393,-0.04852989392765865,No substantial change
AB30,stat,3546501,0.28654,320,299.5,0.09551590209857662,No substantial change
AB30,stat,3547501,0.287441,417,374,0.15700911355702696,No substantial change
AB30,stat,3548501,0.288342,419.5,343.5,0.28836071162172305,No substantial change
AB30,stat,3549501,0.289243,389.5,290,0.4255704280467348,No substantial change
AB30,stat,3550501,0.290144,350,268.5,0.3824328338469162,No substantial change
AB30,stat,3551501,0.291045,398,281,0.5021983003227228,No substantial change
AB30,stat,3552501,0.291946,394,291.5,0.43469974625587987,No substantial change
AB30,stat,3553501,0.292847,369,259.5,0.5078862777025153,No substantial change
AB30,stat,3554501,0.293748,381.5,272,0.4880764055841911,No substantial change
AB30,stat,3555501,0.29465,317,268,0.24224983968163472,No substantial change
AB30,stat,3556501,0.295551,396,307.5,0.3649140198530074,No substantial change
AB30,stat,3557501,0.296452,310.5,273,0.1856923173006289,No substantial change
AB30,stat,3558501,0.297353,279,265,0.07427276237862603,No substantial change
AB30,stat,3559501,0.298254,304.5,258.5,0.23627794759139775,No substantial change
AB30,stat,3560501,0.299155,348,269.5,0.36880203309622295,No substantial change
AB30,stat,3561501,0.300056,367.5,322.5,0.1884450894131103,No substantial change
AB30,stat,3562501,0.300957,403.5,303.5,0.41087215702209817,No substantial change
AB30,stat,3563501,0.301858,361,312.5,0.20814264733772161,No substantial change
AB30,stat,3564501,0.302759,358,311.5,0.2007274242402547,No substantial change
AB30,stat,3565501,0.30366,321.5,311.5,0.04558657430394543,No substantial change
AB30,stat,3566501,0.304561,344.5,286,0.26848883592590195,No substantial change
AB30,stat,3567501,0.305462,401.5,324,0.3094061746326898,No substantial change
AB30,stat,3568501,0.306363,347.5,319,0.12345655384600036,No substantial change
AB30,stat,3569501,0.307265,383,278.5,0.4596670645849254,No substantial change
AB30,stat,3570501,0.308166,351.5,290.5,0.2749865256680063,No substantial change
AB30,stat,3571501,0.309067,389,337.5,0.20488265304799871,No substantial change
AB30,stat,3572501,0.309968,391,253.5,0.6251828603040118,No substantial change
AB30,stat,3573501,0.310869,360.5,261,0.4659494526709381,No substantial change
AB30,stat,3574501,0.31177,332.5,274.5,0.2765481913833534,No substantial change
AB30,stat,3575501,0.312671,337.5,282.5,0.2566366346356433,No substantial change
AB30,stat,3576501,0.313572,383.5,311.5,0.2999944144789316,No substantial change
AB30,stat,3577501,0.314473,358,310,0.2076913719900188,No substantial change
AB30,stat,3578501,0.315374,351,311,0.1745564501739582,No substantial change
AB30,stat,3579501,0.316275,338,334.5,0.015017035640723556,No substantial change
AB30,stat,3580501,0.317176,358,323.5,0.14619387527174899,No substantial change
AB30,stat,3581501,0.318077,363,292,0.31400117911573344,No substantial change
AB30,stat,3582501,0.318978,409,318.5,0.36080747068544844,No substantial change
AB30,stat,3583501,0.319879,345,285.5,0.2731056163026887,No substantial change
AB30,stat,3584501,0.320781,377.5,297.5,0.34358697601713534,No substantial change
AB30,stat,3585501,0.321682,368.5,316,0.22174006091796677,No substantial change
AB30,stat,3586501,0.322583,339,313.5,0.11281983033430508,No substantial change
AB30,stat,3587501,0.323484,349.5,307.5,0.18470604514883407,No substantial change
AB30,stat,3588501,0.324385,295,275,0.10128333583718169,No substantial change
AB30,stat,3589501,0.325286,352.5,308,0.1946929065912545,No substantial change
AB30,stat,3590501,0.326187,282.5,317,-0.16623197283685717,No substantial change
AB30,stat,3591501,0.327088,326.5,327.5,-0.004411914878381895,No substantial change
AB30,stat,3592501,0.327989,331,329.5,0.006552751799165949,No substantial change
AB30,stat,3593501,0.32889,380,305.5,0.3148270385122183,No substantial change
AB30,stat,3594501,0.329791,381.5,326.5,0.22460006528809964,No substantial change
AB30,stat,3595501,0.330692,392,317.5,0.30409706245567997,No substantial change
AB30,stat,3596501,0.331593,291.5,299,-0.03664960099760857,No substantial change
AB30,stat,3597501,0.332494,317,317,0,No substantial change
AB30,stat,3598501,0.333396,353,320,0.14159627838381783,No substantial change
AB30,stat,3599501,0.334297,441.5,417.5,0.08063724028705138,No substantial change
AB30,stat,3600501,0.335198,354.5,270,0.3928262201886851,No substantial change
AB30,stat,3601501,0.336099,315,313,0.009189171454660604,No substantial change
AB30,stat,3602501,0.337,328,292.5,0.16525919014731683,No substantial change
AB30,stat,3603501,0.337901,325.5,315,0.04730571477835682,No substantial change
AB30,stat,3604501,0.338802,291.5,272,0.09988923195015713,No substantial change
AB30,stat,3605501,0.339703,321,301,0.09280981036260107,No substantial change
AB30,stat,3606501,0.340604,337.5,286,0.23887235515980373,No substantial change
AB30,stat,3607501,0.341505,303.5,253,0.2625591315613719,No substantial change
AB30,stat,3608501,0.342406,306.5,315.5,-0.04175293129176745,No substantial change
AB30,stat,3609501,0.343307,351,290.5,0.2729328669000319,No substantial change
AB30,stat,3610501,0.344208,346,296,0.22517486200777478,No substantial change
AB30,stat,3611501,0.345109,344.5,366,-0.08733966557975113,No substantial change
AB30,stat,3612501,0.34601,273,299,-0.13124453327825267,No substantial change
AB30,stat,3613501,0.346912,286.5,293.5,-0.03482536435314734,No substantial change
AB30,stat,3614501,0.347813,321.5,321,0.002245440205644109,No substantial change
AB30,stat,3615501,0.348714,341.5,292,0.22591720941007332,No substantial change
AB30,stat,3616501,0.349615,289.5,277.5,0.06107557675176829,No substantial change
AB30,stat,3617501,0.350516,287.5,255,0.17306470897287962,No substantial change
AB30,stat,3618501,0.351417,337.5,320,0.0768155970508309,No substantial change
AB30,stat,3619501,0.352318,267,281,-0.07373038853337209,No substantial change
AB30,stat,3620501,0.353219,335,325.5,0.04150355217949916,No substantial change
AB30,stat,3621501,0.35412,362,345,0.06939333541767408,No substantial change
AB30,stat,3622501,0.355021,345.5,276.5,0.3214062301535514,No substantial change
AB30,stat,3623501,0.355922,276,245,0.17188651777559844,No substantial change
AB30,stat,3624501,0.356823,336.5,271,0.31231365325644544,No substantial change
AB30,stat,3625501,0.357724,361.5,307,0.23575699158093852,No substantial change
AB30,stat,3626501,0.358625,333,304,0.13145085362767672,No substantial change
AB30,stat,3627501,0.359527,388.5,296,0.3923174227787603,No substantial change
AB30,stat,3628501,0.360428,378.5,348,0.12120599413700336,No substantial change
AB30,stat,3629501,0.361329,378,324.5,0.22016775622193427,No substantial change
AB30,stat,3630501,0.36223,354.5,281,0.33521549701859,No substantial change
AB30,stat,3631501,0.363131,304.5,288,0.08037341646402014,No substantial change
AB30,stat,3632501,0.364032,303,294.5,0.04105015964249013,No substantial change
AB30,stat,3633501,0.364933,321.5,279.5,0.20197045448475734,No substantial change
AB30,stat,3634501,0.365834,313.5,308,0.025535092107137478,No substantial change
AB30,stat,3635501,0.366735,326.5,342.5,-0.06902099630145835,No substantial change
AB30,stat,3636501,0.367636,424,474.5,-0.16234382245791026,No substantial change
AB30,stat,3637501,0.368537,393.5,366.5,0.10255043737367449,No substantial change
AB30,stat,3638501,0.369438,342.5,261,0.39205418127800457,No substantial change
