strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,t_test_p,t_test_p_adj_BH,mwu_p,category
AB30,stat,3078501,-0.046497,407.5,353.5,0.20508984430904098,0.2841153920147672,0.4608522105842946,0.3333333333333333,Not significant
AB30,stat,3079501,-0.046187,387.5,325.5,0.2515387669959644,0.12293273507808024,0.35120091819068305,0.3333333333333333,Not significant
AB30,stat,3080501,-0.045877,398.5,361,0.1425808871033008,0.06457505430570068,0.3333260269052592,0.3333333333333333,Not significant
AB30,stat,3081501,-0.045567,383,300.5,0.34997940121377163,0.11189725751894071,0.34467854590411445,0.3333333333333333,Not significant
AB30,stat,3082501,-0.045257,358,334.5,0.09795337662279538,0.45539714766309247,0.6047186584832008,0.3333333333333333,Not significant
AB30,stat,3083501,-0.044947,373,357.5,0.06123238858948616,0.5854797871680126,0.71057670052819,0.6666666666666667,Not significant
AB30,stat,3084501,-0.044637,310,279,0.15200309344505006,0.39395758426746635,0.5557770844325571,0.3333333333333333,Not significant
AB30,stat,3085501,-0.044327,353.5,296.5,0.25367811026339515,0.012237034670930945,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,3086501,-0.044017,345,302,0.19204781234045243,0.1581297749441162,0.36985129228699387,0.3333333333333333,Not significant
AB30,stat,3087501,-0.043707,372,335.5,0.14898985490784789,0.10048904312377253,0.3390539391147853,0.3333333333333333,Not significant
AB30,stat,3088501,-0.043397,404,333,0.27883311568053254,0.1507911715161268,0.3656028311751608,0.3333333333333333,Not significant
AB30,stat,3089501,-0.043087,310.5,328.5,-0.08130010210184817,0.46246444510760043,0.6110734466757135,0.6666666666666666,Not significant
AB30,stat,3090501,-0.042777,307.5,358.5,-0.2213867084753026,0.18365466487353185,0.3856392042451003,0.3333333333333333,Not significant
AB30,stat,3091501,-0.042467,339.5,350,-0.043943347587597055,0.6700862779522101,0.7754545059210004,0.6666666666666666,Not significant
AB30,stat,3092501,-0.042157,362.5,344.5,0.0734770121980056,0.24075970722420437,0.42670638786969445,0.3333333333333333,Not significant
AB30,stat,3093501,-0.041847,317.5,336,-0.08170464111923213,0.6793858870024497,0.7808163442770133,0.6666666666666666,Not significant
AB30,stat,3094501,-0.041538,325,333.5,-0.03724704326876806,0.7911905339044906,0.8592942911091641,0.6666666666666666,Not significant
AB30,stat,3095501,-0.041228,301.5,316,-0.06776655627701816,0.690528951825388,0.7890198990802086,0.6666666666666666,Not significant
AB30,stat,3096501,-0.040918,353.5,352.5,0.004086957523242949,0.9857015183126928,0.9912548282277911,1,Not significant
AB30,stat,3097501,-0.040608,376.5,344,0.1302412999698303,0.09990375020589232,0.3390539391147853,0.3333333333333333,Not significant
AB30,stat,3098501,-0.040298,343,341.5,0.0063229978827218205,0.9523460239125905,0.9714442254337529,1,Not significant
AB30,stat,3099501,-0.039988,410,473.5,-0.207740515962939,0.11566463535801577,0.3479488797578737,0.3333333333333333,Not significant
AB30,stat,3100501,-0.039678,297,310,-0.06180528447347183,0.5837023221849788,0.7096117431555955,1,Not significant
AB30,stat,3101501,-0.039368,277,238.5,0.21589671004367683,0.3848668546963766,0.5480431867381933,0.3333333333333333,Not significant
AB30,stat,3102501,-0.039058,341.5,313,0.12572292135747215,0.42488948518395286,0.5809056873145905,0.6666666666666667,Not significant
AB30,stat,3103501,-0.038748,358.5,300,0.25701061820602394,0.010901740475176419,0.3319718438197075,0.3333333333333333,Not significant
AB30,stat,3104501,-0.038438,368.5,277.5,0.40917684785760133,0.12515538452169112,0.3513142009960215,0.3333333333333333,Not significant
AB30,stat,3105501,-0.038128,335.5,295.5,0.18315463602265122,0.07578530040092617,0.3347264257784854,0.3333333333333333,Not significant
AB30,stat,3106501,-0.037818,335.5,304,0.1422414427565981,0.1702049831116207,0.3753788063305839,0.3333333333333333,Not significant
AB30,stat,3107501,-0.037508,359,306.5,0.22809677013226973,0.048815090640890485,0.3319718438197075,0.3333333333333333,Not significant
