Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
PID-2861-39_S234_R2_001	(1, 0.0001910409438950956)	(2, 0.0)	(3, 0.001814888967003408)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.0002865614158426434)	(35, 1.910409438950956e-05)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 9.55204719475478e-05)	(65, 1.910409438950956e-05)	(70, 0.0)	(75, 0.0)	(80, 5.731228316852868e-05)	(85, 1.910409438950956e-05)	(90, 0.00021014503828460516)	(95, 0.0)	(100, 0.0)	(105, 1.910409438950956e-05)	(110, 0.0)	(115, 9.55204719475478e-05)	(120, 0.0005922269260747964)	(125, 0.0)	(130, 1.910409438950956e-05)	(135, 7.641637755803824e-05)	(140, 0.0)	(145, 0.0)	(150, 6.124962714289477e-05)
PID-2861-3_S198_R1_001	(1, 0.00034035176489407686)	(2, 0.023938074130883405)	(3, 0.0013614070595763075)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09071509040310129)	(35, 0.0792792711026603)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 6.807035297881537e-05)	(115, 0.0)	(120, 0.00022690117659605126)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 4.538045155364514e-05)	(145, 0.0)	(150, 0.0)
PID-2861-3_S198_R2_001	(1, 0.0)	(2, 0.0)	(3, 0.0011345058829802562)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 2.2690117659605123e-05)	(25, 0.0)	(30, 0.000181520941276841)	(35, 4.538023531921025e-05)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 6.807035297881537e-05)	(65, 4.538023531921025e-05)	(70, 2.2690117659605123e-05)	(75, 0.0)	(80, 0.0)	(85, 4.538023531921025e-05)	(90, 9.07604706384205e-05)	(95, 0.0)	(100, 2.2690117659605123e-05)	(105, 4.538023531921025e-05)	(110, 0.0)	(115, 2.2690117659605123e-05)	(120, 0.000363041882553682)	(125, 2.2690117659605123e-05)	(130, 2.2690117659605123e-05)	(135, 4.538023531921025e-05)	(140, 2.269046260861357e-05)	(145, 2.2815964604225154e-05)	(150, 7.275521072819236e-05)
PID-2861-40_S235_R1_001	(1, 0.0003135775963441033)	(2, 0.03376185453971513)	(3, 0.0021950431744087234)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09756444280919535)	(35, 0.09543211515405545)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 4.1810346179213775e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 2.0905173089606888e-05)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 4.1810346179213775e-05)	(115, 8.362069235842755e-05)	(120, 0.0003553879425233171)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 2.0905352271910065e-05)	(145, 0.0)	(150, 0.0)
PID-2861-40_S235_R2_001	(1, 0.0)	(2, 0.0)	(3, 0.0015678879817205165)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.00029267242325449645)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 8.362069235842755e-05)	(65, 4.1810346179213775e-05)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 4.1810346179213775e-05)	(90, 0.00010452586544803445)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 0.0005017241541505653)	(125, 0.0)	(130, 0.0)	(135, 2.0905173089606888e-05)	(140, 0.0)	(145, 0.0)	(150, 0.00013390941162213176)
PID-2861-4_S199_R1_001	(1, 0.00010961943421025228)	(2, 0.025431708736778524)	(3, 0.002302008118415298)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09745167701291427)	(35, 0.09120336926292989)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 8.769554736820181e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 6.577166052615137e-05)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 4.3847773684100905e-05)	(115, 2.1923886842050452e-05)	(120, 0.0003727060763148577)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 2.1923992587059627e-05)	(145, 0.0)	(150, 0.0)
PID-2861-4_S199_R2_001	(1, 0.00021923886842050455)	(2, 0.0)	(3, 0.002192388684205045)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.00035078218947280724)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 0.00010961943421025228)	(65, 4.3847773684100905e-05)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 4.3847773684100905e-05)	(90, 0.00024116275526255498)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 0.0005042493973671605)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.00014028039244842592)
PID-2861-5_S200_R1_001	(1, 0.0)	(2, 0.028239291823908177)	(3, 0.003267356078799293)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09762393198298175)	(35, 0.09645701909769629)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 2.3338257705709236e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 2.3338257705709236e-05)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 0.0003267356078799293)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
PID-2861-5_S200_R2_001	(1, 0.00011669128852854617)	(2, 0.0)	(3, 0.0021004431935138317)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.00025672083476280163)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 2.3338257705709236e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 0.00011669128852854617)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 0.0005134416695256033)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
PID-2861-6_S201_R1_001	(1, 0.00022002950595674878)	(2, 0.029373939045225967)	(3, 0.0019802655536107394)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09896927177934561)	(35, 0.0917082980827729)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 6.600885178702464e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 2.200295059567488e-05)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 6.600885178702464e-05)	(115, 0.0)	(120, 0.0003080413083394483)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 8.801251890068843e-05)	(145, 2.212423154247266e-05)	(150, 0.0)
PID-2861-6_S201_R2_001	(1, 0.00022002950595674878)	(2, 0.0)	(3, 0.0015402065416972417)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.00017602360476539903)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 4.400590119134976e-05)	(65, 2.200295059567488e-05)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 2.200295059567488e-05)	(90, 0.00011001475297837439)	(95, 0.0)	(100, 0.0)	(105, 4.400590119134976e-05)	(110, 0.0)	(115, 8.801180238269952e-05)	(120, 0.0004180560613178227)	(125, 4.400590119134976e-05)	(130, 2.200295059567488e-05)	(135, 2.200295059567488e-05)	(140, 0.0)	(145, 0.0)	(150, 0.0001411091034421449)
PID-2861-7_S202_R1_001	(1, 0.0)	(2, 0.026436995270256315)	(3, 0.003924241485428671)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09672222566453932)	(35, 0.09411983394262347)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 8.261561021955099e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 0.0)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 4.1307805109775495e-05)	(115, 2.0653902554887748e-05)	(120, 0.000578309271536857)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 4.1308223166023325e-05)	(145, 2.0765145785859017e-05)	(150, 0.0)
PID-2861-7_S202_R2_001	(1, 0.00010326951277443873)	(2, 0.0)	(3, 0.0027882768449098458)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.0004130780510977549)	(35, 2.0653902554887748e-05)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 0.00010326951277443873)	(65, 4.1307805109775495e-05)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 4.1307805109775495e-05)	(90, 0.0002271929281037652)	(95, 0.0)	(100, 0.0)	(105, 4.1307805109775495e-05)	(110, 0.0)	(115, 4.1307805109775495e-05)	(120, 0.0006196170766466324)	(125, 2.0653902554887748e-05)	(130, 2.0653902554887748e-05)	(135, 2.0653902554887748e-05)	(140, 0.0)	(145, 0.0)	(150, 0.0)
PID-2861-8_S203_R1_001	(1, 0.00020422542402303662)	(2, 0.025017614442821988)	(3, 0.001633803392184293)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09906975319357507)	(35, 0.08830707334756104)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 4.0845084804607326e-05)	(65, 0.0)	(70, 0.0)	(75, 6.1267627206911e-05)	(80, 0.0)	(85, 0.0)	(90, 4.0845084804607326e-05)	(95, 0.0)	(100, 0.0)	(105, 0.00010211271201151831)	(110, 2.0422542402303663e-05)	(115, 4.0845084804607326e-05)	(120, 0.00038802830564376963)	(125, 0.0)	(130, 0.0)	(135, 6.1267627206911e-05)	(140, 0.00018380464588707492)	(145, 0.0)	(150, 0.0)
PID-2861-8_S203_R2_001	(1, 0.00010211271201151831)	(2, 0.0)	(3, 0.0014295779681612565)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.0002654930512299476)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 8.169016960921465e-05)	(65, 2.0422542402303663e-05)	(70, 0.0)	(75, 0.0)	(80, 8.169016960921465e-05)	(85, 2.0422542402303663e-05)	(90, 0.00018380288162073296)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0002859155936322513)	(120, 0.0006739438992760209)	(125, 0.0)	(130, 2.0422542402303663e-05)	(135, 2.0422542402303663e-05)	(140, 0.0)	(145, 0.0)	(150, 0.00013063169569085223)
PID-2861-9_S204_R1_001	(1, 0.00038301555809196967)	(2, 0.029875213531173637)	(3, 0.001819323900936856)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.09625180974851198)	(35, 0.09196203549788193)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 3.830155580919697e-05)	(65, 0.0)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 0.0)	(90, 3.830155580919697e-05)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 3.830155580919697e-05)	(115, 0.0)	(120, 0.00042131711390116665)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 1.915102363178863e-05)	(145, 0.0)	(150, 0.0)
PID-2861-9_S204_R2_001	(1, 9.575388952299242e-05)	(2, 0.0)	(3, 0.0017235700114138636)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0)	(25, 0.0)	(30, 0.00030641244647357577)	(35, 0.0)	(40, 0.0)	(45, 0.0)	(50, 0.0)	(55, 0.0)	(60, 7.660311161839394e-05)	(65, 3.830155580919697e-05)	(70, 0.0)	(75, 0.0)	(80, 0.0)	(85, 3.830155580919697e-05)	(90, 0.00015320622323678788)	(95, 0.0)	(100, 0.0)	(105, 0.0)	(110, 0.0)	(115, 0.0)	(120, 0.0005553725592333561)	(125, 0.0)	(130, 0.0)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 6.12968576165943e-05)
