Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
PID-2861-31_S226_R2_001	(1, 38.53152428112899)	(2, 37.83062196426712)	(3, 38.28150771182669)	(4, 37.94249789333156)	(5, 38.4434627001335)	(6, 38.65370158213167)	(7, 38.617321075205695)	(8, 38.9949496766619)	(9, 38.67217588077677)	(10, 38.7600799113779)	(15, 38.85826410521033)	(20, 38.92066315081853)	(25, 38.975975458496265)	(30, 38.9730047246182)	(35, 38.954207750646205)	(40, 38.93843604722724)	(45, 38.96666483615327)	(50, 39.01158639234214)	(55, 38.96842667373623)	(60, 38.895033185945444)	(65, 38.89242224263139)	(70, 38.81940066466573)	(75, 38.755260990181505)	(80, 38.73981953662762)	(85, 38.76545631858508)	(90, 38.73269492600623)	(95, 38.74311143092495)	(100, 38.70209227681149)	(105, 38.66116401715633)	(110, 38.606188018974215)	(115, 38.51503072422054)	(120, 38.49748733631897)	(125, 38.521889468551464)	(130, 38.4279606502741)	(135, 38.3299491559124)	(140, 38.06610433397393)	(145, 38.25310160777055)	(150, 37.95321732416044)
PID-2861-32_S227_R1_001	(1, 39.19263438672871)	(2, 38.5681767935564)	(3, 38.97073194342878)	(4, 38.685874332988405)	(5, 39.07411268980151)	(6, 39.03412927760633)	(7, 39.09337966057793)	(8, 39.20778841914819)	(9, 39.11821950584563)	(10, 39.170264397573575)	(15, 39.36574827613724)	(20, 39.44155611400584)	(25, 39.43119423037426)	(30, 39.399897176541074)	(35, 39.414230191112964)	(40, 39.43089387075379)	(45, 39.452594068420765)	(50, 39.46905524079135)	(55, 39.447271319188346)	(60, 39.4309477680376)	(65, 39.44389933766517)	(70, 39.417447806629106)	(75, 39.402102255705984)	(80, 39.343582364076155)	(85, 39.31700001439005)	(90, 39.34504543985808)	(95, 39.38534595646094)	(100, 39.36755252695845)	(105, 39.34520660843492)	(110, 39.271470937982805)	(115, 39.25475964035337)	(120, 39.18086751079581)	(125, 38.973530415990226)	(130, 38.90181720186756)	(135, 39.12033144213172)	(140, 39.157650567567245)	(145, 39.205907578900714)	(150, 38.98489345177752)
PID-2861-32_S227_R2_001	(1, 38.60706132909132)	(2, 37.90987379924832)	(3, 38.35463104562039)	(4, 38.06966093114099)	(5, 38.48724452752882)	(6, 38.78044051872211)	(7, 38.633928863434484)	(8, 38.9660146229087)	(9, 38.69754335657109)	(10, 38.76032165689669)	(15, 38.89474880856915)	(20, 38.95885308673145)	(25, 39.00693365008889)	(30, 38.997383888636705)	(35, 38.97439120270742)	(40, 38.955525060274695)	(45, 38.9807950372637)	(50, 39.022588979575275)	(55, 38.97595631703638)	(60, 38.89931542600439)	(65, 38.89393877948816)	(70, 38.81878294177132)	(75, 38.756032898274114)	(80, 38.74168575528802)	(85, 38.76714934387906)	(90, 38.73689360650012)	(95, 38.75243904832048)	(100, 38.70450918804788)	(105, 38.66112815387413)	(110, 38.60861283828068)	(115, 38.517055481497664)	(120, 38.49817835029834)	(125, 38.51775300653962)	(130, 38.43033736821656)	(135, 38.327665658927)	(140, 38.070764326400955)	(145, 38.25465832623787)	(150, 37.96010024012218)
PID-2861-33_S228_R1_001	(1, 39.24091326544284)	(2, 38.580592825131774)	(3, 38.9855809168221)	(4, 38.758891849161955)	(5, 39.134078715835166)	(6, 39.18653536804513)	(7, 39.1664491799791)	(8, 39.24996731609518)	(9, 39.15866026035065)	(10, 39.20839826129746)	(15, 39.399439866893275)	(20, 39.470042947868976)	(25, 39.458958516207566)	(30, 39.42006101536915)	(35, 39.440709772609345)	(40, 39.45545382718375)	(45, 39.47804234372424)	(50, 39.49129714907028)	(55, 39.468283132750244)	(60, 39.45516019985497)	(65, 39.466341424595996)	(70, 39.43816879186484)	(75, 39.423221731670424)	(80, 39.367152553851305)	(85, 39.33823091158456)	(90, 39.36502797823455)	(95, 39.404071643119366)	(100, 39.38012867308218)	(105, 39.35349108764727)	(110, 39.2836110314878)	(115, 39.261964461024135)	(120, 39.18996275252884)	(125, 38.99095228312301)	(130, 38.923488156246115)	(135, 39.12312095968065)	(140, 39.15392990228828)	(145, 39.202414321698335)	(150, 38.96843995033311)
PID-2861-33_S228_R2_001	(1, 38.711089709807524)	(2, 37.99489237860061)	(3, 38.386595782517645)	(4, 37.87877316395627)	(5, 38.472735127199265)	(6, 38.72745683491502)	(7, 38.60320765120061)	(8, 38.93379174709073)	(9, 38.67042687209753)	(10, 38.725671035076935)	(15, 38.848793131589055)	(20, 38.915169148342706)	(25, 38.96700346652397)	(30, 38.95300874629413)	(35, 38.93002006507548)	(40, 38.913870561992645)	(45, 38.93581725596491)	(50, 38.976239735020826)	(55, 38.934324433837624)	(60, 38.857040356705234)	(65, 38.85371788552594)	(70, 38.77972379867364)	(75, 38.711771808690756)	(80, 38.70236144257418)	(85, 38.729510277362515)	(90, 38.696794541260076)	(95, 38.71731954627431)	(100, 38.665313079327284)	(105, 38.62349457122371)	(110, 38.563084646035335)	(115, 38.47016913616237)	(120, 38.45081669160929)	(125, 38.47469177656715)	(130, 38.383586752015646)	(135, 38.27696430267976)	(140, 38.00915188457962)	(145, 38.1965133097361)	(150, 37.8925109364594)
PID-2861-34_S229_R1_001	(1, 39.27596391230645)	(2, 38.7033323094076)	(3, 39.08793929258109)	(4, 38.792004277734165)	(5, 39.19179494180689)	(6, 39.1541053733347)	(7, 39.19528994163623)	(8, 39.34405042265379)	(9, 39.24640886492144)	(10, 39.2567491495728)	(15, 39.45830688191861)	(20, 39.523817195126114)	(25, 39.51676075406441)	(30, 39.481693800698544)	(35, 39.499125112347414)	(40, 39.515792347861705)	(45, 39.53570474532691)	(50, 39.54860894000932)	(55, 39.52992889404644)	(60, 39.52180256436511)	(65, 39.52945288235094)	(70, 39.50357441095828)	(75, 39.491216309999196)	(80, 39.436463132985196)	(85, 39.40995938427933)	(90, 39.43514067601852)	(95, 39.47335449446511)	(100, 39.452969725929215)	(105, 39.432730582386206)	(110, 39.36455032594969)	(115, 39.346512395189826)	(120, 39.2817201952285)	(125, 39.09878971978566)	(130, 39.04117592181758)	(135, 39.230039250486364)	(140, 39.258240559798026)	(145, 39.30903074720884)	(150, 39.081239760920724)
PID-2861-34_S229_R2_001	(1, 38.864434508572536)	(2, 38.20103530268382)	(3, 38.65911464555104)	(4, 38.254061003219675)	(5, 38.649733210462244)	(6, 38.8925583353243)	(7, 38.827650545524875)	(8, 39.12631375359796)	(9, 38.86310568051242)	(10, 38.926751083654736)	(15, 39.01467217311171)	(20, 39.06760412755839)	(25, 39.11233557459299)	(30, 39.10759593615254)	(35, 39.08693311489584)	(40, 39.069660170426744)	(45, 39.09299839584968)	(50, 39.12949748000501)	(55, 39.090549165500526)	(60, 39.023913899222954)	(65, 39.01579849141609)	(70, 38.94893614116523)	(75, 38.89048590964424)	(80, 38.876774406407506)	(85, 38.89700399331035)	(90, 38.861324049740034)	(95, 38.873967484669556)	(100, 38.835790982627394)	(105, 38.792442973025246)	(110, 38.73973127638031)	(115, 38.65723926868949)	(120, 38.631168754337466)	(125, 38.648833065974955)	(130, 38.56405656620818)	(135, 38.47841450788992)	(140, 38.22892402859354)	(145, 38.39827332693995)	(150, 38.11775519830934)
PID-2861-35_S230_R1_001	(1, 39.26280305015035)	(2, 38.64897072495555)	(3, 39.02453149959543)	(4, 38.740132105174084)	(5, 39.14037044164118)	(6, 39.12134525633922)	(7, 39.1912881993309)	(8, 39.31133744316904)	(9, 39.19430218189153)	(10, 39.23586175557529)	(15, 39.4393556568975)	(20, 39.50347373082353)	(25, 39.494302877425966)	(30, 39.458958599471856)	(35, 39.47723028913367)	(40, 39.4951440104052)	(45, 39.51296453006216)	(50, 39.529483936632175)	(55, 39.505043783892816)	(60, 39.49500304875929)	(65, 39.508244169682584)	(70, 39.482573384679235)	(75, 39.46506910134632)	(80, 39.411592704307445)	(85, 39.386311418588846)	(90, 39.4147272461705)	(95, 39.4489568142668)	(100, 39.43428474716164)	(105, 39.40768751028811)	(110, 39.34283495199653)	(115, 39.32462307829631)	(120, 39.26368545150618)	(125, 39.0759212933231)	(130, 39.01190244897675)	(135, 39.207939293754336)	(140, 39.22931858490584)	(145, 39.28046696610856)	(150, 39.05866236594092)
PID-2861-35_S230_R2_001	(1, 38.66354680830839)	(2, 38.033334647120604)	(3, 38.502428574409436)	(4, 38.26410833644392)	(5, 38.523092902534756)	(6, 38.695859019806505)	(7, 38.70384375514406)	(8, 39.03109270778512)	(9, 38.76795811955309)	(10, 38.8175154118839)	(15, 38.92040443009067)	(20, 38.97910846395856)	(25, 39.033997259594315)	(30, 39.02529844223471)	(35, 39.00099739638276)	(40, 38.98012672637443)	(45, 39.00685472372213)	(50, 39.04845510209286)	(55, 39.007628158016146)	(60, 38.93413427987842)	(65, 38.933347862274914)	(70, 38.8630367497212)	(75, 38.78973298432961)	(80, 38.7777113671193)	(85, 38.81089114190526)	(90, 38.7733132710289)	(95, 38.791841844742805)	(100, 38.74943279166657)	(105, 38.707749876542636)	(110, 38.65106103778375)	(115, 38.56051265524908)	(120, 38.54785300111517)	(125, 38.56898148255483)	(130, 38.47797404729171)	(135, 38.38390162360922)	(140, 38.11853733832998)	(145, 38.302909481405116)	(150, 37.99850105372076)
PID-2861-36_S231_R1_001	(1, 39.24511306906563)	(2, 38.650310446230186)	(3, 39.037025181990565)	(4, 38.82793398361383)	(5, 39.14199288322842)	(6, 39.14229237913936)	(7, 39.1403793490082)	(8, 39.29201038502071)	(9, 39.17885334246796)	(10, 39.20793963659915)	(15, 39.402361150887906)	(20, 39.462194443976486)	(25, 39.457004179839814)	(30, 39.41603051863333)	(35, 39.43344470837521)	(40, 39.4480739605152)	(45, 39.47007418139344)	(50, 39.48430922204066)	(55, 39.458909722573196)	(60, 39.44609691313309)	(65, 39.45753578508173)	(70, 39.42602057911279)	(75, 39.40874266001037)	(80, 39.35039935907875)	(85, 39.32046773773892)	(90, 39.352078033659595)	(95, 39.390644122111965)	(100, 39.370462590152954)	(105, 39.34384863476661)	(110, 39.278668216558)	(115, 39.25586796722766)	(120, 39.1790337887543)	(125, 38.976943681665794)	(130, 38.910767065183414)	(135, 39.12388086801403)	(140, 39.157093492894774)	(145, 39.2114734391908)	(150, 38.97469967554191)
PID-2861-36_S231_R2_001	(1, 38.7949164312816)	(2, 38.20696664925847)	(3, 38.635172799781365)	(4, 38.337700358084795)	(5, 38.68094887791985)	(6, 38.949121260278794)	(7, 38.82770936168062)	(8, 39.083636104980805)	(9, 38.85961316359403)	(10, 38.894989620594835)	(15, 38.98497616199734)	(20, 39.03627606784331)	(25, 39.07324509435057)	(30, 39.062185833469044)	(35, 39.04172127787418)	(40, 39.02343443192177)	(45, 39.04606359421299)	(50, 39.080800627443935)	(55, 39.0439895850297)	(60, 38.96665375090551)	(65, 38.96173303308868)	(70, 38.888721171178766)	(75, 38.829497352268966)	(80, 38.81480483161778)	(85, 38.83566284996565)	(90, 38.79985624196274)	(95, 38.812866344334196)	(100, 38.76601020906686)	(105, 38.72135611748476)	(110, 38.672443194049016)	(115, 38.57766658992084)	(120, 38.56005061480895)	(125, 38.57746705077018)	(130, 38.49174907483841)	(135, 38.40197929360146)	(140, 38.1455161448098)	(145, 38.32103135931922)	(150, 38.03019704194337)
PID-2861-37_S232_R1_001	(1, 33.259839265418705)	(2, 27.871322488915244)	(3, 30.110955377959865)	(4, 29.54658293014919)	(5, 32.312286896403016)	(6, 33.794575994034226)	(7, 33.95381913091917)	(8, 34.89492055363135)	(9, 34.77578469292867)	(10, 35.369052528492425)	(15, 36.65074594682012)	(20, 37.17915391975849)	(25, 37.42143457186112)	(30, 37.505533168915065)	(35, 37.622785856434994)	(40, 37.63423853227494)	(45, 37.777896973535846)	(50, 37.89531138394361)	(55, 37.88583801655863)	(60, 37.81603212894705)	(65, 37.91459773677803)	(70, 37.84517010103188)	(75, 37.79156615139958)	(80, 37.6753448965198)	(85, 37.512962538689955)	(90, 37.69172562813619)	(95, 37.85661109688549)	(100, 37.83998239017444)	(105, 37.807889381544726)	(110, 37.63057461040508)	(115, 37.661151017731115)	(120, 37.36718642605895)	(125, 36.66534053898645)	(130, 36.40539076292772)	(135, 37.14275009770758)	(140, 37.4220850389119)	(145, 37.62572040928434)	(150, 37.28213818395929)
PID-2861-37_S232_R2_001	(1, 39.33316262584062)	(2, 38.93548604466247)	(3, 39.29205356621429)	(4, 38.898837841358834)	(5, 39.27213020489391)	(6, 39.46363705790129)	(7, 39.31170738938828)	(8, 39.558182055048675)	(9, 39.299703957269216)	(10, 39.364535069159004)	(15, 39.425856794382824)	(20, 39.465318975934736)	(25, 39.49257287637633)	(30, 39.48687034765929)	(35, 39.45691297960944)	(40, 39.44531385470996)	(45, 39.455036994110586)	(50, 39.46891102096557)	(55, 39.444140465312685)	(60, 39.4009919003787)	(65, 39.39246101804558)	(70, 39.33541057398149)	(75, 39.29452343409567)	(80, 39.26298028328459)	(85, 39.272599201268626)	(90, 39.233761449755846)	(95, 39.24561304205245)	(100, 39.21773561003221)	(105, 39.18310355206354)	(110, 39.140989115151186)	(115, 39.063027901690454)	(120, 39.02848658823107)	(125, 39.03548649389271)	(130, 38.966716531223746)	(135, 38.89354590908478)	(140, 38.68151224517591)	(145, 38.81987595929851)	(150, 38.540559528941145)
PID-2861-38_S233_R1_001	(1, 39.23929739782744)	(2, 38.62284767817352)	(3, 39.00976467795262)	(4, 38.78248499275418)	(5, 39.15541447863513)	(6, 39.18063600107427)	(7, 39.12167578849339)	(8, 39.30205422132354)	(9, 39.117826014026015)	(10, 39.216872278232366)	(15, 39.41200817985413)	(20, 39.478392957479244)	(25, 39.47118837954743)	(30, 39.43920921965988)	(35, 39.45581934658328)	(40, 39.46976286305894)	(45, 39.49095128843702)	(50, 39.50903496236845)	(55, 39.485919449885564)	(60, 39.47525520796573)	(65, 39.48741389566928)	(70, 39.457336524368614)	(75, 39.44271104784445)	(80, 39.38782206342412)	(85, 39.3595837843833)	(90, 39.38756907824483)	(95, 39.42635867248777)	(100, 39.409392533087434)	(105, 39.38665539843791)	(110, 39.31873034438066)	(115, 39.299311348676824)	(120, 39.228926472057516)	(125, 39.03550097023482)	(130, 38.9680661207931)	(135, 39.17724306651036)	(140, 39.206129423195925)	(145, 39.25834187064014)	(150, 39.0273769790912)
PID-2861-38_S233_R2_001	(1, 38.75472261916656)	(2, 38.13039919411388)	(3, 38.553174093217706)	(4, 38.160280776884484)	(5, 38.641055278178285)	(6, 38.83847904576923)	(7, 38.71414232982851)	(8, 39.05022397437883)	(9, 38.786686746601426)	(10, 38.83101048330252)	(15, 38.95510081367733)	(20, 39.01551587436169)	(25, 39.063283142662556)	(30, 39.05589560878225)	(35, 39.03149720478875)	(40, 39.01427368046689)	(45, 39.03796262602283)	(50, 39.07794748357659)	(55, 39.03811955016302)	(60, 38.96217266605131)	(65, 38.95799474414124)	(70, 38.884323626707534)	(75, 38.820755417411796)	(80, 38.80893844302288)	(85, 38.8301866315665)	(90, 38.800745756311116)	(95, 38.81088386238706)	(100, 38.76919557129278)	(105, 38.725909440471945)	(110, 38.67228538194804)	(115, 38.583995020958355)	(120, 38.559493589667206)	(125, 38.581887544421356)	(130, 38.49719177284864)	(135, 38.40312015054452)	(140, 38.15229801402877)	(145, 38.323492806279376)	(150, 38.030415478658384)
PID-2861-39_S234_R1_001	(1, 39.220092540233225)	(2, 38.5789553117024)	(3, 39.011466277452584)	(4, 38.793522947838184)	(5, 39.13752273387232)	(6, 39.11675276245205)	(7, 39.126835903470834)	(8, 39.28358499793676)	(9, 39.114448808668676)	(10, 39.196926533294615)	(15, 39.38836102153414)	(20, 39.45894071617429)	(25, 39.44943910378872)	(30, 39.41416606807171)	(35, 39.430234139780836)	(40, 39.44575889104553)	(45, 39.46960997080894)	(50, 39.48510262719506)	(55, 39.46258654154759)	(60, 39.446577692531065)	(65, 39.45819183567422)	(70, 39.430081307025716)	(75, 39.41428948052147)	(80, 39.36112851706378)	(85, 39.33155232229372)	(90, 39.35756560346013)	(95, 39.399983188396945)	(100, 39.378624046705696)	(105, 39.35728897617337)	(110, 39.287242667848574)	(115, 39.267649126560805)	(120, 39.19736172456481)	(125, 38.99777934006816)	(130, 38.928918249759285)	(135, 39.142490180495486)	(140, 39.17506230252044)	(145, 39.23116109020446)	(150, 39.00781127028539)
PID-2861-39_S234_R2_001	(1, 38.492835964603934)	(2, 37.765011997371275)	(3, 38.303650028274056)	(4, 37.99552582109398)	(5, 38.3747153489936)	(6, 38.363210863352236)	(7, 38.508149806666566)	(8, 38.87083339701365)	(9, 38.60998609221929)	(10, 38.64893399153307)	(15, 38.76355320872369)	(20, 38.83052605034311)	(25, 38.8897640262261)	(30, 38.879248750592225)	(35, 38.858042441656096)	(40, 38.83783145603766)	(45, 38.86830936406291)	(50, 38.90872827864468)	(55, 38.869827757484984)	(60, 38.78697826718222)	(65, 38.78743829377512)	(70, 38.70977441885344)	(75, 38.638054591860126)	(80, 38.626208907092966)	(85, 38.65826863413366)	(90, 38.62073443780471)	(95, 38.63766181167948)	(100, 38.592843606241686)	(105, 38.54989874829974)	(110, 38.48948969143066)	(115, 38.388336186211426)	(120, 38.36936429215509)	(125, 38.393176017484066)	(130, 38.295449022634536)	(135, 38.19429475325152)	(140, 37.89993551428978)	(145, 38.10190414752957)	(150, 37.793221737947825)
PID-2861-3_S198_R1_001	(1, 37.7200357142452)	(2, 35.85683670262672)	(3, 36.950879298784606)	(4, 36.573265822669924)	(5, 37.56177895060475)	(6, 37.621626404943726)	(7, 37.84346768530168)	(8, 38.18158674261805)	(9, 37.949217247666034)	(10, 38.136005019054025)	(15, 38.65770528033073)	(20, 38.8453570913992)	(25, 38.896413486552134)	(30, 38.88276492697753)	(35, 38.932264780059015)	(40, 38.94148785908529)	(45, 38.99992580331526)	(50, 39.03733091607946)	(55, 39.01106120545788)	(60, 38.98311514894361)	(65, 39.01944656534017)	(70, 38.97748981497343)	(75, 38.946627624537555)	(80, 38.86966093022676)	(85, 38.80014204013655)	(90, 38.86373336388936)	(95, 38.935535787420825)	(100, 38.90745994343353)	(105, 38.87785478551599)	(110, 38.76371487144347)	(115, 38.754870717382104)	(120, 38.60924191182393)	(125, 38.202953572615755)	(130, 38.04778674919819)	(135, 38.474036946318584)	(140, 38.58112306563318)	(145, 38.669092718850116)	(150, 38.360989863954735)
PID-2861-3_S198_R2_001	(1, 39.18890997809269)	(2, 38.75253363526316)	(3, 39.10978046176658)	(4, 38.83453118246145)	(5, 39.17044022231777)	(6, 39.34088838617673)	(7, 39.22298599679389)	(8, 39.43285597107464)	(9, 39.23271551924633)	(10, 39.273401623024114)	(15, 39.34604267330428)	(20, 39.39229647815338)	(25, 39.41689755752228)	(30, 39.41422103124315)	(35, 39.38886981658443)	(40, 39.3725165949848)	(45, 39.383021211856494)	(50, 39.40085110631341)	(55, 39.37515500186627)	(60, 39.3241153974004)	(65, 39.31571687724987)	(70, 39.26102870186433)	(75, 39.213974389664195)	(80, 39.19217826264038)	(85, 39.20623978235639)	(90, 39.1726202888225)	(95, 39.17758851698525)	(100, 39.149550338593286)	(105, 39.119756852699155)	(110, 39.07123721270057)	(115, 38.99634394134151)	(120, 38.96323679066438)	(125, 38.97585385749018)	(130, 38.90520590714523)	(135, 38.83381598995281)	(140, 38.627802561753825)	(145, 38.777424185986334)	(150, 38.48500392714149)
PID-2861-40_S235_R1_001	(1, 39.23425396231424)	(2, 38.5571186818034)	(3, 38.99085503203195)	(4, 38.713094268742275)	(5, 39.14253669641821)	(6, 39.1986879913369)	(7, 39.14510803270824)	(8, 39.25971019158546)	(9, 39.14951902423014)	(10, 39.22559963875861)	(15, 39.4117050154646)	(20, 39.48264797465457)	(25, 39.47535708648784)	(30, 39.440866477614215)	(35, 39.45329752974022)	(40, 39.47260094846771)	(45, 39.49239981979741)	(50, 39.510170053130494)	(55, 39.48777225068229)	(60, 39.474873758886005)	(65, 39.49011530248218)	(70, 39.46185819812042)	(75, 39.44601625795311)	(80, 39.39042354925938)	(85, 39.36215557420761)	(90, 39.38638090688731)	(95, 39.42673499870911)	(100, 39.406166817009705)	(105, 39.38524993702317)	(110, 39.317205271030346)	(115, 39.29964827046277)	(120, 39.23060642771357)	(125, 39.02999244277993)	(130, 38.96988170807807)	(135, 39.174529137107626)	(140, 39.20611050363492)	(145, 39.254310881358585)	(150, 39.02837070362173)
PID-2861-40_S235_R2_001	(1, 38.59918616161162)	(2, 37.89138717321295)	(3, 38.395964883490244)	(4, 38.196134424444004)	(5, 38.57642460915166)	(6, 38.81306698749139)	(7, 38.686151681664384)	(8, 39.00212501084456)	(9, 38.748867200933205)	(10, 38.77653728803462)	(15, 38.88744759334421)	(20, 38.94173581923715)	(25, 38.99056110529831)	(30, 38.986610863791306)	(35, 38.96258078542826)	(40, 38.948035802199435)	(45, 38.96882139769897)	(50, 39.00685877823897)	(55, 38.96816581147088)	(60, 38.89657813674283)	(65, 38.896031257414805)	(70, 38.823063005055914)	(75, 38.759119934023275)	(80, 38.74651160602947)	(85, 38.77320500344413)	(90, 38.73932984286627)	(95, 38.75417544248412)	(100, 38.7066387512922)	(105, 38.668871465588516)	(110, 38.611070334409604)	(115, 38.51552533132086)	(120, 38.49650914967163)	(125, 38.51997478836125)	(130, 38.43291644933997)	(135, 38.33316657973599)	(140, 38.064866672738425)	(145, 38.25232787579335)	(150, 37.95232456886109)
PID-2861-4_S199_R1_001	(1, 39.290505751183616)	(2, 38.72412625089477)	(3, 39.111418289125645)	(4, 38.82662919143609)	(5, 39.192674790928336)	(6, 39.25236915002187)	(7, 39.20418921629778)	(8, 39.34654539834058)	(9, 39.24585337085241)	(10, 39.271105303717086)	(15, 39.45198175494137)	(20, 39.52510581015887)	(25, 39.51615823346089)	(30, 39.481986347995665)	(35, 39.49732561466358)	(40, 39.514128958494794)	(45, 39.53656235646705)	(50, 39.54955883658702)	(55, 39.52576089589771)	(60, 39.517162347478255)	(65, 39.52930379601139)	(70, 39.50060893595704)	(75, 39.485042976299184)	(80, 39.432985145470475)	(85, 39.411221741480105)	(90, 39.43254447534495)	(95, 39.46737583132638)	(100, 39.44636222426602)	(105, 39.422184561856604)	(110, 39.35805982371003)	(115, 39.33689844965234)	(120, 39.274153162465865)	(125, 39.088364445155754)	(130, 39.027402008447275)	(135, 39.21892469912206)	(140, 39.24467946669032)	(145, 39.287855157551974)	(150, 39.0517872604363)
PID-2861-4_S199_R2_001	(1, 38.650891699287584)	(2, 38.11744845420155)	(3, 38.6016418798856)	(4, 38.252710066462264)	(5, 38.62071566143818)	(6, 38.773669850380436)	(7, 38.76245358987204)	(8, 39.097459350373306)	(9, 38.81949515865769)	(10, 38.87074180567324)	(15, 38.96361577511353)	(20, 39.02016800274487)	(25, 39.06717895482255)	(30, 39.05352738896373)	(35, 39.04265051022365)	(40, 39.018967450701396)	(45, 39.04749832008217)	(50, 39.08544856820576)	(55, 39.04898914438743)	(60, 38.98308374815154)	(65, 38.97797855186151)	(70, 38.91232001859145)	(75, 38.841658454344056)	(80, 38.8290811589405)	(85, 38.856721041560014)	(90, 38.823900544479734)	(95, 38.84084990139731)	(100, 38.79824126579753)	(105, 38.7619519713411)	(110, 38.7111499407507)	(115, 38.61688599688462)	(120, 38.60322434603786)	(125, 38.61848205584672)	(130, 38.534211896558716)	(135, 38.44451513679957)	(140, 38.200510397292696)	(145, 38.37534602807841)	(150, 38.07447481307342)
PID-2861-5_S200_R1_001	(1, 39.28135903342272)	(2, 38.66223239770258)	(3, 39.0630856444043)	(4, 38.86230194571054)	(5, 39.19681386105802)	(6, 39.26055997815539)	(7, 39.203115190638556)	(8, 39.354799862771046)	(9, 39.219993418611324)	(10, 39.28520984594416)	(15, 39.46171895603305)	(20, 39.533919123601756)	(25, 39.52745442621727)	(30, 39.488462265538026)	(35, 39.5038095038053)	(40, 39.5210140006208)	(45, 39.54274285207512)	(50, 39.558369215904555)	(55, 39.53617359929612)	(60, 39.52399803025105)	(65, 39.53428693454319)	(70, 39.50629782884188)	(75, 39.491580723532664)	(80, 39.43788406020337)	(85, 39.41712327967868)	(90, 39.43663266282519)	(95, 39.472230507303706)	(100, 39.457033567416055)	(105, 39.436932792819285)	(110, 39.37220086771642)	(115, 39.357660199635454)	(120, 39.298462242199776)	(125, 39.1171118439324)	(130, 39.060441886571404)	(135, 39.24938281977497)	(140, 39.27444432504507)	(145, 39.321017987859804)	(150, 39.09998941079189)
PID-2861-5_S200_R2_001	(1, 38.684891512109054)	(2, 38.03855013407829)	(3, 38.49619002942954)	(4, 38.11470753662356)	(5, 38.593043798908234)	(6, 38.67494241284911)	(7, 38.696436948196066)	(8, 39.01662850861532)	(9, 38.771889535358625)	(10, 38.815093318023436)	(15, 38.93018266854306)	(20, 38.98911083571967)	(25, 39.04050447977856)	(30, 39.03018196839533)	(35, 39.00333410349584)	(40, 38.98688903358608)	(45, 39.00692912871283)	(50, 39.045255215517145)	(55, 39.00723065900238)	(60, 38.93401154310226)	(65, 38.937314840097926)	(70, 38.86421194872118)	(75, 38.80352407691356)	(80, 38.79583085364345)	(85, 38.824472497030214)	(90, 38.79105444582141)	(95, 38.80842791162269)	(100, 38.77110163577848)	(105, 38.73083287240274)	(110, 38.67222864024309)	(115, 38.584474924209005)	(120, 38.5687272014395)	(125, 38.590106912558554)	(130, 38.50432387900514)	(135, 38.41628450269673)	(140, 38.16308734699659)	(145, 38.335395296242)	(150, 38.03363276295343)
PID-2861-6_S201_R1_001	(1, 39.24880166430318)	(2, 38.59626675937243)	(3, 39.041780302738594)	(4, 38.84626208374543)	(5, 39.16163037463324)	(6, 39.10391223463066)	(7, 39.12189304585745)	(8, 39.271596721120304)	(9, 39.156609301307306)	(10, 39.22648979228115)	(15, 39.42176333846369)	(20, 39.48563702392491)	(25, 39.48020053489173)	(30, 39.43918439462732)	(35, 39.45597528628589)	(40, 39.475527108185204)	(45, 39.494411800622466)	(50, 39.5131776771265)	(55, 39.48837331086098)	(60, 39.47427338006027)	(65, 39.487709701871026)	(70, 39.45953976428239)	(75, 39.444129777803205)	(80, 39.390240151204274)	(85, 39.36373451679871)	(90, 39.38965707301349)	(95, 39.42813451283818)	(100, 39.406759086393485)	(105, 39.38747129990132)	(110, 39.31866059238544)	(115, 39.30235772617108)	(120, 39.23394351182493)	(125, 39.03992765429844)	(130, 38.977885494444806)	(135, 39.17997731495793)	(140, 39.21074953958292)	(145, 39.26429460755815)	(150, 39.036044024070314)
PID-2861-6_S201_R2_001	(1, 38.723908076073)	(2, 37.99652133351082)	(3, 38.49576388193657)	(4, 38.11908216891885)	(5, 38.5275757479078)	(6, 38.680183812649275)	(7, 38.68653386419119)	(8, 38.994038300536104)	(9, 38.75359445701669)	(10, 38.790618381925015)	(15, 38.90284663173331)	(20, 38.96871290440048)	(25, 39.015192817356805)	(30, 39.002028011956405)	(35, 38.980971188236346)	(40, 38.959895001919755)	(45, 38.9841017680471)	(50, 39.02527544943777)	(55, 38.98311075515227)	(60, 38.910013432801335)	(65, 38.909025500319586)	(70, 38.83855401009275)	(75, 38.77188859025995)	(80, 38.759478046005974)	(85, 38.78587938642572)	(90, 38.75622733008496)	(95, 38.76730405547384)	(100, 38.723178458231246)	(105, 38.68304771669881)	(110, 38.62666647597443)	(115, 38.5362193870198)	(120, 38.515837173765)	(125, 38.54024592697881)	(130, 38.44896668643265)	(135, 38.34759645268431)	(140, 38.09089831087558)	(145, 38.275768368155795)	(150, 37.97447175351287)
