strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,category
AB42,stat,3073501,0.512092,278.5,405,-0.5402445804319553,No substantial change
AB42,stat,3074501,0.512614,243.5,369.5,-0.6016525920638087,No substantial change
AB42,stat,3075501,0.513137,290,463.5,-0.6765164386105962,No substantial change
AB42,stat,3076501,0.51366,292,393,-0.42856094337858924,No substantial change
AB42,stat,3077501,0.514182,276,398,-0.5281001637654797,No substantial change
AB42,stat,3078501,0.514705,329,455,-0.46777896135081715,No substantial change
AB42,stat,3079501,0.515227,286.5,389.5,-0.44308818930476435,No substantial change
AB42,stat,3080501,0.51575,299.5,491.5,-0.714635413551795,No substantial change
AB42,stat,3081501,0.516272,252.5,416.5,-0.7220331077263906,No substantial change
AB42,stat,3082501,0.516795,260.5,439.5,-0.7545797928648958,No substantial change
AB42,stat,3083501,0.517317,325,500.5,-0.6229303509201767,No substantial change
AB42,stat,3084501,0.51784,421,628,-0.5769443258252309,No substantial change
AB42,stat,3085501,0.518362,404.5,637.5,-0.6562856393162427,No substantial change
AB42,stat,3086501,0.518885,276,435.5,-0.6580044518206956,No substantial change
AB42,stat,3087501,0.519407,324.5,491,-0.5975045463155545,No substantial change
AB42,stat,3088501,0.51993,251.5,437,-0.7970748796950713,No substantial change
AB42,stat,3089501,0.520453,228.5,403.5,-0.8203745082197107,No substantial change
AB42,stat,3090501,0.520975,243.5,436.5,-0.8420598815470979,No substantial change
AB42,stat,3091501,0.521498,214.5,422.5,-0.9779736936700012,No substantial change
AB42,stat,3092501,0.52202,212,412.5,-0.960329854569979,No substantial change
AB42,stat,3093501,0.522543,187.5,341,-0.8628811436409294,No substantial change
AB42,stat,3094501,0.523065,197.5,394.5,-0.9981726469489932,No substantial change
AB42,stat,3095501,0.523588,176,382.5,-1.119884318942717,Depleted in Meropenem
AB42,stat,3096501,0.52411,241,422.5,-0.809918194939585,No substantial change
AB42,stat,3097501,0.524633,224,390,-0.7999753916920067,No substantial change
AB42,stat,3098501,0.525155,194.5,370.5,-0.929703387319642,No substantial change
AB42,stat,3099501,0.525678,201,341,-0.7625762378452438,No substantial change
AB42,stat,3100501,0.526201,206.5,326.5,-0.6609412101269853,No substantial change
AB42,stat,3101501,0.526723,268,409.5,-0.6116304511832362,No substantial change
AB42,stat,3102501,0.527246,244,344.5,-0.497622835141405,No substantial change
AB42,stat,3103501,0.527768,194,319,-0.7174997715777418,No substantial change
AB42,stat,3104501,0.528291,246.5,329.5,-0.4186908186301403,No substantial change
AB42,stat,3105501,0.528813,284.5,360,-0.3395682540230929,No substantial change
AB42,stat,3106501,0.529336,275.5,469,-0.7675356039442189,No substantial change
AB42,stat,3107501,0.529858,298.5,489,-0.7121035336874286,No substantial change
AB42,stat,3108501,0.530381,282.5,490,-0.7945308817000204,No substantial change
AB42,stat,3109501,0.530903,280,416,-0.5711567011961256,No substantial change
AB42,stat,3110501,0.531426,226,389.5,-0.7853005556464815,No substantial change
AB42,stat,3111501,0.531949,258.5,410.5,-0.6672179414628702,No substantial change
AB42,stat,3112501,0.532471,227,426,-0.9081611329349232,No substantial change
AB42,stat,3113501,0.532994,167,349.5,-1.0654443529013842,Depleted in Meropenem
AB42,stat,3114501,0.533516,152.5,332.5,-1.1245450979383034,Depleted in Meropenem
AB42,stat,3115501,0.534039,187.5,334,-0.832957507090809,No substantial change
AB42,stat,3116501,0.534561,243.5,392,-0.6869318820328661,No substantial change
AB42,stat,3117501,0.535084,206.5,368,-0.8335639846375676,No substantial change
AB42,stat,3118501,0.535606,210,309.5,-0.5595500815481421,No substantial change
AB42,stat,3119501,0.536129,239.5,383.5,-0.6792009217667531,No substantial change
AB42,stat,3120501,0.536651,259.5,457.5,-0.8180372048135238,No substantial change
AB42,stat,3121501,0.537174,194.5,391.5,-1.0092421523048487,Depleted in Meropenem
AB42,stat,3122501,0.537696,207.5,374.5,-0.851854382224464,No substantial change
AB42,stat,3123501,0.538219,203,352.5,-0.7961435301009795,No substantial change
AB42,stat,3124501,0.538742,285,438,-0.6199689505490693,No substantial change
AB42,stat,3125501,0.539264,219.5,336,-0.6142402932434021,No substantial change
AB42,stat,3126501,0.539787,172.5,275,-0.6728352567464905,No substantial change
AB42,stat,3127501,0.540309,204,313.5,-0.6198962908305434,No substantial change
AB42,stat,3128501,0.540832,216,356.5,-0.7228707642804196,No substantial change
AB42,stat,3129501,0.541354,202.5,318,-0.6511048575123682,No substantial change
AB42,stat,3130501,0.541877,179,259.5,-0.5357749510936245,No substantial change
AB42,stat,3131501,0.542399,206.5,296,-0.5194553942095045,No substantial change
AB42,stat,3132501,0.542922,215,315.5,-0.5533033453930888,No substantial change
AB42,stat,3133501,0.543444,218,309.5,-0.5056112744373383,No substantial change
AB42,stat,3134501,0.543967,332.5,443.5,-0.415579763912512,No substantial change
AB42,stat,3135501,0.54449,218.5,305,-0.4811759629496503,No substantial change
AB42,stat,3136501,0.545012,224,314,-0.487265826834023,No substantial change
AB42,stat,3137501,0.545535,272,366.5,-0.43020654688347254,No substantial change
AB42,stat,3138501,0.546057,240,326.5,-0.44404858593791224,No substantial change
AB42,stat,3139501,0.54658,213,343,-0.6873551459469741,No substantial change
AB42,stat,3140501,0.547102,326,446.5,-0.4537882108901453,No substantial change
AB42,stat,3141501,0.547625,279,391,-0.4869034854781648,No substantial change
AB42,stat,3142501,0.548147,297.5,464.5,-0.642788928187347,No substantial change
AB42,stat,3143501,0.54867,306,412.5,-0.43086246644052634,No substantial change
AB42,stat,3144501,0.549192,303,432,-0.5117135186905177,No substantial change
AB42,stat,3145501,0.549715,218,378,-0.7940580994441462,No substantial change
AB42,stat,3146501,0.550238,239,423,-0.8236470451392011,No substantial change
AB42,stat,3147501,0.55076,225,397.5,-0.8210298589546807,No substantial change
AB42,stat,3148501,0.551283,234,450.5,-0.9450185762301341,No substantial change
AB42,stat,3149501,0.551805,273.5,482,-0.8174923134374051,No substantial change
AB42,stat,3150501,0.552328,234.5,372.5,-0.6676525028341473,No substantial change
AB42,stat,3151501,0.55285,195,377.5,-0.9530025204628306,No substantial change
AB42,stat,3152501,0.553373,230,352.5,-0.6159893963417805,No substantial change
AB42,stat,3153501,0.553895,199.5,363.5,-0.8655666176972485,No substantial change
AB42,stat,3154501,0.554418,224,425,-0.9239641089674598,No substantial change
AB42,stat,3155501,0.55494,219.5,374,-0.7688173303522784,No substantial change
AB42,stat,3156501,0.555463,241.5,387.5,-0.6821731213258269,No substantial change
AB42,stat,3157501,0.555985,225,405.5,-0.849776913000236,No substantial change
AB42,stat,3158501,0.556508,252,432,-0.777607578663552,No substantial change
AB42,stat,3159501,0.557031,217.5,346.5,-0.6718399514011232,No substantial change
AB42,stat,3160501,0.557553,246.5,398.5,-0.6929920776125602,No substantial change
AB42,stat,3161501,0.558076,309.5,416,-0.4266441189268276,No substantial change
AB42,stat,3162501,0.558598,290.5,476.5,-0.713938050505413,No substantial change
AB42,stat,3163501,0.559121,252,401.5,-0.6719762540173981,No substantial change
AB42,stat,3164501,0.559643,285.5,434,-0.6042042970816366,No substantial change
AB42,stat,3165501,0.560166,340,489,-0.5242997188145321,No substantial change
AB42,stat,3166501,0.560688,351,555.5,-0.6623158810845314,No substantial change
AB42,stat,3167501,0.561211,234.5,470.5,-1.00460680021316,Depleted in Meropenem
AB42,stat,3168501,0.561733,282,448,-0.6678035696588106,No substantial change
AB42,stat,3169501,0.562256,369.5,559,-0.597273918697039,No substantial change
AB42,stat,3170501,0.562779,272,440,-0.6938968722743203,No substantial change
AB42,stat,3171501,0.563301,189,307.5,-0.7022001760055296,No substantial change
AB42,stat,3172501,0.563824,217,311,-0.5192195376861232,No substantial change
AB42,stat,3173501,0.564346,196,286.5,-0.5476814846416966,No substantial change
AB42,stat,3174501,0.564869,175,294,-0.7484612330040356,No substantial change
AB42,stat,3175501,0.565391,189,326,-0.786485730010005,No substantial change
AB42,stat,3176501,0.565914,199.5,349.5,-0.8089037091530906,No substantial change
AB42,stat,3177501,0.566436,189.5,345,-0.8643985134944397,No substantial change
AB42,stat,3178501,0.566959,210,339,-0.6908959454702214,No substantial change
AB42,stat,3179501,0.567481,215,327.5,-0.6071582468353524,No substantial change
AB42,stat,3180501,0.568004,183.5,291,-0.6652390900650711,No substantial change
AB42,stat,3181501,0.568527,182,284.5,-0.6444902021078855,No substantial change
AB42,stat,3182501,0.569049,213,331,-0.6359777865813795,No substantial change
AB42,stat,3183501,0.569572,204,321,-0.6540041451508076,No substantial change
AB42,stat,3184501,0.570094,193.5,332,-0.7788496752025144,No substantial change
AB42,stat,3185501,0.570617,200.5,325.5,-0.6990553067107153,No substantial change
AB42,stat,3186501,0.571139,204.5,332,-0.6990823984051759,No substantial change
AB42,stat,3187501,0.571662,181,390,-1.1074844266664052,Depleted in Meropenem
AB42,stat,3188501,0.572184,154.5,345.5,-1.161078872483884,Depleted in Meropenem
AB42,stat,3189501,0.572707,211.5,361,-0.7713411737672213,No substantial change
AB42,stat,3190501,0.573229,212.5,338,-0.6695604052571201,No substantial change
AB42,stat,3191501,0.573752,229.5,345,-0.5881022082517233,No substantial change
AB42,stat,3192501,0.574274,223,356,-0.674833531046093,No substantial change
AB42,stat,3193501,0.574797,191.5,344.5,-0.8471595907793342,No substantial change
AB42,stat,3194501,0.57532,201,357.5,-0.8307477404868232,No substantial change
AB42,stat,3195501,0.575842,180.5,288.5,-0.6765724817583114,No substantial change
AB42,stat,3196501,0.576365,163.5,336,-1.0391705972806777,Depleted in Meropenem
AB42,stat,3197501,0.576887,199,355,-0.8350505938483955,No substantial change
AB42,stat,3198501,0.57741,187,399,-1.0933504763347093,Depleted in Meropenem
AB42,stat,3199501,0.577932,231.5,417.5,-0.8507640041011783,No substantial change
AB42,stat,3200501,0.578455,179.5,385.5,-1.102747016091983,Depleted in Meropenem
AB42,stat,3201501,0.578977,206.5,372,-0.8491608396885861,No substantial change
AB42,stat,3202501,0.5795,215,389.5,-0.857286668472209,No substantial change
AB42,stat,3203501,0.580022,179,318.5,-0.8313337849920439,No substantial change
AB42,stat,3204501,0.580545,280.5,459.5,-0.7120640906802417,No substantial change
AB42,stat,3205501,0.581068,234.5,433.5,-0.8864440707064585,No substantial change
AB42,stat,3206501,0.58159,184.5,351,-0.9278502142441646,No substantial change
AB42,stat,3207501,0.582113,204.5,464.5,-1.183577753440904,Depleted in Meropenem
AB42,stat,3208501,0.582635,339.5,509.5,-0.5856705719210822,No substantial change
AB42,stat,3209501,0.583158,227,336.5,-0.567914207319402,No substantial change
AB42,stat,3210501,0.58368,257,386,-0.5868324880742022,No substantial change
AB42,stat,3211501,0.584203,273,363,-0.41106859707589816,No substantial change
AB42,stat,3212501,0.584725,289.5,349,-0.26966368822041564,No substantial change
AB42,stat,3213501,0.585248,284.5,347.5,-0.28858432530428785,No substantial change
AB42,stat,3214501,0.58577,226.5,227.5,-0.006355495039823505,No substantial change
AB42,stat,3215501,0.586293,228.5,216,0.08116285289460128,No substantial change
AB42,stat,3216501,0.586816,345.5,354,-0.03506364969473887,No substantial change
AB42,stat,3217501,0.587338,423,321,0.3980843659976466,No substantial change
AB42,stat,3218501,0.587861,338,275,0.2975916278701623,No substantial change
AB42,stat,3219501,0.588383,266,213,0.3205728152753514,No substantial change
AB42,stat,3220501,0.588906,303.5,245.5,0.305973491940989,No substantial change
AB42,stat,3221501,0.589428,320.5,276.5,0.2130448763840341,No substantial change
AB42,stat,3222501,0.589951,237,210.5,0.171066825831863,No substantial change
AB42,stat,3223501,0.590473,238,202.5,0.23303966553595654,No substantial change
AB42,stat,3224501,0.590996,263,230.5,0.1902960488629643,No substantial change
AB42,stat,3225501,0.591518,260.5,271,-0.05700947907536338,No substantial change
AB42,stat,3226501,0.592041,258,254,0.022542568651088227,No substantial change
AB42,stat,3227501,0.592563,417.5,425,-0.025686643663649603,No substantial change
AB42,stat,3228501,0.593086,359,400,-0.1560161559516734,No substantial change
AB42,stat,3229501,0.593609,308.5,336.5,-0.12533601546089926,No substantial change
AB42,stat,3230501,0.594131,342.5,377.5,-0.14037265636455223,No substantial change
AB42,stat,3231501,0.594654,438,604,-0.46361767972390544,No substantial change
AB42,stat,3232501,0.595176,307,471.5,-0.6190191153049173,No substantial change
AB42,stat,3233501,0.595699,395,540.5,-0.452441964670185,No substantial change
AB42,stat,3234501,0.596221,376.5,585,-0.6357867597988386,No substantial change
AB42,stat,3235501,0.596744,273,409,-0.5831998920218964,No substantial change
AB42,stat,3236501,0.597266,265,359,-0.4379914843724899,No substantial change
AB42,stat,3237501,0.597789,229.5,361,-0.653504683473363,No substantial change
AB42,stat,3238501,0.598311,198,333,-0.7500217469916525,No substantial change
AB42,stat,3239501,0.598834,195.5,290.5,-0.5713695560971767,No substantial change
AB42,stat,3240501,0.599357,196.5,320.5,-0.7057950443601345,No substantial change
AB42,stat,3241501,0.599879,178.5,316,-0.8240004841480032,No substantial change
AB42,stat,3242501,0.600402,177.5,279.5,-0.6550292584511456,No substantial change
AB42,stat,3243501,0.600924,266.5,435,-0.7068798679769147,No substantial change
AB42,stat,3244501,0.601447,187.5,324.5,-0.7913278826158952,No substantial change
AB42,stat,3245501,0.601969,189.5,342.5,-0.8539061396767975,No substantial change
AB42,stat,3246501,0.602492,258.5,431.5,-0.7391962788640205,No substantial change
AB42,stat,3247501,0.603014,233,361,-0.6316688822328906,No substantial change
AB42,stat,3248501,0.603537,423,668.5,-0.6602698969734031,No substantial change
AB42,stat,3249501,0.604059,388.5,672.5,-0.7916196690362763,No substantial change
AB42,stat,3250501,0.604582,222.5,341.5,-0.6180802424363303,No substantial change
AB42,stat,3251501,0.605105,217,362,-0.7382946546387261,No substantial change
AB42,stat,3252501,0.605627,257.5,397,-0.6245665750723771,No substantial change
AB42,stat,3253501,0.60615,250,403.5,-0.6906405786156934,No substantial change
AB42,stat,3254501,0.606672,252,451,-0.8397036997554645,No substantial change
AB42,stat,3255501,0.607195,266.5,425.5,-0.6750235989267868,No substantial change
AB42,stat,3256501,0.607717,289,464,-0.6830553126268935,No substantial change
AB42,stat,3257501,0.60824,329.5,463.5,-0.4922908736174791,No substantial change
AB42,stat,3258501,0.608762,288,413.5,-0.5218185177289623,No substantial change
AB42,stat,3259501,0.609285,271,412.5,-0.6061012677793065,No substantial change
AB42,stat,3260501,0.609807,289.5,432.5,-0.5791367845348503,No substantial change
AB42,stat,3261501,0.61033,360.5,489,-0.43983520571141127,No substantial change
AB42,stat,3262501,0.610852,249.5,413.5,-0.7288475138340142,No substantial change
AB42,stat,3263501,0.611375,252.5,385.5,-0.6104474722758771,No substantial change
AB42,stat,3264501,0.611898,267,408,-0.6117294102839417,No substantial change
AB42,stat,3265501,0.61242,224.5,428,-0.9308953516599999,No substantial change
AB42,stat,3266501,0.612943,193,339.5,-0.8148107269766515,No substantial change
AB42,stat,3267501,0.613465,216,393.5,-0.8653323233440178,No substantial change
AB42,stat,3268501,0.613988,220,391,-0.8296650837826927,No substantial change
AB42,stat,3269501,0.61451,214,395.5,-0.8860668980716448,No substantial change
AB42,stat,3270501,0.615033,181,358,-0.983969890181051,No substantial change
AB42,stat,3271501,0.615555,218,389.5,-0.8372951932847429,No substantial change
AB42,stat,3272501,0.616078,229,452.5,-0.9825701938736238,No substantial change
AB42,stat,3273501,0.6166,255,463,-0.8605149464013784,No substantial change
AB42,stat,3274501,0.617123,202,399,-0.9820334534705512,No substantial change
AB42,stat,3275501,0.617646,202,377.5,-0.9021213514606464,No substantial change
AB42,stat,3276501,0.618168,253,473.5,-0.904227040774075,No substantial change
AB42,stat,3277501,0.618691,217.5,407.5,-0.9057846583823492,No substantial change
AB42,stat,3278501,0.619213,190.5,352.5,-0.8878322597928339,No substantial change
AB42,stat,3279501,0.619736,188,339.5,-0.8526789125670944,No substantial change
AB42,stat,3280501,0.620258,177,357.5,-1.0141938815827545,Depleted in Meropenem
AB42,stat,3281501,0.620781,185,393,-1.0870040417422944,Depleted in Meropenem
AB42,stat,3282501,0.621303,188,396.5,-1.076588204026341,Depleted in Meropenem
AB42,stat,3283501,0.621826,179.5,374,-1.0590544260645853,Depleted in Meropenem
AB42,stat,3284501,0.622348,176.5,315.5,-0.8379718217113687,No substantial change
AB42,stat,3285501,0.622871,182,286.5,-0.6545966885582085,No substantial change
AB42,stat,3286501,0.623394,224.5,361.5,-0.6872802022099708,No substantial change
AB42,stat,3287501,0.623916,210,382,-0.8631833103696261,No substantial change
AB42,stat,3288501,0.624439,261,400,-0.6159501932048402,No substantial change
AB42,stat,3289501,0.624961,315,410,-0.3802720811181672,No substantial change
AB42,stat,3290501,0.625484,344.5,492.5,-0.5156197416394472,No substantial change
AB42,stat,3291501,0.626006,371,569,-0.6170094656857787,No substantial change
AB42,stat,3292501,0.626529,341.5,487,-0.5120361937922517,No substantial change
AB42,stat,3293501,0.627051,400,428.5,-0.09929520433777513,No substantial change
AB42,stat,3294501,0.627574,298.5,394,-0.4004646981915713,No substantial change
AB42,stat,3295501,0.628096,289,412.5,-0.5133246266324994,No substantial change
AB42,stat,3296501,0.628619,412,606.5,-0.5578633079372919,No substantial change
AB42,stat,3297501,0.629141,254.5,377.5,-0.568810988136746,No substantial change
AB42,stat,3298501,0.629664,248.5,399,-0.6831428946600595,No substantial change
AB42,stat,3299501,0.630187,231.5,317.5,-0.45574439839929193,No substantial change
AB42,stat,3300501,0.630709,217,321.5,-0.5671236948834679,No substantial change
AB42,stat,3301501,0.631232,202.5,380,-0.9080775105589607,No substantial change
AB42,stat,3302501,0.631754,231,418.5,-0.8573347711342862,No substantial change
AB42,stat,3303501,0.632277,256.5,443.5,-0.78997527869401,No substantial change
AB42,stat,3304501,0.632799,267.5,360,-0.4284580150411654,No substantial change
AB42,stat,3305501,0.633322,257,400,-0.6382316405808467,No substantial change
AB42,stat,3306501,0.633844,241.5,339.5,-0.4913883854089586,No substantial change
AB42,stat,3307501,0.634367,338,469,-0.4725646762331923,No substantial change
AB42,stat,3308501,0.634889,335.5,482,-0.5227203800297782,No substantial change
AB42,stat,3309501,0.635412,297.5,400,-0.4271103315794188,No substantial change
AB42,stat,3310501,0.635935,277.5,387.5,-0.4817085389241315,No substantial change
AB42,stat,3311501,0.636457,286.5,407.5,-0.5082649203615349,No substantial change
AB42,stat,3312501,0.63698,245,381.5,-0.6389013078319599,No substantial change
AB42,stat,3313501,0.637502,231,353,-0.6117753318551228,No substantial change
AB42,stat,3314501,0.638025,253.5,445,-0.8118195888504195,No substantial change
AB42,stat,3315501,0.638547,234,382.5,-0.7089512179966095,No substantial change
AB42,stat,3316501,0.63907,207.5,345,-0.7334850254312443,No substantial change
AB42,stat,3317501,0.639592,187,354,-0.9207110901953609,No substantial change
AB42,stat,3318501,0.640115,190.5,363,-0.9301785505024286,No substantial change
AB42,stat,3319501,0.640637,211,381.5,-0.8544400581273455,No substantial change
AB42,stat,3320501,0.64116,238,465.5,-0.9678195942508503,No substantial change
AB42,stat,3321501,0.641683,173.5,368.5,-1.0867289565168088,Depleted in Meropenem
AB42,stat,3322501,0.642205,159.5,344,-1.1088521409372285,Depleted in Meropenem
AB42,stat,3323501,0.642728,223.5,455.5,-1.027176222618733,Depleted in Meropenem
AB42,stat,3324501,0.64325,225,405,-0.84799690655495,No substantial change
AB42,stat,3325501,0.643773,215,430,-1,No substantial change
AB42,stat,3326501,0.644295,235.5,425,-0.851735781412281,No substantial change
AB42,stat,3327501,0.644818,306,502,-0.7141557112581202,No substantial change
AB42,stat,3328501,0.64534,249,405,-0.7017761657039061,No substantial change
AB42,stat,3329501,0.645863,257.5,426,-0.7262809981552575,No substantial change
AB42,stat,3330501,0.646385,242,381,-0.6547839502187275,No substantial change
AB42,stat,3331501,0.646908,295,409,-0.4713858886925451,No substantial change
AB42,stat,3332501,0.64743,254.5,352.5,-0.46995760121046054,No substantial change
AB42,stat,3333501,0.647953,241,324.5,-0.4291853317691768,No substantial change
AB42,stat,3334501,0.648476,237.5,362.5,-0.6100534816839867,No substantial change
AB42,stat,3335501,0.648998,211.5,369.5,-0.8049167010262013,No substantial change
AB42,stat,3336501,0.649521,193,311,-0.6883137328625221,No substantial change
AB42,stat,3337501,0.650043,197.5,291.5,-0.5616432301360311,No substantial change
AB42,stat,3338501,0.650566,208,336,-0.6918777046376681,No substantial change
AB42,stat,3339501,0.651088,174.5,275.5,-0.6588252823615054,No substantial change
AB42,stat,3340501,0.651611,268,408.5,-0.608103077687911,No substantial change
AB42,stat,3341501,0.652133,206,327.5,-0.6688505692415944,No substantial change
AB42,stat,3342501,0.652656,249,383,-0.6211986498568761,No substantial change
AB42,stat,3343501,0.653178,307,535,-0.8013002359183299,No substantial change
AB42,stat,3344501,0.653701,272,402,-0.5635888499285892,No substantial change
AB42,stat,3345501,0.654224,206.5,370,-0.8413834890968669,No substantial change
AB42,stat,3346501,0.654746,173.5,307.5,-0.8256507476483413,No substantial change
AB42,stat,3347501,0.655269,170.5,297,-0.8006911917765933,No substantial change
AB42,stat,3348501,0.655791,198.5,306.5,-0.6267480665478239,No substantial change
AB42,stat,3349501,0.656314,220,415,-0.9156078127096274,No substantial change
AB42,stat,3350501,0.656836,211,413.5,-0.9706443304640895,No substantial change
AB42,stat,3351501,0.657359,179.5,404.5,-1.1721558586069263,Depleted in Meropenem
AB42,stat,3352501,0.657881,203.5,424.5,-1.0607357592867914,Depleted in Meropenem
AB42,stat,3353501,0.658404,250.5,509,-1.022855052880487,Depleted in Meropenem
AB42,stat,3354501,0.658926,188.5,368.5,-0.9671000958264054,No substantial change
AB42,stat,3355501,0.659449,188,371.5,-0.9826295488609588,No substantial change
AB42,stat,3356501,0.659972,176,323,-0.8759587360566278,No substantial change
AB42,stat,3357501,0.660494,198.5,376,-0.9215936545346795,No substantial change
AB42,stat,3358501,0.661017,237,405.5,-0.7748148553190137,No substantial change
AB42,stat,3359501,0.661539,201.5,339,-0.7505054346083765,No substantial change
AB42,stat,3360501,0.662062,153.5,297.5,-0.9546510128251263,No substantial change
AB42,stat,3361501,0.662584,222.5,401,-0.8497969006011601,No substantial change
AB42,stat,3362501,0.663107,206.5,377.5,-0.8703348627929958,No substantial change
AB42,stat,3363501,0.663629,175.5,281,-0.6790990999163653,No substantial change
AB42,stat,3364501,0.664152,198,373.5,-0.9156078127096274,No substantial change
AB42,stat,3365501,0.664674,220.5,418,-0.9227242865233621,No substantial change
AB42,stat,3366501,0.665197,174,315.5,-0.8585526991338207,No substantial change
AB42,stat,3367501,0.665719,186.5,379,-1.023022217915854,Depleted in Meropenem
AB42,stat,3368501,0.666242,182.5,375,-1.0389941316158635,Depleted in Meropenem
AB42,stat,3369501,0.666765,225,336,-0.5785362315617233,No substantial change
AB42,stat,3370501,0.667287,196,393,-1.003675658143398,Depleted in Meropenem
AB42,stat,3371501,0.66781,184.5,324,-0.8123729968242287,No substantial change
AB42,stat,3372501,0.668332,180.5,318.5,-0.8192945353691292,No substantial change
AB42,stat,3373501,0.668855,191,323.5,-0.7601930739567588,No substantial change
AB42,stat,3374501,0.669377,213,471.5,-1.1464043404492583,Depleted in Meropenem
AB42,stat,3375501,0.6699,225,422.5,-0.9090263399525095,No substantial change
AB42,stat,3376501,0.670422,186.5,375.5,-1.009637277259034,Depleted in Meropenem
AB42,stat,3377501,0.670945,213,477,-1.1631358357796733,Depleted in Meropenem
AB42,stat,3378501,0.671467,202,376,-0.8963773689258425,No substantial change
AB42,stat,3379501,0.67199,199,437,-1.1348648489569495,Depleted in Meropenem
AB42,stat,3380501,0.672513,189.5,438.5,-1.2103789942736414,Depleted in Meropenem
AB42,stat,3381501,0.673035,185,345.5,-0.9011604398719465,No substantial change
AB42,stat,3382501,0.673558,154.5,377.5,-1.2888698063080668,Depleted in Meropenem
AB42,stat,3383501,0.67408,232,429.5,-0.8885333260108914,No substantial change
AB42,stat,3384501,0.674603,206,393.5,-0.9337192983242679,No substantial change
AB42,stat,3385501,0.675125,218.5,386,-0.820967567767482,No substantial change
AB42,stat,3386501,0.675648,217.5,403.5,-0.8915532725416898,No substantial change
AB42,stat,3387501,0.67617,330.5,582.5,-0.817607778033951,No substantial change
AB42,stat,3388501,0.676693,294.5,510.5,-0.7936433270473409,No substantial change
AB42,stat,3389501,0.677215,242,413.5,-0.7728802818966803,No substantial change
AB42,stat,3390501,0.677738,271,418.5,-0.6269347711964722,No substantial change
AB42,stat,3391501,0.67826,201.5,375.5,-0.8980330689863044,No substantial change
AB42,stat,3392501,0.678783,216,378.5,-0.8092619878222632,No substantial change
AB42,stat,3393501,0.679306,259,439,-0.7612688418488044,No substantial change
AB42,stat,3394501,0.679828,224,371.5,-0.7298634784809921,No substantial change
AB42,stat,3395501,0.680351,179.5,331,-0.8828473729841664,No substantial change
AB42,stat,3396501,0.680873,160,318,-0.990954860396993,No substantial change
AB42,stat,3397501,0.681396,206.5,340.5,-0.7215130165926257,No substantial change
AB42,stat,3398501,0.681918,236,409.5,-0.7950765922791675,No substantial change
AB42,stat,3399501,0.682441,273,381,-0.4808900465734697,No substantial change
AB42,stat,3400501,0.682963,291,400,-0.45898084686644075,No substantial change
AB42,stat,3401501,0.683486,206.5,347.5,-0.7508711961914243,No substantial change
AB42,stat,3402501,0.684008,231.5,340,-0.5545225528774653,No substantial change
AB42,stat,3403501,0.684531,272.5,413,-0.5998855517551567,No substantial change
AB42,stat,3404501,0.685054,309,448,-0.5358918941532295,No substantial change
AB42,stat,3405501,0.685576,276.5,366.5,-0.4065337178991049,No substantial change
AB42,stat,3406501,0.686099,401,507,-0.33838351054842014,No substantial change
AB42,stat,3407501,0.686621,449,519,-0.20901909361673388,No substantial change
AB42,stat,3408501,0.687144,427,476,-0.15672550368745308,No substantial change
AB42,stat,3409501,0.687666,565,605.5,-0.09987609239177869,No substantial change
AB42,stat,3410501,0.688189,592,565,0.0673463083263997,No substantial change
AB42,stat,3411501,0.688711,431.5,425,0.02189771815389101,No substantial change
AB42,stat,3412501,0.689234,399,381.5,0.06470568938781525,No substantial change
AB42,stat,3413501,0.689756,398.5,442,-0.14946664540095977,No substantial change
AB42,stat,3414501,0.690279,483.5,554,-0.1963700865723472,No substantial change
AB42,stat,3415501,0.690802,544,699,-0.361685804125097,No substantial change
AB42,stat,3416501,0.691324,389,595.5,-0.6143313528779222,No substantial change
AB42,stat,3417501,0.691847,260,400.5,-0.6232906193802555,No substantial change
AB42,stat,3418501,0.692369,256,398.5,-0.6384359139904718,No substantial change
AB42,stat,3419501,0.692892,246.5,463.5,-0.910981692247619,No substantial change
AB42,stat,3420501,0.693414,262.5,431.5,-0.7170431366254701,No substantial change
AB42,stat,3421501,0.693937,262.5,459.5,-0.8077474387355494,No substantial change
AB42,stat,3422501,0.694459,263,452,-0.7812599731228854,No substantial change
AB42,stat,3423501,0.694982,199.5,377.5,-0.9200878979900955,No substantial change
AB42,stat,3424501,0.695504,228.5,358.5,-0.6497789536438349,No substantial change
AB42,stat,3425501,0.696027,183,313.5,-0.7766217945179964,No substantial change
AB42,stat,3426501,0.696549,186,334.5,-0.8467035895334294,No substantial change
AB42,stat,3427501,0.697072,221.5,380,-0.7786927197759296,No substantial change
AB42,stat,3428501,0.697595,194,355.5,-0.8737929074322878,No substantial change
AB42,stat,3429501,0.698117,213,340,-0.6746813159118635,No substantial change
AB42,stat,3430501,0.69864,196,319,-0.7027027696496612,No substantial change
AB42,stat,3431501,0.699162,283,427,-0.5934340167886082,No substantial change
AB42,stat,3432501,0.699685,219,344,-0.6514776951009245,No substantial change
AB42,stat,3433501,0.700207,164,296.5,-0.8543362899279201,No substantial change
AB42,stat,3434501,0.70073,175,317,-0.8571279183070785,No substantial change
AB42,stat,3435501,0.701252,232.5,462,-0.9906621354206637,No substantial change
AB42,stat,3436501,0.701775,270.5,445.5,-0.7197968376951067,No substantial change
AB42,stat,3437501,0.702297,240,431.5,-0.8463261535704364,No substantial change
