strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,t_test_p,t_test_p_adj_BH,mwu_p,category
AB42,exp,143501,-0.932568,325,371.5,-0.19292249262277936,0.655903656676913,0.847736296376882,1,Not significant
AB42,exp,144501,-0.93209,350,416.5,-0.2509615735332188,0.5215788041102063,0.784449918871632,0.6666666666666666,Not significant
AB42,exp,145501,-0.931612,271,326.5,-0.26879014019255915,0.6191456425921676,0.8302274457264031,1,Not significant
AB42,exp,146501,-0.931133,368,419,-0.18724447764233867,0.7236266097511457,0.8798894258320491,1,Not significant
AB42,exp,147501,-0.930655,340.5,372,-0.1276478230959603,0.5397722963585314,0.7924340772845995,0.6666666666666666,Not significant
AB42,exp,148501,-0.930177,255.5,329.5,-0.3669551740704304,0.034821080645274435,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,149501,-0.929699,172,284,-0.7234823648025842,0.02923171532211692,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,150501,-0.92922,236.5,317,-0.422642656800012,0.15031961305005537,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,151501,-0.928742,243,323.5,-0.41280939838672676,0.17357740400747054,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,152501,-0.928264,222.5,335,-0.5903557594913746,0.08632631777339239,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,153501,-0.927786,221,283,-0.3567556834404508,0.16217464302738036,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,154501,-0.927308,198,310,-0.646767785194628,0.06899273380150969,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,155501,-0.926829,230.5,307,-0.4134719049408414,0.13239225851677688,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,156501,-0.926351,202,293,-0.536545371670453,0.06090936191426114,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,157501,-0.925873,217.5,310.5,-0.5135778674843907,0.027978478177394846,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,158501,-0.925395,206.5,317.5,-0.6206148102400829,0.20434502763175394,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,159501,-0.924916,197.5,270,-0.45110675398636557,0.18680421454213741,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,160501,-0.924438,184.5,241,-0.38541233016956566,0.2865222903278249,0.6982079685176962,0.3333333333333333,Not significant
AB42,exp,161501,-0.92396,236,288.5,-0.28978445928364127,0.2345264021697446,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,162501,-0.923482,350,370,-0.08017034868398333,0.8044064550766712,0.9192557965078935,1,Not significant
AB42,exp,163501,-0.923003,409,391,0.06493223563439642,0.8949432652705656,0.9532729008096155,1,Not significant
AB42,exp,164501,-0.922525,323.5,307.5,0.07317930176590527,0.9104518762838161,0.9612206345517383,1,Not significant
AB42,exp,165501,-0.922047,242.5,297,-0.29247818372627576,0.3282953771840942,0.703828944126443,0.6666666666666666,Not significant
AB42,exp,166501,-0.921569,227.5,335,-0.5582945502590763,0.059216178566566705,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,167501,-0.92109,259.5,335,-0.3684265569872541,0.4604734907944277,0.7622510571296588,0.3333333333333333,Not significant
AB42,exp,168501,-0.920612,253,391,-0.6280312226130421,0.2010012025105818,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,169501,-0.920134,244.5,318.5,-0.38145890730406656,0.07510764717376803,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,170501,-0.919656,284,376,-0.4048417321729552,0.34914619561871457,0.7087597741859077,0.3333333333333333,Not significant
AB42,exp,171501,-0.919177,246.5,329.5,-0.4186908186301403,0.19921433344081574,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,172501,-0.918699,256,304,-0.24792751344358557,0.5942795955558937,0.8199502069627148,0.6666666666666666,Not significant
AB42,exp,173501,-0.918221,250,309,-0.30567874324228744,0.34921430201108083,0.7087597741859077,0.6666666666666666,Not significant
AB42,exp,174501,-0.917743,224.5,328.5,-0.5491779255811826,0.12277991487737158,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,175501,-0.917264,250,365,-0.5459683691052926,0.07500715669225302,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,176501,-0.916786,239,303.5,-0.34468589827493357,0.40730222781579223,0.7371951886130373,0.3333333333333333,Not significant
AB42,exp,177501,-0.916308,244.5,301,-0.2999290218074682,0.39411258852816966,0.729281214471793,0.3333333333333333,Not significant
AB42,exp,178501,-0.91583,253,314,-0.3116271741973168,0.13363112588714593,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,179501,-0.915352,225,302,-0.4246235481080418,0.158679069396869,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,180501,-0.914873,218,290,-0.4117247652380082,0.20330709746120487,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,181501,-0.914395,217.5,296.5,-0.447016703809913,0.5529441962484783,0.7979555380341,1,Not significant
AB42,exp,182501,-0.913917,226.5,291.5,-0.36398483315426133,0.43628366017264225,0.7479792579731337,0.3333333333333333,Not significant
AB42,exp,183501,-0.913439,304,335.5,-0.142241442756598,0.7130638601239483,0.8750614613796799,1,Not significant
AB42,exp,184501,-0.91296,261,351.5,-0.4294748825026508,0.37310750686755095,0.720990554541857,0.3333333333333333,Not significant
AB42,exp,185501,-0.912482,250,357.5,-0.5160151470036648,0.22862858970388206,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,186501,-0.912004,208,308,-0.5663468225538092,0.1276325377965155,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,187501,-0.911526,258,338.5,-0.39178476815174257,0.21314346793102326,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,188501,-0.911047,267.5,301,-0.17022459547119276,0.77498075901448,0.908379086385825,1,Not significant
AB42,exp,189501,-0.910569,263,346,-0.39570923834442223,0.3223632680390276,0.6999996636743018,0.3333333333333333,Not significant
AB42,exp,190501,-0.910091,226,359,-0.6676610714078636,0.10422467739992848,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,191501,-0.909613,219,308.5,-0.4943396195482444,0.09905737020182383,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,192501,-0.909134,210.5,330,-0.6486457911794196,0.10579979307460585,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,193501,-0.908656,250,274,-0.1322477982984397,0.814496823362163,0.9225587781448658,1,Not significant
AB42,exp,194501,-0.908178,271,335.5,-0.3080199148463119,0.5708627776252029,0.80710966158591535,0.6666666666666666,Not significant
AB42,exp,195501,-0.9077,261,329.5,-0.33622865843816724,0.4607002941224838,0.7622510571296588,0.6666666666666666,Not significant
AB42,exp,196501,-0.907221,241.5,340,-0.4935115573019285,0.1988356109609623,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,197501,-0.906743,290.5,336,-0.20992306937423136,0.5318407538635113,0.7884081371601255,0.6666666666666666,Not significant
AB42,exp,198501,-0.906265,376.5,370,0.025124594155615947,0.9525543916877887,0.9784576152688316,1,Not significant
AB42,exp,199501,-0.905787,254.5,353,-0.47200252719548497,0.18373506165523862,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,200501,-0.905308,229,360,-0.6526493082327308,0.057701404903760224,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,201501,-0.90483,236.5,366.5,-0.6319730147944166,0.15238937003924097,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,202501,-0.904352,301,358.5,-0.25220963194220275,0.4431071803132964,0.7501907610885576,0.6666666666666666,Not significant
AB42,exp,203501,-0.903874,275,374,-0.4436066514756146,0.13196444211984976,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,204501,-0.903396,252,334,-0.40642436897413586,0.28628459560250274,0.6982079685176962,0.3333333333333333,Not significant
AB42,exp,205501,-0.902917,266.5,323.5,-0.2796301792333318,0.5183953710332178,0.784449918871632,0.6666666666666666,Not significant
AB42,exp,206501,-0.902439,319,364.5,-0.19236239056206764,0.7196394741926947,0.8765882610710948,1,Not significant
AB42,exp,207501,-0.901961,286,341.5,-0.255870431511701,0.686644592048955,0.8607780045598045,1,Not significant
AB42,exp,208501,-0.901483,258.5,336,-0.3782969524638256,0.4056687165499006,0.7371951886130373,0.3333333333333333,Not significant
AB42,exp,209501,-0.901004,230,320,-0.4764380439429871,0.2886758678810611,0.6982079685176962,0.3333333333333333,Not significant
AB42,exp,210501,-0.900526,297.5,335.5,-0.17342309800487773,0.8234590969946167,0.9278671696440299,1,Not significant
AB42,exp,211501,-0.900048,256,324.5,-0.34207466799913844,0.666063019214082,0.851234066049532,1,Not significant
AB42,exp,212501,-0.89957,322,307,0.06882203274443763,0.8981972840222521,0.95521432276895,1,Not significant
AB42,exp,213501,-0.899091,254,274.5,-0.11197765223303285,0.8413755047139508,0.936837464091952,1,Not significant
AB42,exp,214501,-0.898613,284.5,312,-0.13311737655566647,0.853036666632171,0.9400204773673426,1,Not significant
AB42,exp,215501,-0.898135,305,318,-0.060217522834106724,0.9364999952670012,0.9725552462298357,1,Not significant
AB42,exp,216501,-0.897657,317.5,331,-0.06007462514768957,0.9281164051919948,0.9691586876406214,1,Not significant
AB42,exp,217501,-0.897178,231.5,294,-0.3448039615761279,0.3129682591219666,0.6999996636743018,0.3333333333333333,Not significant
AB42,exp,218501,-0.8967,238,323,-0.4405725913859815,0.0852203032717383,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,219501,-0.896222,232.5,370,-0.6702945545209184,0.08702887419720745,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,220501,-0.895744,270,328.5,-0.2829339632714988,0.25774897465255237,0.6942173194456055,0.3333333333333333,Not significant
AB42,exp,221501,-0.895265,294.5,381,-0.3715233636628613,0.17934363214048743,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,222501,-0.894787,365,384,-0.07320984695377655,0.8311219422040134,0.9303361075160383,0.6666666666666666,Not significant
AB42,exp,223501,-0.894309,337,348,-0.0463387146668699,0.9071560718191315,0.9600992918215991,1,Not significant
AB42,exp,224501,-0.893831,383.5,401.5,-0.066173410014381,0.8931764869859132,0.9531659525297433,1,Not significant
AB42,exp,225501,-0.893352,310.5,436,-0.4897348665564449,0.12354700660618526,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,226501,-0.892874,298,408,-0.4532568215093341,0.14413098198061913,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,227501,-0.892396,273.5,347.5,-0.3454721448183132,0.6285644876437555,0.8351828721016089,1,Not significant
AB42,exp,228501,-0.891918,303.5,371.5,-0.29166569428291406,0.6586486599711011,0.8488190240754364,1,Not significant
AB42,exp,229501,-0.89144,347.5,419,-0.2699372660884819,0.5512669156841574,0.7979555380341,0.6666666666666666,Not significant
AB42,exp,230501,-0.890961,311.5,386,-0.3093686842440786,0.27583270221031164,0.6962360753066652,0.3333333333333333,Not significant
AB42,exp,231501,-0.890483,317.5,369.5,-0.21881777248662274,0.586186400439829,0.8140281860642584,1,Not significant
AB42,exp,232501,-0.890005,356.5,398.5,-0.16067764754658362,0.640627014042003,0.8399052273163653,1,Not significant
AB42,exp,233501,-0.889527,390,372.5,0.06623369840008683,0.8855622560858204,0.9509315115081168,1,Not significant
AB42,exp,234501,-0.889048,322.5,368,-0.19040660574639634,0.7773647351468089,0.9091113341096604,1,Not significant
AB42,exp,235501,-0.88857,273,361,-0.40309788596731855,0.4107273340777229,0.7371951886130373,0.3333333333333333,Not significant
AB42,exp,236501,-0.888092,275,342,-0.3145647064738759,0.24363890456172868,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,237501,-0.887614,291.5,329.5,-0.17678258180755527,0.7448470871502147,0.89052485426977,1,Not significant
AB42,exp,238501,-0.887135,359.5,336,0.09753053766053763,0.8485445665380066,0.9380260680129525,1,Not significant
AB42,exp,239501,-0.886657,386.5,379.5,0.026368528509381144,0.9426756665730632,0.9742233167480574,1,Not significant
AB42,exp,240501,-0.886179,266,356.5,-0.4224758309426985,0.16630658633714096,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,241501,-0.885701,260.5,371.5,-0.512078838260088,0.1706302441612453,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,242501,-0.885222,261,345.5,-0.40463590381837394,0.051529185195526975,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,243501,-0.884744,363.5,457.5,-0.3318163792518104,0.2707062927571973,0.6962360753066652,0.3333333333333333,Not significant
AB42,exp,244501,-0.884266,344,387.5,-0.17178774545950204,0.7445603941295402,0.8905052114700058,1,Not significant
AB42,exp,245501,-0.883788,290,352,-0.2795225286223628,0.7295275128961082,0.8823150595014515,1,Not significant
AB42,exp,246501,-0.883309,269,307,-0.19063248281355533,0.7774308359948446,0.9091113341096604,1,Not significant
AB42,exp,247501,-0.882831,288.5,364,-0.33536713155321385,0.6589270022299427,0.8488190240754364,1,Not significant
AB42,exp,248501,-0.882353,296,364.5,-0.3003216386979872,0.5668120669167145,0.8067545731643077,0.6666666666666666,Not significant
AB42,exp,249501,-0.881875,270.5,356.5,-0.3982734826170728,0.10054591673631304,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,250501,-0.881396,271.5,356.5,-0.39294987863952663,0.2521557307377716,0.6942173194456055,0.3333333333333333,Not significant
AB42,exp,251501,-0.880918,267,341.5,-0.3550458366025366,0.3478599959996646,0.7087597741859077,0.3333333333333333,Not significant
AB42,exp,252501,-0.88044,281.5,388,-0.46292173010689813,0.33489445069315926,0.7073981846326131,0.3333333333333333,Not significant
AB42,exp,253501,-0.879962,227,357,-0.6532317767381848,0.020056480685062862,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,254501,-0.879484,297.5,390,-0.39058445555430493,0.14075685611732874,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,255501,-0.879005,277,355.5,-0.359963583570227,0.22211438372777612,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,256501,-0.878527,273.5,372.5,-0.44569959255696734,0.2983956622523954,0.6982079685176962,0.3333333333333333,Not significant
AB42,exp,257501,-0.878049,269,342.5,-0.348497815291265,0.36341887971958853,0.7171656946265316,0.6666666666666666,Not significant
AB42,exp,258501,-0.877571,233.5,356,-0.6084546912567358,0.05204796048590545,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,259501,-0.877092,279.5,391.5,-0.4861640244478507,0.2940097484129584,0.6982079685176962,0.3333333333333333,Not significant
AB42,exp,260501,-0.876614,292,329.5,-0.1743100961280345,0.6579892565489571,0.8487722239761677,1,Not significant
AB42,exp,261501,-0.876136,315,382,-0.27822080964846985,0.6411180336419684,0.8402738483477713,1,Not significant
AB42,exp,262501,-0.875658,283,360.5,-0.3491972064089402,0.48345520908572115,0.7698246871888564,0.6666666666666666,Not significant
AB42,exp,263501,-0.875179,261,329,-0.33403777716535704,0.5165248256217083,0.7843171381512254,0.6666666666666666,Not significant
AB42,exp,264501,-0.874701,269.5,329,-0.28780231098273595,0.6608086949455998,0.8488190240754364,1,Not significant
AB42,exp,265501,-0.874223,385,348.5,0.14369978971384062,0.7510022812525344,0.8952384474894233,1,Not significant
AB42,exp,266501,-0.873745,361.5,434,-0.2636993954933616,0.646536353422394,0.843784732432616,0.6666666666666666,Not significant
AB42,exp,267501,-0.873266,221,351.5,-0.6694783196811038,0.08642905051103032,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,268501,-0.872788,280.5,380,-0.43799864772215497,0.10751204288577502,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,269501,-0.87231,226.5,309.5,-0.45042835916802965,0.18453793654377973,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,270501,-0.871832,321,402,-0.3246222040566255,0.39584318481471686,0.7310683173423091,0.6666666666666666,Not significant
AB42,exp,271501,-0.871353,258,359.5,-0.4786207050160436,0.19361689839220989,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,272501,-0.870875,244.5,349,-0.5133925712574184,0.20844114104314873,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,273501,-0.870397,317.5,370.5,-0.22271695064630567,0.15947431339105378,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,274501,-0.869919,253.5,356,-0.48989149396305715,0.09768323654440858,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,275501,-0.86944,252.5,370.5,-0.5531901546666768,0.0095904501930609,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,276501,-0.868962,272.5,370.5,-0.44321731264154524,0.24521698339843756,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,277501,-0.868484,310.5,313,-0.011569388712136988,0.9803324251521388,0.991111559960842,1,Not significant
AB42,exp,278501,-0.86800600000000006,253,349.5,-0.4661550706811262,0.11449784528820613,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,279501,-0.867527,289,353.5,-0.29064072230871996,0.28491120761479316,0.6982079685176962,0.3333333333333333,Not significant
AB42,exp,280501,-0.867049,264.5,335.5,-0.3430450440861579,0.22117278435586912,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,281501,-0.866571,233,314.5,-0.4327300622250089,0.3486697192847379,0.7087597741859077,0.3333333333333333,Not significant
AB42,exp,282501,-0.866093,228,319,-0.4845225996001278,0.11676446395910309,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,283501,-0.865615,272.5,337,-0.30649236151756976,0.22496821217356724,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,284501,-0.865136,205,307.5,-0.5849625007211563,0.05659517902591534,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,285501,-0.864658,208.5,313,-0.5861152734879547,0.05537910732753101,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,286501,-0.86418,228.5,322,-0.4948665230565473,0.06897532536798283,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,287501,-0.863702,206.5,303.5,-0.5555547348362366,0.03304885822914065,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,288501,-0.863223,209.5,266.5,-0.3471852890598243,0.38456550500765196,0.7246118974355945,0.6666666666666666,Not significant
AB42,exp,289501,-0.862745,290.5,345,-0.24805819826100256,0.5279084658465298,0.7854263107197488,0.6666666666666666,Not significant
AB42,exp,290501,-0.862267,311.5,341,-0.13053957600017066,0.7809634227486986,0.9092694227059579,1,Not significant
AB42,exp,291501,-0.861789,261.5,327.5,-0.3246839601778713,0.48460038844923914,0.7700108590080721,0.6666666666666666,Not significant
AB42,exp,292501,-0.86131,257.5,365,-0.5033240316967987,0.15477984447911272,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,293501,-0.860832,255.5,392.5,-0.6193693628413681,0.019311409518194697,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,294501,-0.860354,326,401.5,-0.3005280232862369,0.4508518027818961,0.7565845005610696,0.6666666666666666,Not significant
AB42,exp,295501,-0.859876,322.5,329,-0.028788423424624995,0.9546887147761219,0.9795543721534739,1,Not significant
AB42,exp,296501,-0.859397,408.5,388.5,0.07242147973797343,0.9041393850748937,0.9589865159840727,1,Not significant
AB42,exp,297501,-0.858919,396.5,386.5,0.03685245177913091,0.9492432439663069,0.9773406117308946,1,Not significant
AB42,exp,298501,-0.858441,274.5,320,-0.22126575588216374,0.7711986370440134,0.9055364641420027,1,Not significant
AB42,exp,299501,-0.857963,276,356.5,-0.36923380966571906,0.4710204249680304,0.7692761029304235,0.6666666666666666,Not significant
AB42,exp,300501,-0.857484,252.5,348.5,-0.4648752682292661,5.424905746254144e-5,0.21721322608001592,0.3333333333333333,Not significant
AB42,exp,301501,-0.857006,208,318,-0.6124432371432633,0.048206247556412084,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,302501,-0.856528,251,385,-0.6171710816314917,0.025401894897854934,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,303501,-0.85605,230.5,359,-0.6392170933937135,0.1529707109051853,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,304501,-0.855571,263.5,387.5,-0.5563933485243852,0.11151927101058683,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,305501,-0.855093,264.5,392,-0.5675859320011825,0.06065869070116348,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,306501,-0.854615,229.5,344,-0.58391441128829,0.17863295301179352,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,307501,-0.854137,237,333,-0.49063511817300315,0.24989580353507565,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,308501,-0.853659,240.5,333,-0.46948528330122025,0.19811545379080192,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,309501,-0.85318,265,325.5,-0.296665183715074,0.40447539084323086,0.7371951886130373,0.3333333333333333,Not significant
AB42,exp,310501,-0.852702,216,345.5,-0.6776543982247901,6.034743351296609e-4,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,311501,-0.852224,302.5,405.5,-0.42276677205531604,0.3276746339318826,0.7034544168016257,0.3333333333333333,Not significant
AB42,exp,312501,-0.851746,306,372.5,-0.28370877265687217,0.562989962781836,0.8036939161232173,0.6666666666666666,Not significant
AB42,exp,313501,-0.851267,271.5,392.5,-0.5317404559746279,0.03354727399431534,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,314501,-0.850789,269,406,-0.5938735546285521,0.03249975499062629,0.6940931234700091,0.22067136191984676,Not significant
AB42,exp,315501,-0.850311,309,463.5,-0.5849625007211563,0.14357508291598456,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,316501,-0.849833,247.5,409.5,-0.7264349266740368,0.10988218709174326,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,317501,-0.849354,223.5,411,-0.8788635624983653,0.15230510360190944,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,318501,-0.848876,246.5,364.5,-0.5643311679490256,0.310077631810677,0.6999996636743018,0.3333333333333333,Not significant
AB42,exp,319501,-0.848398,240,394,-0.7151612238478576,0.33914161059397635,0.7075571521235702,0.3333333333333333,Not significant
AB42,exp,320501,-0.84792,292,411,-0.4931700248016656,0.21447202542795574,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,321501,-0.847441,247.5,412,-0.7352158122162464,0.21052476316621305,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,322501,-0.846963,271,402,-0.5689026498250571,0.08445621179193058,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,323501,-0.846485,273.5,401.5,-0.553859154724758,0.07102463791040692,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,324501,-0.846007,262.5,381.5,-0.5393656342810456,0.050131906923662026,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,325501,-0.845528,230,388,-0.7544227912427525,0.07348230817879149,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,326501,-0.84505,243.5,416.5,-0.7743947232832054,0.04614295039730611,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,327501,-0.844572,243.5,381.5,-0.6477612847521884,0.13401985403341354,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,328501,-0.844094,271.5,404,-0.5734030949474331,0.20233727746191402,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,329501,-0.843615,351,407.5,-0.21532902881387916,0.5948912301834994,0.8205113626092773,1,Not significant
AB42,exp,330501,-0.843137,376.5,379.5,-0.011450020743538071,0.9791814523781044,0.991111559960842,1,Not significant
AB42,exp,331501,-0.842659,270,364.5,-0.43295940727610627,0.23474348659502628,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,332501,-0.842181,247,358.5,-0.537462077117227,0.11832926601630507,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,333501,-0.841703,237,359,-0.5990967849247922,0.06193455032535583,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,334501,-0.841224,220,353.5,-0.6842066912847393,0.12074020645332229,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,335501,-0.840746,260,419.5,-0.6901591874113688,0.06418377396660782,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,336501,-0.840268,258.5,356,-0.46171296065146306,0.2497123260563623,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,337501,-0.83979,198,334,-0.7543476723944426,0.03897209471607961,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,338501,-0.839311,259.5,358.5,-0.46623858034402405,0.47211402742815367,0.7692761029304235,0.6666666666666666,Not significant
AB42,exp,339501,-0.838833,343.5,368,-0.09939566723891274,0.8823329993095499,0.9506197931269036,1,Not significant
AB42,exp,340501,-0.838355,246,347.5,-0.49835466227162994,0.49774060651647756,0.7769101463892203,0.6666666666666666,Not significant
AB42,exp,341501,-0.837877,239,386,-0.6915902292873319,0.32966044482233264,0.7042564491014596,0.3333333333333333,Not significant
AB42,exp,342501,-0.837398,246,322,-0.3884023727753771,0.29487864454920587,0.6982079685176962,0.3333333333333333,Not significant
AB42,exp,343501,-0.83692,272.5,372.5,-0.4509841956852351,0.36507571333582406,0.7179583281908839,0.3333333333333333,Not significant
AB42,exp,344501,-0.836442,251,372.5,-0.569553061398752,0.3705673237137097,0.720990554541857,0.3333333333333333,Not significant
AB42,exp,345501,-0.835964,234,333,-0.5090136474878575,0.41345061619203904,0.73808182611907,0.6666666666666666,Not significant
AB42,exp,346501,-0.835485,358,396.5,-0.14736127843972197,0.800128031841246,0.9177062845867514,1,Not significant
AB42,exp,347501,-0.835007,359,445,-0.30982149203070874,0.5484441033376011,0.7973747965736219,0.6666666666666666,Not significant
AB42,exp,348501,-0.834529,408.5,418.5,-0.034891544404660274,0.9400091679923547,0.9739800636529168,1,Not significant
AB42,exp,349501,-0.834051,399,380,0.070389327891398,0.8870879645111027,0.9509315115081168,1,Not significant
AB42,exp,350501,-0.833572,292,365.5,-0.32390303707242013,0.6065834956752935,0.8260910958901584,1,Not significant
AB42,exp,351501,-0.833094,283.5,367,-0.3724313279009839,0.508835024141391,0.7814034699739992,0.6666666666666666,Not significant
AB42,exp,352501,-0.832616,231.5,325.5,-0.4916453499053992,0.3083380144787793,0.6999996636743018,0.3333333333333333,Not significant
AB42,exp,353501,-0.832138,231.5,336,-0.537449039518524,0.18286533836493557,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,354501,-0.831659,255,324,-0.34549656602576667,0.3820109869481864,0.7226435700316804,0.3333333333333333,Not significant
AB42,exp,355501,-0.831181,251,333.5,-0.40999939723381296,0.5037760471070218,0.7794306604690818,0.6666666666666666,Not significant
AB42,exp,356501,-0.830703,252.5,328,-0.3774124269789267,0.46230853307292075,0.7627043124944272,0.6666666666666666,Not significant
AB42,exp,357501,-0.830225,254.5,317,-0.31681718406371195,0.3753498637407958,0.720990554541857,0.3333333333333333,Not significant
AB42,exp,358501,-0.829747,294.5,356,-0.27360960713593696,0.17941177888345627,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,359501,-0.829268,270,344.5,-0.35154457565346037,0.33644822536118607,0.7073981846326131,0.22067136191984676,Not significant
AB42,exp,360501,-0.82879,266.5,356.5,-0.4197665436847122,0.31463753462414373,0.6999996636743018,0.3333333333333333,Not significant
AB42,exp,361501,-0.828312,253,301.5,-0.25302061720577473,0.05971795717644132,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,362501,-0.827834,270,330.5,-0.2916908644568608,0.16457102212818084,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,363501,-0.827355,220,306.5,-0.4783835501661219,0.15893908720332717,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,364501,-0.826877,252,352,-0.4821516951373807,0.21035273680900413,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,365501,-0.826399,269,359.5,-0.41838559788267377,0.25132576868012885,0.6942173194456055,0.3333333333333333,Not significant
AB42,exp,366501,-0.825921,252.5,338,-0.42073985864302726,0.38225751281895587,0.7226435700316804,0.3333333333333333,Not significant
